,Rep.,Kfold,Num. Vars.,Precision-Background,Recall-Background,F1_score_Background,Num. Obs. Background,AUC_Background,Precision-DoS,Recall-DoS,F1_score_DoS,Num. Obs. Dos,AUC_DoS,Precision-Botnet,Recall-Botnet,F1_score_Botnet,Num. Obs. Botnet,AUC_Botnet,Precision-Scan,Recall-Scan,F1_score_Scan,Num. Obs. Scan,AUC_Scan,Precision-SSHscan,Recall-SSHscan,F1_score_SSHscan,Num. Obs. SSHscan,AUC_SSHscan,Precision-UDPscan,Recall-UDPscan,F1_score_UDPscan,Num. Obs. UDPscan,AUC_UDPscan,Precision-Spam,Recall-Spam,F1_score_Spam,Num. Obs. Spam,AUC_Spam,Precision-w,Recall-w,F1_score_w,Total Obs.,AUC_w,Time
0,18,3,87,0.817012569424145,0.8978477353035657,0.8555249464340373,9339,0.8082075481553045,0.9893048128342246,0.8851674641148325,0.9343434343434344,209,0.9425204529331992,0.9754901960784312,0.9255813953488372,0.9498806682577566,215,0.9626324397773496,1.0,1.0,1.0,99,1.0,0.0,0.0,0.0,19,0.5,1.0,1.0,1.0,9,1.0,0.8243295763699962,0.6929108134596537,0.7529286474973376,6122,0.8007526766994932,0.8244517331019499,0.8193230077441919,0.8185535083799257,16012,0.8101118491251471,21.16248393058777
0,11,4,96,0.8179955108812336,0.8975265017667845,0.8559174920861841,9339,0.8090419443206114,0.9842105263157894,0.8947368421052632,0.93734335839599,209,0.9472735083722976,0.9852216748768472,0.9302325581395348,0.9569377990430622,215,0.9650213303420804,1.0,1.0,1.0,100,1.0,0.0,0.0,0.0,19,0.5,1.0,1.0,1.0,9,1.0,0.8278641335636154,0.7046716759229009,0.7613165093090974,6122,0.8069915856108287,0.8264514433207278,0.8238306376069443,0.8221344855606187,16013,0.813089674289205,21.63978934288025
0,20,2,84,0.8136845174458159,0.8963597430406852,0.8530235875490346,9340,0.8045413281365572,0.9946524064171124,0.8899521531100478,0.9393939393939392,209,0.9449444389949124,0.9852216748768472,0.9302325581395348,0.9569377990430622,215,0.9650213303420804,0.9895833333333334,0.9595959595959596,0.9743589743589745,99,0.9797665609215188,0.0,0.0,0.0,19,0.5,1.0,1.0,1.0,9,1.0,0.8237347294938918,0.6938908853315909,0.7532582675769127,6122,0.8009945782435934,0.8224187329010945,0.8187097982888902,0.817224999712919,16013,0.8080044136706075,21.96657514572144
0,1,4,82,0.8141964460066393,0.8928265524625267,0.8517005413134511,9340,0.80380236496028,0.984126984126984,0.8942307692307693,0.9370277078085644,208,0.9470204719350506,0.9798994974874372,0.9069767441860463,0.9420289855072465,215,0.953361765775368,1.0,1.0,1.0,99,1.0,0.0,0.0,0.0,19,0.499968736322141,1.0,1.0,1.0,9,1.0,0.8234606391270459,0.690297288467821,0.7510218588946153,6122,0.7993448019689964,0.8224580091866099,0.8152635523357482,0.8155181658211782,16012,0.8069295159990961,25.67888641357422
0,3,5,99,0.8189477809346527,0.8950637113181282,0.8553156656093318,9339,0.8090426470259706,0.9948186528497408,0.9186602870813396,0.955223880597015,209,0.959298501976311,0.99009900990099,0.9302325581395348,0.9592326139088728,215,0.9650529719033962,1.0,0.98989898989899,0.9949238578680204,99,0.994949494949495,0.0,0.0,0.0,19,0.5,1.0,1.0,1.0,9,1.0,0.8261541433262507,0.6987420356150956,0.7571251548946717,6121,0.8038705122463748,0.8265462009258017,0.8203734932234089,0.8204066166510495,16011,0.8120117707768333,19.1566219329834
0,12,4,90,0.8150243902439024,0.8944325481798715,0.8528841245533435,9340,0.8051512358762387,0.9946524064171124,0.8899521531100478,0.9393939393939392,209,0.9449444389949124,0.99009900990099,0.9302325581395348,0.9592326139088728,215,0.965052979917976,1.0,1.0,1.0,100,1.0,0.0,0.0,0.0,19,0.5,1.0,1.0,1.0,9,1.0,0.8190847127555988,0.6871426237542885,0.7473347547974413,6121,0.7966141747966752,0.8215636652547904,0.8152750889901955,0.8150841255709179,16013,0.8068236860954737,15.339084148406982
0,9,4,92,0.8169730152522487,0.8947424777813471,0.8540910717023561,9339,0.8071044922999346,0.9945945945945946,0.8803827751196173,0.934010152284264,209,0.9401597479977004,0.9748743718592964,0.9023255813953488,0.9371980676328504,215,0.9510045328006054,1.0,1.0,1.0,99,1.0,0.0,0.0,0.0,19,0.5,1.0,1.0,1.0,9,1.0,0.8287657920310981,0.6965044103234237,0.7569006834117332,6122,0.8037122658290526,0.8261855750983733,0.8185111166625031,0.8190612171398582,16012,0.8104131093478765,23.55982279777527
0,2,5,97,0.8200136946101927,0.8976335796123782,0.8570698292608118,9339,0.8109477653793945,0.9948717948717948,0.9282296650717704,0.9603960396039604,209,0.9640831929737766,0.9801980198019802,0.9209302325581395,0.949640287769784,215,0.9603385099614146,1.0,0.9595959595959596,0.9793814432989691,99,0.9797979797979798,1.0,0.05263157894736842,0.1,19,0.5263157894736842,1.0,1.0,1.0,9,1.0,0.8276128037022753,0.701078079059131,0.7591085956844712,6122,0.8053418706721338,0.8287799311526075,0.8226330252310767,0.8221454006545954,16012,0.8136216762494499,30.46655535697937
0,4,2,95,0.8177743129994153,0.8985010706638116,0.8562391592694623,9340,0.8091336463764135,0.9946524064171124,0.8899521531100478,0.9393939393939392,209,0.9449444389949124,0.9747474747474748,0.8976744186046511,0.9346246973365616,215,0.9486789614228472,1.0,1.0,1.0,99,1.0,0.0,0.0,0.0,19,0.4999374765537076,1.0,1.0,1.0,9,1.0,0.828610248447205,0.6973211368833715,0.7573177221926557,6122,0.8040240301745742,0.8265919618072948,0.8210828701679885,0.8205114897958478,16013,0.8117468023727481,18.1005973815918
0,8,4,90,0.8159539152509275,0.8948495556269408,0.8535825545171339,9339,0.8062051194376837,0.984375,0.9043062200956936,0.9426433915211969,209,0.9520581973675128,0.9747474747474748,0.8976744186046511,0.9346246973365616,215,0.9486789614228472,1.0,0.96,0.979591836734694,100,0.98,0.0,0.0,0.0,19,0.5,1.0,1.0,1.0,9,1.0,0.8226524685382381,0.6940542306435805,0.7529015681757774,6122,0.8007223938578332,0.8231297763685889,0.8176481608692937,0.8171977043300058,16013,0.8087565256717607,24.44447541236877
