Rep.,Kfold,Num. Vars.,Precision-Background,Recall-Background,F1_score_Background,Num. Obs. Background,AUC_Background,Precision-DoS,Recall-DoS,F1_score_DoS,Num. Obs. Dos,AUC_DoS,Precision-Botnet,Recall-Botnet,F1_score_Botnet,Num. Obs. Botnet,AUC_Botnet,Precision-Scan,Recall-Scan,F1_score_Scan,Num. Obs. Scan,AUC_Scan,Precision-SSHscan,Recall-SSHscan,F1_score_SSHscan,Num. Obs. SSHscan,AUC_SSHscan,Precision-UDPscan,Recall-UDPscan,F1_score_UDPscan,Num. Obs. UDPscan,AUC_UDPscan,Precision-Spam,Recall-Spam,F1_score_Spam,Num. Obs. Spam,AUC_Spam,Precision-w,Recall-w,F1_score_w,Total Obs.,AUC_w,Time
16,3,92,0.818332844718069,0.8965738758029979,0.8556685229653093,9340,0.8089942659398625,0.9947089947089947,0.8995215311004785,0.9447236180904522,209,0.9497291279901279,0.985,0.9162790697674419,0.9493975903614459,215,0.9580445861560339,1.0,0.96,0.9795918367346939,100,0.98,0.0,0.0,0.0,19,0.5,1.0,1.0,1.0,9,1.0,0.8270531400966183,0.6992321516092141,0.7577903682719547,6121,0.8043774991770292,0.8264716305559449,0.8208330731280834,0.8205149410148448,16013,0.8118762311943043,17.520601987838745
