Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Accuracy_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Accuracy_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Accuracy_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Accuracy_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Accuracy_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Accuracy_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
4.0,4.0,65.0,0.9191295875284183,0.9968298696724198,0.9564041906049342,2839.0,0.9742917029044137,0.96775,1.0,0.037037037037037035,0.07142857142857142,81.0,0.5185185185185185,0.99025,0.6864728192161821,0.40401785714285715,0.508665105386417,1344.0,0.6833791208791209,0.868875,0.7424242424242424,0.5148861646234676,0.608066184074457,571.0,0.7505780937533814,0.952625,0.9911242603550295,0.9901477832512315,0.9906357811729917,3045.0,0.9923493709394402,0.992875,0.0,0.0,0.0,118.0,0.5,0.98525,0.8820862694704971,0.8358339584896224,0.846255921209145,7998.0,0.9046961251626588,0.9601066829207302,581.4098160266876,41.444196701049805,4.164749622344971,648.1231555938721
