Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Accuracy_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Accuracy_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Accuracy_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Accuracy_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Accuracy_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Accuracy_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
3.0,2.0,61.0,0.9182879377431906,0.9975343430785488,0.9562721593786931,2839.0,0.9743532982589023,0.967625,1.0,0.036585365853658534,0.07058823529411765,82.0,0.5182926829268293,0.990125,0.6857142857142857,0.42857142857142855,0.5274725274725274,1344.0,0.6944539835164835,0.871,0.7601156069364162,0.46059544658493873,0.5736095965103598,571.0,0.7247115071126335,0.951125,0.9924317209608424,0.9904761904761905,0.9914529914529915,3045.0,0.9929172072461678,0.9935,0.0,0.0,0.0,117.0,0.5,0.985375,0.8835458936158261,0.8364591147786947,0.8472209816547985,7998.0,0.9049485289108619,0.9605514347336835,378.66426062583923,39.53952884674072,3.9363226890563965,439.716947555542
