Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Precision_nerisbotnet,Recall_nerisbotnet,F1_score_nerisbotnet,Num_Obs_nerisbotnet,AUC_nerisbotnet,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Precision_sshscan,Recall_sshscan,F1_score_sshscan,Num_Obs_sshscan,AUC_sshscan,Precision_udpscan,Recall_udpscan,F1_score_udpscan,Num_Obs_udpscan,AUC_udpscan,Precision_spam,Recall_spam,F1_score_spam,Num_Obs_spam,AUC_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
18.0,3.0,84.0,0.8344779205434943,0.9388526565031363,0.8835936430986963,24073.0,0.8063725710681828,1.0,0.9669669669669669,0.983206106870229,333.0,0.9834834834834835,0.9742990654205608,0.8760504201680672,0.922566371681416,476.0,0.937877930735276,0.968503937007874,0.8785714285714286,0.9213483146067415,140.0,0.9392326357294509,1.0,1.0,1.0,22.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8507447563076299,0.6575299553606391,0.7417616397208234,12769.0,0.7993649537291799,0.8438102506836848,0.8430460074034902,0.8372300935606346,37820.0,0.8078085790990053,235375.59764504433
