Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Precision_nerisbotnet,Recall_nerisbotnet,F1_score_nerisbotnet,Num_Obs_nerisbotnet,AUC_nerisbotnet,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Precision_sshscan,Recall_sshscan,F1_score_sshscan,Num_Obs_sshscan,AUC_sshscan,Precision_udpscan,Recall_udpscan,F1_score_udpscan,Num_Obs_udpscan,AUC_udpscan,Precision_spam,Recall_spam,F1_score_spam,Num_Obs_spam,AUC_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
4.0,5.0,86.0,0.8432295167674957,0.937980309890749,0.8880847967591592,24073.0,0.816324506534581,1.0,0.9670658682634731,0.9832572298325724,334.0,0.9835329341317365,0.9697674418604652,0.8760504201680672,0.9205298013245033,476.0,0.9378511619932073,0.9606299212598425,0.8652482269503546,0.9104477611940299,141.0,0.9325577670406348,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8561478185160104,0.6930848147858094,0.7660347961568424,12769.0,0.8168653228122157,0.8511256351593802,0.8544762307651631,0.8482472573667118,37822.0,0.8200476164945706,247540.71310806274
