Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Precision_nerisbotnet,Recall_nerisbotnet,F1_score_nerisbotnet,Num_Obs_nerisbotnet,AUC_nerisbotnet,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Precision_sshscan,Recall_sshscan,F1_score_sshscan,Num_Obs_sshscan,AUC_sshscan,Precision_udpscan,Recall_udpscan,F1_score_udpscan,Num_Obs_udpscan,AUC_udpscan,Precision_spam,Recall_spam,F1_score_spam,Num_Obs_spam,AUC_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
11.0,3.0,79.0,0.8389107368108629,0.9393095999667678,0.8862758931546044,24073.0,0.8117409216010737,1.0,0.9610778443113772,0.9801526717557252,334.0,0.9805389221556886,0.9739952718676123,0.8673684210526316,0.9175946547884187,475.0,0.9335369390648475,0.9682539682539683,0.8652482269503546,0.9138576779026217,141.0,0.932571034918914,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8551595116187476,0.6801628945101418,0.7576881134133043,12769.0,0.8107225138365812,0.848121454609043,0.8507971761719679,0.8442244359258444,37821.0,0.8149725693889989,231975.47519731522
