,Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Precision_nerisbotnet,Recall_nerisbotnet,F1_score_nerisbotnet,Num_Obs_nerisbotnet,AUC_nerisbotnet,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Precision_sshscan,Recall_sshscan,F1_score_sshscan,Num_Obs_sshscan,AUC_sshscan,Precision_udpscan,Recall_udpscan,F1_score_udpscan,Num_Obs_udpscan,AUC_udpscan,Precision_spam,Recall_spam,F1_score_spam,Num_Obs_spam,AUC_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,17.0,1.0,85.0,0.8363260178822138,0.9403065675237818,0.8852734703455288,24073.0,0.809038939857323,1.0,0.96996996996997,0.9847560975609756,333.0,0.984984984984985,0.9741784037558684,0.8718487394957983,0.9201773835920176,476.0,0.9357770943428918,0.9689922480620154,0.8865248226950354,0.925925925925926,141.0,0.9432093327912544,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8550087873462214,0.6858015506304331,0.761114249706662,12769.0,0.8132624230878495,0.8464297681517403,0.8535469712593533,0.8448594903851392,37821.0,0.8142160358643312,221597.86512184146
0,10.0,5.0,87.0,0.8436858028610914,0.9383126324097536,0.8884868032883609,24073.0,0.8169523592656857,1.0,0.9730538922155688,0.9863429438543247,334.0,0.9865269461077844,0.9913606911447084,0.9663157894736842,0.9786780383795308,475.0,0.9831043414781264,0.9606299212598424,0.8652482269503546,0.91044776119403,141.0,0.9325577652798482,1.0,1.0,1.0,22.0,1.0,1.0,0.7142857142857143,0.8333333333333333,7.0,0.8571428571428572,0.8566287326135591,0.689717284047302,0.7641648590021691,12769.0,0.8154398331461163,0.8518464812196654,0.8547632267787737,0.8486470738293201,37821.0,0.8205708622498659,251210.9524521828
0,14.0,4.0,86.0,0.8355345679923264,0.9408050513022888,0.8850505089978311,24073.0,0.8082698518076763,1.0,0.960960960960961,0.9800918836140888,333.0,0.9804804804804804,0.97423887587822,0.8757894736842106,0.9223946784922396,475.0,0.9377474653806368,0.9596774193548387,0.8439716312056738,0.8981132075471698,141.0,0.921919467407508,1.0,1.0,1.0,22.0,1.0,1.0,0.5,0.6666666666666666,8.0,0.75,0.8550864650758381,0.6931631294541467,0.7656574394463667,12769.0,0.8166438352044804,0.8459189526983378,0.8561381243224664,0.8461166048629131,37821.0,0.8147623268885662,239502.84697651863
0,18.0,4.0,88.0,0.8347409183108979,0.9402234868940308,0.8843478940376651,24073.0,0.8071425842965935,1.0,0.9730538922155688,0.9863429438543247,334.0,0.9865269461077844,0.9741784037558684,0.8736842105263158,0.921198668146504,475.0,0.9366948338016896,0.975206611570248,0.8368794326241135,0.900763358778626,141.0,0.9183999073948592,1.0,1.0,1.0,22.0,1.0,1.0,0.7142857142857143,0.8333333333333333,7.0,0.8571428571428572,0.8541505042668736,0.6897955987156394,0.7632251635544387,12769.0,0.8148802358898332,0.8451549348112795,0.854736786441395,0.8449374116002588,37821.0,0.8135023821910486,245955.86497998238
0,13.0,3.0,87.0,0.8402217179420408,0.9382295517800024,0.8865251010715547,24073.0,0.8128875097762226,1.0,0.9670658682634732,0.9832572298325724,334.0,0.9835329341317364,0.9913419913419912,0.9642105263157896,0.977588046958378,475.0,0.982051707031074,0.9754098360655736,0.85,0.9083969465648856,140.0,0.9249601900262746,1.0,1.0,1.0,21.0,1.0,1.0,0.7142857142857143,0.8333333333333333,7.0,0.8571428571428572,0.8544166830611843,0.6802412091784791,0.7574449531284064,12769.0,0.8105796864255669,0.8489423005622475,0.851371003992702,0.8450753459243736,37819.0,0.8162670093406623,247394.98637318608
0,10.0,1.0,88.0,0.8344214525469367,0.9397250031155236,0.8839481087839951,24073.0,0.8066142653223992,1.0,0.9640718562874252,0.9817073170731708,334.0,0.9820359281437124,0.9741176470588236,0.8697478991596639,0.9189789123196448,476.0,0.9347266781183636,0.9596774193548387,0.8439716312056738,0.8981132075471698,141.0,0.9219194691682944,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,7.0,1.0,0.8533415208269368,0.652987704597071,0.7398402839396627,12769.0,0.7978944829615299,0.8446232357551319,0.8419438422082386,0.8367421494583418,37822.0,0.8074099837655059,254074.2001154423
0,1.0,4.0,85.0,0.8391499462226013,0.939891164375026,0.8866682341876322,24073.0,0.8122135484371492,1.0,0.9669669669669668,0.9832061068702289,333.0,0.9834834834834836,0.9744186046511628,0.8802521008403361,0.9249448123620309,476.0,0.9399787750151608,0.976,0.8652482269503546,0.9172932330827068,141.0,0.93258430455798,1.0,1.0,1.0,22.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8581410931367857,0.7020910016446079,0.7723121984838043,12769.0,0.8214670240539821,0.8493138608046918,0.8587557177229581,0.8495184837570487,37821.0,0.8189935079855816,189964.3266479969
0,8.0,4.0,84.0,0.8332536852553027,0.9415943172849249,0.8841173258444497,24073.0,0.8058157081441719,1.0,0.9640718562874252,0.9817073170731708,334.0,0.9820359281437124,0.9718309859154929,0.871578947368421,0.9189789123196448,475.0,0.9356288096060208,0.9682539682539684,0.8652482269503546,0.9138576779026216,141.0,0.9325710335102102,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8552792498980841,0.6572681704260651,0.7433126660761736,12768.0,0.8002930345983111,0.8445337111497437,0.8446060285563194,0.8380307396732805,37820.0,0.8077197040770407,277337.10506415373
0,12.0,4.0,83.0,0.8332042915606681,0.9387695758733852,0.8828424095632472,24073.0,0.8048397963021541,1.0,0.960960960960961,0.9800918836140888,333.0,0.9804804804804804,0.9718969555035128,0.8736842105263158,0.9201773835920178,475.0,0.9366814411849681,0.9674796747967479,0.8439716312056738,0.9015151515151516,141.0,0.9219327356378696,1.0,1.0,1.0,22.0,1.0,1.0,0.5,0.6666666666666666,8.0,0.75,0.8516953222553069,0.6944705513784462,0.7650890892618317,12768.0,0.8164193727673008,0.8432902822132794,0.8552617662612374,0.8445062041580589,37820.0,0.8124898775294143,236842.8093597889
0,3.0,4.0,81.0,0.8406832644858769,0.9383957130395048,0.8868561557788945,24073.0,0.8135138067706797,1.0,0.9670658682634732,0.9832572298325724,334.0,0.9835329341317364,0.9722863741339492,0.8844537815126049,0.9262926292629262,476.0,0.9420662309801552,0.96,0.851063829787234,0.9022556390977444,141.0,0.9254655684590744,1.0,1.0,1.0,22.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8543755475518349,0.6873678439971806,0.7618262303619477,12769.0,0.8138272182106209,0.8489360136096891,0.8528369731902068,0.8460628371044115,37822.0,0.8172463590191231,232240.76444745067
0,15.0,1.0,79.0,0.8390582643247058,0.9386424061149884,0.8860610576263208,24072.0,0.8116868100990307,1.0,0.972972972972973,0.9863013698630138,333.0,0.9864864864864864,0.9718969555035128,0.8736842105263158,0.9201773835920178,475.0,0.9366814368826952,0.9754098360655736,0.8439716312056738,0.9049429657794678,141.0,0.9219460045725272,1.0,1.0,1.0,22.0,1.0,1.0,0.7142857142857143,0.8333333333333333,7.0,0.8571428571428572,0.8528368794326241,0.6780483984650325,0.7554644212730685,12769.0,0.8092038399510791,0.8474277081109735,0.8497844998545705,0.8434051635235051,37819.0,0.8144865489358047,229127.09156918532
0,3.0,5.0,82.0,0.8358264081255771,0.9400963775340644,0.8849003851643302,24072.0,0.8083765513188618,1.0,0.9580838323353292,0.9785932721712538,334.0,0.9790419161676648,0.9712230215827338,0.8526315789473684,0.9080717488789236,475.0,0.9261551210932214,0.9689922480620154,0.8865248226950354,0.925925925925926,141.0,0.9432093299737716,1.0,1.0,1.0,21.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8550554084534667,0.6828255932336127,0.7592963511277541,12769.0,0.8119117986128144,0.8460872748927721,0.8520584891192258,0.8437982992013325,37819.0,0.8131615933229396,239772.11931848532
0,3.0,3.0,83.0,0.8356726010194282,0.9398496240601504,0.8847048702758714,24073.0,0.8080959163513323,1.0,0.972972972972973,0.9863013698630138,333.0,0.9864864864864864,0.9720279720279721,0.8778947368421053,0.9225663716814159,475.0,0.9387867000405898,0.9603174603174603,0.8581560283687943,0.9063670411985021,141.0,0.9290116624672148,1.0,1.0,1.0,21.0,1.0,1.0,0.7142857142857143,0.8333333333333333,7.0,0.8571428571428572,0.8542950693374423,0.6947294228208943,0.7662937848227012,12769.0,0.8171651106120441,0.845706081951626,0.8562891668209102,0.8462305758853355,37819.0,0.8149366355180722,239069.3557705879
0,19.0,5.0,82.0,0.8352281116196664,0.9399742450047772,0.8845108961203948,24073.0,0.8076244251866105,0.996875,0.9550898203592816,0.9755351681957186,334.0,0.9775315718666704,0.9717647058823531,0.8694736842105263,0.9177777777777778,475.0,0.9345761780270732,0.976,0.8652482269503546,0.9172932330827068,141.0,0.932584303501452,1.0,1.0,1.0,21.0,1.0,1.0,0.7142857142857143,0.8333333333333333,7.0,0.8571428571428572,0.8553731805512542,0.6489153418435273,0.7379764873530459,12769.0,0.7964947153511278,0.8458187984868671,0.8406663141195135,0.8364356805694636,37820.0,0.8075435596032748,235579.41849064827
0,1.0,5.0,88.0,0.8383351263122751,0.9387695758733852,0.8857142857142858,24073.0,0.8108890067321537,1.0,0.9730538922155688,0.9863429438543247,334.0,0.9865269461077844,0.97423887587822,0.8757894736842106,0.9223946784922396,475.0,0.9377474653806368,0.968503937007874,0.8723404255319149,0.9179104477611941,141.0,0.936117134209694,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8532430008966823,0.6706868196413188,0.7510304305884417,12769.0,0.805944559429473,0.8471120249418418,0.8474921339996299,0.841749289176389,37821.0,0.8129361915443126,195186.56848573685
0,15.0,5.0,81.0,0.8364649857875891,0.9412619947659204,0.8857745983347016,24073.0,0.8095166534783923,1.0,0.9639639639639641,0.9816513761467892,333.0,0.981981981981982,0.9695550351288056,0.8697478991596639,0.9169435215946844,476.0,0.9346998968284596,0.968503937007874,0.8723404255319149,0.9179104477611941,141.0,0.936117134209694,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8570719602977668,0.6762471610932728,0.7559971983890738,12769.0,0.8093833602049472,0.8471547742192496,0.8507971761719679,0.8433529372227742,37821.0,0.8131440256063093,238935.04944705966
0,20.0,2.0,87.0,0.8390842980112793,0.9394342209113944,0.8864282214600685,24073.0,0.8119736027812955,1.0,0.9639639639639641,0.9816513761467892,333.0,0.981981981981982,0.9765807962529274,0.8778947368421053,0.9246119733924612,475.0,0.9388134816892278,0.9754098360655736,0.8439716312056738,0.9049429657794678,141.0,0.9219460056291114,1.0,1.0,1.0,22.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8545242944428281,0.6900305427206516,0.7635181975736568,12769.0,0.8150763467664972,0.8480725988067527,0.8542570068746694,0.84633072432098,37820.0,0.8166124061927978,247731.0104372501
0,7.0,1.0,84.0,0.8434789111576428,0.937066422963486,0.8878131334002399,24073.0,0.8162928856161626,1.0,0.9610778443113772,0.9801526717557252,334.0,0.9805389221556886,0.9700460829493088,0.8863157894736842,0.9262926292629262,475.0,0.9429838466460158,0.9596774193548387,0.8439716312056738,0.8981132075471698,141.0,0.921919467407508,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8542572726394124,0.6922233534340982,0.7647516871431044,12769.0,0.816014279303669,0.8506429060088456,0.8535998519341107,0.8476382093571202,37821.0,0.8197354099555206,267275.1129388809
0,15.0,3.0,82.0,0.8388233548482825,0.9393511402816432,0.8862456154102408,24073.0,0.8116410898905853,1.0,0.9550898203592816,0.9770290964777948,334.0,0.9775449101796408,0.9679633867276888,0.8905263157894737,0.9276315789473684,475.0,0.9450757164701818,0.9761904761904762,0.8723404255319149,0.9213483146067416,141.0,0.936130402792232,1.0,1.0,1.0,21.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8534083062049916,0.6775001957866709,0.7553479437701912,12769.0,0.8090906032623826,0.8474243984408448,0.8501586462189318,0.8435137870004081,37820.0,0.8144716875227515,232454.6098549366
0,15.0,2.0,77.0,0.8342724560822009,0.9410127528766667,0.8844336860188187,24073.0,0.8068343025312993,1.0,0.9461077844311376,0.9723076923076924,334.0,0.9730538922155688,0.97423887587822,0.8757894736842106,0.9223946784922396,475.0,0.9377474614370981,0.9609375,0.8785714285714286,0.9179104477611941,140.0,0.9392193660903853,1.0,1.0,1.0,21.0,1.0,1.0,0.5,0.6666666666666666,8.0,0.75,0.8568723213395794,0.6732712036964523,0.7540566616963423,12769.0,0.8079740713704009,0.8457202068348509,0.8495505023796933,0.8418099067759413,37820.0,0.8109165477948147,217313.46419072148
0,5.0,2.0,88.0,0.8271014386913021,0.9409296722469156,0.8803513476748479,24073.0,0.7982329141097811,1.0,0.9639639639639641,0.9816513761467892,333.0,0.981981981981982,0.967741935483871,0.8842105263157894,0.9240924092409242,475.0,0.9419178167140216,0.9761904761904762,0.8723404255319149,0.9213483146067416,141.0,0.9361304017356479,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8523456790123457,0.6759085213032582,0.7539422530904644,12768.0,0.8081151324731133,0.8396013337143511,0.8506570771305428,0.8393100691221991,37819.0,0.8056209921564651,250381.99918198586
0,14.0,3.0,81.0,0.8437710437710437,0.9369002617039836,0.8879003208471941,24073.0,0.8165734942503043,1.0,0.9550898203592816,0.9770290964777948,334.0,0.9775449101796408,0.9763593380614656,0.8694736842105263,0.9198218262806236,475.0,0.9346029589584736,0.9672131147540984,0.8368794326241135,0.897338403041825,141.0,0.9183866377557934,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8516800659657803,0.6471141044717675,0.7354367851898003,12769.0,0.7948367903805428,0.8500661228887895,0.8379736125432959,0.8376847635829234,37821.0,0.8126192756639319,239304.4495370388
0,19.0,2.0,86.0,0.8361533914585488,0.9401819465791552,0.8851215267593515,24073.0,0.8088065162381556,1.0,0.9550898203592816,0.9770290964777948,334.0,0.9775449101796408,0.9725400457665904,0.8928571428571429,0.9309967141292442,476.0,0.9462679116524241,0.9606299212598424,0.8652482269503546,0.91044776119403,141.0,0.9325577670406348,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8551604509973981,0.6949643668259065,0.7667847576255077,12769.0,0.8174857757970988,0.8463233639693818,0.8566178414679287,0.8466911131448983,37822.0,0.8155250729113627,241264.4751157761
0,8.0,3.0,90.0,0.8428938834842894,0.9393926805965188,0.8885309025185649,24073.0,0.8164124651073364,1.0,0.9760479041916168,0.987878787878788,334.0,0.9880239520958084,0.9722222222222222,0.8823529411764706,0.9251101321585902,476.0,0.941015810812088,0.968503937007874,0.8785714285714286,0.9213483146067416,140.0,0.9392326385466346,1.0,1.0,1.0,22.0,1.0,1.0,0.5,0.6666666666666666,8.0,0.75,0.8543349226427945,0.6876027880021928,0.7619543521652348,12769.0,0.8139247325234291,0.850361044188621,0.8537094812542965,0.8472747494729148,37822.0,0.8192035925509931,276508.5457932949
0,1.0,2.0,82.0,0.8329098073877657,0.93947576122627,0.8829891070940538,24073.0,0.8047320615849127,1.0,0.94311377245509,0.970724191063174,334.0,0.971556886227545,0.9694835680751174,0.8694736842105263,0.9167591564927858,475.0,0.9345627940144368,0.96,0.851063829787234,0.9022556390977444,141.0,0.9254655666982878,1.0,1.0,1.0,21.0,1.0,1.0,0.5,0.6666666666666666,8.0,0.75,0.8508008700810757,0.6738977210431514,0.7520867019184547,12769.0,0.8068315046218469,0.8427428888222579,0.8485761878321567,0.8400842317619098,37821.0,0.8090916256342054,190911.15774297714
0,14.0,5.0,78.0,0.8362944631182359,0.9405142690981596,0.8853478277871192,24073.0,0.8090466005755602,1.0,0.9760479041916168,0.987878787878788,334.0,0.9880239520958084,0.9744779582366591,0.8842105263157894,0.9271523178807948,475.0,0.9419579838091372,0.9754098360655736,0.8439716312056738,0.9049429657794678,141.0,0.9219460045725272,1.0,1.0,1.0,21.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8582141785821418,0.6722274436090225,0.7539198032412491,12768.0,0.8078114584218119,0.8475159327277224,0.8491498981993179,0.842514689428972,37819.0,0.8124022302477385,225428.6304194927
0,3.0,1.0,86.0,0.8372436726399409,0.941303535080796,0.8862294184363879,24073.0,0.8104116802359236,1.0,0.9669669669669668,0.9832061068702289,333.0,0.9834834834834836,0.9698375870069604,0.88,0.922737306843267,475.0,0.9398259379267868,0.9758064516129032,0.8642857142857143,0.9166666666666669,140.0,0.9321030461125476,1.0,1.0,1.0,22.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8590761988820241,0.6860902255639098,0.7629000653167863,12768.0,0.8143624780514158,0.8483509861928472,0.8542492992754773,0.8460296687200691,37818.0,0.8154379460852198,193892.32790231702
0,18.0,1.0,91.0,0.8377238419416901,0.9405948820206048,0.886183953033268,24072.0,0.8107717263089129,1.0,0.9610778443113772,0.9801526717557252,334.0,0.9805389221556886,0.97423887587822,0.8757894736842106,0.9223946784922396,475.0,0.9377474574933478,0.9754098360655736,0.8439716312056738,0.9049429657794678,141.0,0.9219460045725272,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8548271995106534,0.6567199248120301,0.7427913363157196,12768.0,0.7999379433249404,0.8472835944763158,0.8437293423940347,0.8391648703406219,37819.0,0.8107281812061413,248986.6917486191
0,12.0,3.0,82.0,0.839444258702032,0.9387254901960784,0.8863132709693868,24072.0,0.8121419375316514,1.0,0.9639639639639641,0.9816513761467892,333.0,0.981981981981982,0.9716312056737588,0.8652631578947368,0.9153674832962138,475.0,0.9324709019616688,0.9682539682539684,0.8714285714285714,0.9172932330827068,140.0,0.9356612029316862,1.0,1.0,1.0,21.0,1.0,1.0,0.7142857142857143,0.8333333333333333,7.0,0.8571428571428572,0.8530282106924443,0.6772652517816588,0.7550530405552888,12769.0,0.8088897322466263,0.8477007641023276,0.8494856810429172,0.8433653960497409,37817.0,0.8146206721358465,241353.95652222636
0,14.0,1.0,80.0,0.841987466427932,0.9376479873717444,0.8872467129183782,24073.0,0.8147652215008271,1.0,0.9670658682634732,0.9832572298325724,334.0,0.9835329341317364,0.9697674418604652,0.8778947368421053,0.9215469613259668,475.0,0.9387733203302264,0.9682539682539684,0.8652482269503546,0.9138576779026216,141.0,0.932571034918914,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8529440107931001,0.6931631294541467,0.7647973731962325,12769.0,0.8161249145594219,0.8492786995992764,0.8543137410433357,0.8473196198275005,37821.0,0.8188136763776498,231590.36250782013
0,7.0,4.0,88.0,0.8357293322000074,0.9393926805965188,0.88453414691387,24073.0,0.8080129414913342,1.0,0.9669669669669668,0.9832061068702289,333.0,0.9834834834834836,0.9696261682242991,0.8736842105263158,0.919158361018826,475.0,0.93666804785099,0.9682539682539684,0.8652482269503546,0.9138576779026216,141.0,0.9325710321014314,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,7.0,1.0,0.8529730795779509,0.6774218811183335,0.7551287647315582,12769.0,0.8089504615172506,0.8452952671041536,0.8501282424178324,0.8423409266022597,37819.0,0.8120969306933069,284878.76401758194
0,19.0,3.0,89.0,0.8402439477892232,0.9386034146138827,0.8867043403186562,24073.0,0.8130494340836927,1.0,0.975975975975976,0.9878419452887536,333.0,0.9879879879879878,0.971563981042654,0.8631578947368421,0.9141583054626532,475.0,0.9314182832902312,0.9606299212598424,0.8652482269503546,0.91044776119403,141.0,0.9325577635189684,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8546909651913991,0.6941812201425327,0.7661192739844425,12769.0,0.8170119704959998,0.8487488947528251,0.8551560021152829,0.8473519619326689,37820.0,0.8179634904066417,243651.51415610316
0,6.0,2.0,85.0,0.8413967498419546,0.939891164375026,0.8879208853308217,24073.0,0.8148321111371785,1.0,0.9550898203592816,0.9770290964777948,334.0,0.9775449101796408,0.9699769053117784,0.8842105263157894,0.9251101321585904,475.0,0.9419312150670685,0.9603174603174603,0.8581560283687943,0.9063670411985021,141.0,0.929011665989068,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,7.0,1.0,0.8583275742916379,0.6808677265251781,0.7593676303607302,12769.0,0.8117934353526417,0.8506933329896923,0.8516168266307078,0.8459278582917675,37821.0,0.817407042634634,244357.3206520081
0,19.0,4.0,82.0,0.8374597535250361,0.9400157853196528,0.8857791521509374,24073.0,0.8102523274044794,1.0,0.9700598802395208,0.9848024316109424,334.0,0.9850299401197604,0.9693396226415094,0.8652631578947368,0.9143492769744159,475.0,0.9324575215352006,0.9833333333333332,0.8428571428571429,0.9076923076923076,140.0,0.921402031446088,1.0,1.0,1.0,21.0,1.0,1.0,0.5,0.6666666666666666,8.0,0.75,0.8553562772661173,0.6910244360902256,0.7644586925442965,12768.0,0.8157329677157846,0.8472582718253621,0.8548613130965916,0.8461519419145469,37819.0,0.8156851428259563,246411.35861730576
0,5.0,1.0,84.0,0.8335722951362082,0.941885099489054,0.8844248547021881,24073.0,0.8062884433940505,1.0,0.9610778443113772,0.9801526717557252,334.0,0.9805389221556886,0.9718969555035128,0.8736842105263158,0.9201773835920178,475.0,0.9366814411849681,0.9596774193548387,0.85,0.9015151515151516,140.0,0.9249336518046708,1.0,1.0,1.0,22.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8567928957844239,0.6573733260239643,0.7439510768412657,12769.0,0.8006837888752212,0.8452136499116629,0.8447382337387626,0.8383695980490915,37820.0,0.8081075461075671,245355.54328918454
0,5.0,5.0,77.0,0.8420679093048448,0.9364433182403522,0.8867516324443395,24073.0,0.8144538383462453,1.0,0.9700598802395208,0.9848024316109424,334.0,0.9850299401197604,0.9788235294117648,0.8757894736842106,0.9244444444444444,475.0,0.9377742420099948,0.9765625,0.8865248226950354,0.929368029739777,141.0,0.94322260243032,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,7.0,1.0,0.8521202624620507,0.6814159292035398,0.7572671888598781,12769.0,0.8105706502156929,0.8491965019709695,0.8497395626768197,0.8446205229329431,37821.0,0.8168203123928709,228986.44869279859
0,10.0,4.0,90.0,0.8375570479759563,0.9376895276866198,0.8847993101285668,24073.0,0.8095868518753216,1.0,0.9639639639639641,0.9816513761467892,333.0,0.981981981981982,0.9736842105263158,0.8568421052631578,0.9115341545352744,475.0,0.92827376933886,0.9758064516129032,0.8581560283687943,0.9132075471698112,141.0,0.9290382020974476,1.0,1.0,1.0,21.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8515564950038432,0.6941572681704261,0.7648429409734208,12768.0,0.8162403107319197,0.8460593594005946,0.8543286265799355,0.8456057792290896,37818.0,0.8153753503504008,250221.86253595352
0,5.0,4.0,78.0,0.8381764269829504,0.9394317048853441,0.8859202381885137,24072.0,0.8109175691808694,1.0,0.9550898203592816,0.9770290964777948,334.0,0.9775449101796408,0.9718309859154929,0.871578947368421,0.9189789123196448,475.0,0.9356288053037476,0.9606299212598424,0.8652482269503546,0.91044776119403,141.0,0.932557761757995,1.0,1.0,1.0,21.0,1.0,1.0,0.7142857142857143,0.8333333333333333,7.0,0.8571428571428572,0.8553217320922704,0.662072206124207,0.7463912064627202,12769.0,0.8024931888904469,0.8476494535716778,0.8447870118194558,0.8401753208237521,37819.0,0.8116781930032829,224479.95551538467
0,1.0,1.0,84.0,0.8437196079898257,0.937022266533732,0.887926622839822,24072.0,0.8165285941617368,1.0,0.9669669669669668,0.9832061068702289,333.0,0.9834834834834836,0.9741784037558684,0.8736842105263158,0.921198668146504,475.0,0.9366948180262664,0.975609756097561,0.8571428571428571,0.9125475285171102,140.0,0.928531616484479,1.0,1.0,1.0,22.0,1.0,1.0,0.7142857142857143,0.8333333333333333,7.0,0.8571428571428572,0.8526453429893381,0.6639254385964912,0.7465433729634523,12768.0,0.8027200349595495,0.8503560369795767,0.843985509162546,0.8415951143475331,37817.0,0.8153748364464438,193062.40589809415
0,13.0,2.0,85.0,0.8352754627922413,0.9409296722469156,0.8849602469184036,24073.0,0.808004841942486,1.0,0.9640718562874252,0.9817073170731708,334.0,0.9820359281437124,0.9739952718676124,0.8673684210526316,0.9175946547884188,475.0,0.9335369390648476,0.9669421487603306,0.8297872340425532,0.8931297709923665,141.0,0.9148405384650132,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8556045031815956,0.6844702012686976,0.7605290636964845,12769.0,0.8127963332704657,0.8459529550788119,0.8531768065360514,0.8442826353119937,37821.0,0.8132418365879118,244341.1365871429
0,11.0,5.0,89.0,0.8414865518395893,0.9396419224857724,0.8878596381049573,24073.0,0.8148529658981088,1.0,0.9790419161676648,0.989409984871407,334.0,0.9895209580838324,0.9678899082568808,0.8865546218487395,0.925438596491228,476.0,0.9430898694998148,0.9672131147540984,0.8368794326241135,0.897338403041825,141.0,0.9183866377557934,1.0,1.0,1.0,21.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8549827481225898,0.6598010807424229,0.7448172214118375,12769.0,0.8013798633793545,0.8496198704085661,0.8444250548637,0.8410037677244142,37821.0,0.8139440579932216,249019.1108393669
0,11.0,1.0,86.0,0.8434844457754651,0.9359863747767208,0.8873311542551097,24073.0,0.8159015176902883,1.0,0.9489489489489491,0.9738058551617874,333.0,0.9744744744744744,0.9716981132075472,0.8673684210526316,0.9165739710789766,475.0,0.9335235378433496,1.0,0.9785714285714284,0.9891696750902528,140.0,0.9892857142857144,1.0,1.0,1.0,21.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8550696780394041,0.6967656041976662,0.7678432726331234,12769.0,0.8182818000628237,0.8510799721246896,0.85456660849331,0.8485019663964153,37818.0,0.8203041202823022,252775.91789388657
0,9.0,3.0,81.0,0.841010567048668,0.9389357371328876,0.8872794362990443,24073.0,0.8140634461049949,1.0,0.9550898203592816,0.9770290964777948,334.0,0.9775449101796408,0.9694835680751174,0.8694736842105263,0.9167591564927858,475.0,0.9345627940144368,0.968503937007874,0.8723404255319149,0.9179104477611941,141.0,0.936117134209694,1.0,1.0,1.0,22.0,1.0,1.0,0.5714285714285714,0.7272727272727273,7.0,0.7857142857142857,0.8555240793201133,0.6858798652987704,0.7613666000173868,12769.0,0.8134213313401084,0.8495253456903545,0.8524893577642051,0.8460821391669126,37821.0,0.8173616816331618,266517.3045012951
0,19.0,1.0,86.0,0.8329350343762638,0.9411349285476902,0.883735444988395,24072.0,0.8052950411997198,1.0,0.972972972972973,0.9863013698630138,333.0,0.9864864864864864,0.981264637002342,0.8821052631578947,0.9290465631929046,475.0,0.9409455193253056,0.968503937007874,0.8723404255319149,0.9179104477611941,141.0,0.9361171313922116,1.0,1.0,1.0,22.0,1.0,1.0,0.42857142857142855,0.6,7.0,0.7142857142857143,0.8569280128333667,0.6693554702795834,0.7516158818097877,12769.0,0.8061947012076558,0.8450034559631113,0.8485946217509718,0.8407420522331411,37819.0,0.8094821123955165,242498.24793553352
