,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Accuracy_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Accuracy_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Accuracy_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Accuracy_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Accuracy_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Accuracy_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Accuracy_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Accuracy_label_shellcode,Precision_label_analysis,Recall_label_analysis,F1_score_label_analysis,Num_Obs_label_analysis,AUC_label_analysis,Accuracy_label_analysis,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
0,16.0,5.0,67.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,16001.0,1.0,1.0,4983.8847036361685,42.37543821334839,3.945348262786865,5038.894635200501
0,20.0,1.0,62.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,16002.0,1.0,1.0,1037.427344083786,32.48930621147156,3.1450765132904053,1079.5557253360746
0,7.0,5.0,71.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,15998.0,1.0,1.0,2569.180977344513,136.620929479599,9.910143613815306,2762.937592506409
0,17.0,2.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16000.0,1.0,1.0,4358.3962836265555,271.33980679512024,5.042879581451416,4679.317841529846
0,3.0,1.0,67.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,15999.0,1.0,1.0,2652.6980295181274,125.23092412948608,4.5938360691070566,2799.885466098785
0,20.0,3.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,15998.0,1.0,1.0,997.3358676433563,38.959651470184326,5.025336980819702,1058.8766927719116
0,9.0,2.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,15999.0,1.0,1.0,2555.6744210720058,59.16960525512695,19.02977466583252,2699.091569900513
0,16.0,3.0,65.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,15999.0,1.0,1.0,3370.4468083381653,317.44719672203064,15.984360218048096,3748.829748392105
0,3.0,5.0,69.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16002.0,1.0,1.0,2627.2239110469823,142.7896077632904,3.9532525539398193,2793.819956541061
0,12.0,4.0,63.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,15996.0,1.0,1.0,4767.748670816422,22.472771883010864,3.0351133346557617,4801.606867313385
0,15.0,1.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16000.0,1.0,1.0,4703.592010974884,252.5147511959076,8.384641885757446,4999.428651332855
0,4.0,5.0,66.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,16001.0,1.0,1.0,2628.043240070343,121.74145936965942,3.85001540184021,2772.7792525291443
0,5.0,5.0,66.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16000.0,1.0,1.0,2595.8916039466862,129.48304963111877,2.947205781936645,2753.374097108841
0,13.0,5.0,67.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16000.0,1.0,1.0,4734.4322571754465,230.4791963100433,4.937089204788208,4989.921626806259
0,1.0,1.0,67.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,15999.0,1.0,1.0,2015.1710751056671,39.318111181259155,9.416540622711182,2108.3299939632416
0,12.0,2.0,65.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,16001.0,1.0,1.0,2537.605193376541,135.4879629611969,3.8675937652587886,2708.2932765483856
0,12.0,5.0,66.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16003.0,1.0,1.0,4101.755677700043,233.50464010238647,2.7623767852783203,4356.132711172104
0,15.0,4.0,71.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16002.0,1.0,1.0,2878.269401073456,20.082237482070926,4.95899772644043,2913.267358541489
0,9.0,3.0,68.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,15999.0,1.0,1.0,2589.2317435741425,149.32518029212955,4.583250284194946,2763.928750514984
0,11.0,3.0,68.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16002.0,1.0,1.0,2588.123179674149,115.52639603614807,3.1698122024536133,2724.770808219909
0,14.0,5.0,68.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16001.0,1.0,1.0,4967.396833181381,55.99682378768921,3.3310823440551762,5038.877819538117
0,2.0,5.0,66.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,16002.0,1.0,1.0,2604.833527326584,113.97197318077087,7.848933696746826,2780.446943759918
0,6.0,4.0,61.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,15998.0,1.0,1.0,2606.35298037529,130.39393520355222,9.658870220184326,2783.714297056198
0,6.0,1.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16000.0,1.0,1.0,2598.910841464997,101.97776913642885,9.867014646530153,2769.132308959961
0,7.0,1.0,65.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,16001.0,1.0,1.0,2587.408704042435,105.84834265708923,10.025145530700684,2767.728930950165
0,11.0,4.0,64.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,15999.0,1.0,1.0,2574.056334733963,123.84647679328918,3.3292253017425537,2721.768462896347
0,10.0,4.0,71.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16000.0,1.0,1.0,2549.7441856861115,91.03738236427307,10.42970085144043,2709.673138618469
0,19.0,2.0,70.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16000.0,1.0,1.0,2065.256429195404,20.49832963943481,4.750058889389038,2098.342502593994
0,9.0,1.0,65.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16000.0,1.0,1.0,2582.2239038944244,134.56744599342346,4.337443113327026,2750.3326499462128
0,10.0,2.0,70.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16001.0,1.0,1.0,2554.3192863464355,101.2774784564972,9.492480516433718,2720.900577068329
0,7.0,3.0,69.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16002.0,1.0,1.0,2575.832941055298,84.12689661979675,11.365582942962645,2735.4369254112244
0,20.0,5.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,15999.0,1.0,1.0,997.431467294693,48.94479250907898,3.657690525054932,1065.8201789855955
0,13.0,1.0,73.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,16002.0,1.0,1.0,3207.290826797485,379.23587727546686,13.317769050598145,3661.304401159287
