split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params
0.10522757999098695,0.10522757999098695,0.10524833084486011,0.1052690898844745,0.10531063254030894,0.10525662812823376,3.1069454034993444e-05,20,3740.0622597694396,70.79956787959905,82.76642327308655,2.69631246015984,1.1532629231795404,0.8146871373207755,"OrderedDict([('C', 1.1532629231795404), ('gamma', 0.8146871373207755)])"
0.10522757999098695,0.10522757999098695,0.10524833084486011,0.1052690898844745,0.10531063254030894,0.10525662812823376,3.1069454034993444e-05,20,4623.331017875671,13.863604383235266,50.77106628417969,9.703284908861876,1.7596224946003123,0.7509140883005188,"OrderedDict([('C', 1.7596224946003123), ('gamma', 0.7509140883005188)])"
0.10522757999098695,0.10522757999098695,0.10524833084486011,0.1052690898844745,0.10531063254030894,0.10525662812823376,3.1069454034993444e-05,20,4624.886213827133,70.22564856156794,61.20471563339233,3.7294213192566943,5.217802821928109,1.8950357309564245,"OrderedDict([('C', 5.217802821928109), ('gamma', 1.8950357309564245)])"
0.10522757999098695,0.10522757999098695,0.10524833084486011,0.1052690898844745,0.10531063254030894,0.10525662812823376,3.1069454034993444e-05,20,2520.3047770023345,53.342964408317194,63.484122133255006,10.504578310382668,0.32865733091566424,1.8863725550252592,"OrderedDict([('C', 0.32865733091566424), ('gamma', 1.8863725550252592)])"
0.10522757999098695,0.10522757999098695,0.10524833084486011,0.1052690898844745,0.10531063254030894,0.10525662812823376,3.1069454034993444e-05,20,3308.8444831371307,61.17754186029327,40.38857450485229,4.177248749974887,6.55959078869654,0.6585514019239769,"OrderedDict([('C', 6.55959078869654), ('gamma', 0.6585514019239769)])"
0.10522757999098695,0.1059878561840092,0.10615295163075453,0.11071288664326885,0.1070809857695956,0.10703203516345765,0.0019323393128861076,19,2119.892912006378,74.10972867675365,65.89416861534119,5.988528192819963,0.33500285795461465,0.1962997147741565,"OrderedDict([('C', 0.33500285795461465), ('gamma', 0.1962997147741565)])"
0.1595015177142032,0.1498016548680592,0.23511283139668043,0.14398795339434847,0.15627101130046503,0.16893714025150366,0.033519581453632576,13,2328.9207360267637,90.38562152830977,71.16149196624755,10.944249719555716,1.1412570783544689,0.14676617084206173,"OrderedDict([('C', 1.1412570783544689), ('gamma', 0.14676617084206173)])"
0.1054813767549044,0.10674480402839417,0.10650926672929165,0.11133315760166503,0.10729528740791461,0.10747240085614612,0.002017784701943446,18,2138.7076807498934,62.79082550011703,80.03820142745971,7.466664336726351,0.48368976569809263,0.21254829156394056,"OrderedDict([('C', 0.48368976569809263), ('gamma', 0.21254829156394056)])"
0.10522757999098695,0.10522757999098695,0.10524833084486011,0.1052690898844745,0.10531063254030894,0.10525662812823376,3.1069454034993444e-05,20,2365.221762418747,40.936509677899,81.99671082496643,10.504540018330724,0.3026399835035568,0.3227542730876736,"OrderedDict([('C', 0.3026399835035568), ('gamma', 0.3227542730876736)])"
0.10522757999098695,0.10522757999098695,0.10524833084486011,0.1052690898844745,0.10531063254030894,0.10525662812823376,3.1069454034993444e-05,20,2259.2187151908875,95.5448873132709,71.79707174301147,12.172200072935174,0.1971694495083239,1.0966210581145086,"OrderedDict([('C', 0.1971694495083239), ('gamma', 1.0966210581145086)])"
0.1679250304230285,0.2756215455145957,0.24788691850302644,0.15846711335502459,0.1651497302709175,0.2030222858364495,0.04885971044817995,3,2398.675823259354,121.72525754514203,54.58520169258118,6.672436764373907,10.0,0.125,"OrderedDict([('C', 10.0), ('gamma', 0.125)])"
0.10522757999098695,0.10522757999098695,0.10524833084486011,0.1052690898844745,0.10531063254030894,0.10525662812823376,3.1069454034993444e-05,20,3298.823731327057,97.37704628423951,58.87663469314575,3.86206374723467,10.0,1.3531902356872814,"OrderedDict([('C', 10.0), ('gamma', 1.3531902356872814)])"
