,Rep.,Kfold,Num. Vars.,Precision-Background,Recall-Background,F1_score_Background,Num. Obs. Background,AUC_Background,Precision-DoS,Recall-DoS,F1_score_DoS,Num. Obs. Dos,AUC_DoS,Precision-Botnet,Recall-Botnet,F1_score_Botnet,Num. Obs. Botnet,AUC_Botnet,Precision-Scan,Recall-Scan,F1_score_Scan,Num. Obs. Scan,AUC_Scan,Precision-SSHscan,Recall-SSHscan,F1_score_SSHscan,Num. Obs. SSHscan,AUC_SSHscan,Precision-UDPscan,Recall-UDPscan,F1_score_UDPscan,Num. Obs. UDPscan,AUC_UDPscan,Precision-Spam,Recall-Spam,F1_score_Spam,Num. Obs. Spam,AUC_Spam,Precision-w,Recall-w,F1_score_w,Total Obs.,AUC_w,Time
0,8,4,84,0.7555252653100963,0.967098703888335,0.8483192128996994,24072,0.7095623002237921,0.9953488372093025,0.6407185628742516,0.7795992714025501,334,0.8203459427683248,1.0,0.035789473684210524,0.06910569105691056,475,0.5178947368421053,0.9568345323741008,0.9432624113475178,0.95,141,0.97155158361314,0.0,0.0,0.0,22,0.5,1.0,0.42857142857142855,0.6,7,0.7142857142857143,0.8738203957382039,0.4496397243107769,0.5937532319784878,12768,0.7082736164965326,0.8010075142130326,0.7770697268568709,0.7518216430556964,37819,0.7085540480866475,0:02:34.341255
0,12,3,82,0.7617774807885065,0.94715852442672,0.8444131698825971,24072,0.7142122196524286,0.9586776859504132,0.6966966966966966,0.8069565217391304,333,0.8482149581018431,0.9872611464968152,0.3263157894736842,0.4905063291139241,475,0.6631311152392255,0.9850746268656716,0.9428571428571428,0.9635036496350364,140,0.9714020300372718,0.0,0.0,0.0,21,0.5,1.0,0.7142857142857143,0.8333333333333333,7,0.8571428571428572,0.8302546879373076,0.4646409272456731,0.5958322872206879,12769,0.708106953562153,0.7899127056503975,0.7736467726154904,0.7556740929551609,37817,0.7135487581378787,0:02:09.606369
0,1,4,85,0.7702572898799314,0.932743436357594,0.8437488256735937,24072,0.7228090181497019,0.9707602339181286,0.4984984984984985,0.6587301587301587,333,0.749182559463457,1.0,0.12184873949579833,0.2172284644194757,476,0.5609243697478992,0.9424460431654677,0.9290780141843972,0.9357142857142856,141,0.9644328471622642,0.0,0.0,0.0,22,0.5,1.0,0.42857142857142855,0.6,7,0.7142857142857143,0.8234259142893051,0.5131177069465109,0.6322493486442149,12769,0.7285160607703693,0.7931017195010818,0.7763881544156531,0.7626337194780342,37820,0.7237002403127362,0:02:30.270906
0,14,1,80,0.7683315990287894,0.9201595148091224,0.8374194280097537,24073,0.7171716980504733,0.9696969696969696,0.4790419161676647,0.6412825651302605,334,0.7394542682980401,0.9680851063829788,0.7663157894736842,0.8554641598119858,475,0.8829972349606948,0.9609375,0.8723404255319149,0.9144981412639406,141,0.9361038645706284,0.0,0.0,0.0,22,0.5,1.0,0.2857142857142857,0.4444444444444445,7,0.6428571428571428,0.8168575697211156,0.5138225389615475,0.6308350560069228,12769,0.7275523360622843,0.7893157846725278,0.7763147457761561,0.7658951355681956,37821,0.7236319008876202,0:02:10.102588
0,12,1,84,0.7616160954190969,0.9656017614556937,0.8515635018043928,24071,0.7182169412457402,0.9945652173913044,0.5479041916167665,0.7065637065637066,334,0.7739387571395823,0.9972299168975071,0.7578947368421053,0.8612440191387559,475,0.8789339793893475,0.9703703703703704,0.9290780141843972,0.9492753623188406,141,0.9644859257184528,0.0,0.0,0.0,22,0.5,1.0,0.42857142857142855,0.6,7,0.7142857142857143,0.8785902810122652,0.4431827081212311,0.5891723060905778,12769,0.7059825716254858,0.8065065587782843,0.7821200983632566,0.7616345551594244,37819,0.7173873754047675,0:01:57.542041
0,10,1,88,0.7601374797580885,0.955468782453371,0.8466833541927409,24073,0.713768723493197,0.972972972972973,0.6467065868263473,0.7769784172661871,334,0.8232732656702227,1.0,0.2016806722689076,0.3356643356643357,476,0.6008403361344538,0.9696969696969696,0.9078014184397164,0.9377289377289376,141,0.9538476306635948,0.0,0.0,0.0,22,0.5,1.0,0.5714285714285714,0.7272727272727273,7,0.7857142857142857,0.8504714201532115,0.4521459899749373,0.5904070362037226,12768,0.7058159399441605,0.7959152028881551,0.7725337775310013,0.752944743084128,37821,0.7114137169433964,0:02:56.968344
0,1,2,82,0.7574099252209381,0.9256428363726996,0.8331183519338977,24073,0.7032375089697935,0.976525821596244,0.6227544910179641,0.7605118829981721,334,0.8113105539441312,0.9583333333333334,0.04842105263157895,0.09218436873747493,475,0.5241971376426071,0.9420289855072465,0.9219858156028368,0.9318996415770608,141,0.960886747871484,0.0,0.0,0.0,21,0.5,1.0,0.125,0.2222222222222222,8,0.5625,0.7923660611634858,0.5397869674185464,0.6421317432218392,12768,0.7338484573640713,0.7739887108271293,0.7809888947646748,0.7584709242430724,37820,0.7130954535669424,0:02:29.758203
0,3,3,83,0.7626540347157811,0.9564621328569648,0.8486334064394846,24071,0.7176097947858227,1.0,0.5135135135135135,0.6785714285714285,333,0.7567567567567568,1.0,0.1263157894736842,0.2242990654205608,475,0.5631578947368421,0.9632352941176472,0.9290780141843972,0.9458483754512635,141,0.9644726518527891,0.0,0.0,0.0,21,0.5,1.0,0.7142857142857143,0.8333333333333333,7,0.8571428571428572,0.8450647789501803,0.4954969065706007,0.6247037914691943,12769,0.7245929119247126,0.7959196554070658,0.7858106142740038,0.763571984444456,37817,0.7191977921719711,0:02:38.399146
0,7,4,88,0.7490720118782479,0.9640661349285476,0.8430784880024704,24072,0.6992598970874369,0.9945652173913044,0.5495495495495496,0.7079303675048357,333,0.7747614361059741,1.0,0.16631578947368422,0.2851985559566787,475,0.5831578947368421,0.9635036496350364,0.9361702127659576,0.9496402877697842,141,0.9680187529047294,0.0,0.0,0.0,21,0.5,1.0,0.7142857142857143,0.8333333333333333,7,0.8571428571428572,0.8727300473065771,0.4478815882214739,0.5919677052065003,12769,0.707293422958196,0.7965676576228441,0.7754244010788514,0.7500228391597831,37818,0.7020995336301455,0:02:43.713338
0,3,4,81,0.7395059760956175,0.963818385743364,0.8368922233443947,24073,0.6846659574919904,0.9710743801652892,0.7035928143712575,0.8159722222222223,334,0.8517030414855193,1.0,0.3487394957983193,0.5171339563862928,476,0.6743697478991597,0.9481481481481482,0.9078014184397164,0.927536231884058,141,0.9538078217463974,0.0,0.0,0.0,22,0.5,1.0,0.2857142857142857,0.4444444444444445,7,0.6428571428571428,0.8503231492361927,0.4533991228070176,0.5914384961176952,12768,0.7063626756014092,0.7826361297655166,0.7805716400941276,0.7495988317672512,37821,0.6942243186458815,0:02:15.223219
