Rep.,Kfold,Num. Vars.,Precision-Background,Recall-Background,F1_score_Background,Num. Obs. Background,AUC_Background,Precision-DoS,Recall-DoS,F1_score_DoS,Num. Obs. Dos,AUC_DoS,Precision-Botnet,Recall-Botnet,F1_score_Botnet,Num. Obs. Botnet,AUC_Botnet,Precision-Scan,Recall-Scan,F1_score_Scan,Num. Obs. Scan,AUC_Scan,Precision-SSHscan,Recall-SSHscan,F1_score_SSHscan,Num. Obs. SSHscan,AUC_SSHscan,Precision-UDPscan,Recall-UDPscan,F1_score_UDPscan,Num. Obs. UDPscan,AUC_UDPscan,Precision-Spam,Recall-Spam,F1_score_Spam,Num. Obs. Spam,AUC_Spam,Precision-w,Recall-w,F1_score_w,Total Obs.,AUC_w,Time
4,2,83,0.7663720977117704,0.9474908607510801,0.8473612839707985,24072,0.720835492939195,1.0,0.5195195195195195,0.683794466403162,333,0.7597597597597597,1.0,0.042105263157894736,0.08080808080808081,475,0.5210526315789473,0.9565217391304348,0.9428571428571428,0.9496402877697843,140,0.9713489493679525,0.0,0.0,0.0,22,0.5,1.0,0.7142857142857143,0.8333333333333333,7,0.8571428571428572,0.8372525574598113,0.4935390398621662,0.6210090658257785,12769,0.7223174459959958,0.7955973368713398,0.7784652810830821,0.7597497477019308,37818,0.7199934503904671,0:02:07.624787
