Rep.,Kfold,Num. Vars.,Precision-Background,Recall-Background,F1_score_Background,Num. Obs. Background,AUC_Background,Precision-DoS,Recall-DoS,F1_score_DoS,Num. Obs. Dos,AUC_DoS,Precision-Botnet,Recall-Botnet,F1_score_Botnet,Num. Obs. Botnet,AUC_Botnet,Precision-Scan,Recall-Scan,F1_score_Scan,Num. Obs. Scan,AUC_Scan,Precision-SSHscan,Recall-SSHscan,F1_score_SSHscan,Num. Obs. SSHscan,AUC_SSHscan,Precision-UDPscan,Recall-UDPscan,F1_score_UDPscan,Num. Obs. UDPscan,AUC_UDPscan,Precision-Spam,Recall-Spam,F1_score_Spam,Num. Obs. Spam,AUC_Spam,Precision-w,Recall-w,F1_score_w,Total Obs.,AUC_w,Time
18,4,88,0.8142941046912855,0.9215270854104354,0.8645983552246951,24072,0.7767731441017843,0.9968944099378882,0.9610778443113772,0.9786585365853658,334,0.9805255838427184,0.9819819819819819,0.9178947368421052,0.9488574537540805,475,0.9588402590355928,0.9928057553956835,0.9787234042553191,0.9857142857142858,141,0.9893484321364178,0.0,0.0,0.0,22,0.499986771786867,1.0,1.0,1.0,7,1.0,0.8129320429650112,0.5986373247709296,0.6895183113837272,12769,0.7642102834784351,0.8177791308995331,0.8125066102591222,0.8075260677172419,37820,0.7772905008067216,0:00:38.215359
