Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_nerisbotnet,Recall_nerisbotnet,F1_score_nerisbotnet,Num_Obs_nerisbotnet,AUC_nerisbotnet,Accuracy_nerisbotnet,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_sshscan,Recall_sshscan,F1_score_sshscan,Num_Obs_sshscan,AUC_sshscan,Accuracy_sshscan,Precision_udpscan,Recall_udpscan,F1_score_udpscan,Num_Obs_udpscan,AUC_udpscan,Accuracy_udpscan,Precision_spam,Recall_spam,F1_score_spam,Num_Obs_spam,AUC_spam,Accuracy_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
19.0,3.0,89.0,0.9997923243063632,0.9999169193702488,0.9998546179567592,24073.0,0.9997766018252277,0.9998149127445796,1.0,1.0,1.0,333.0,1.0,1.0,1.0,1.0,1.0,475.0,1.0,1.0,1.0,1.0,1.0,141.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,0.9998433338555538,0.9996084266583131,0.999725866457803,12769.0,0.9997642947630313,0.9998149127445796,0.9998149167908156,0.9998149127445796,0.999814907638095,37820.0,0.999778223573978,0.9998196989776783,102837.81909632683,801.3019440174103,134.89434266090393,104315.6434571743
