split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params
0.11109701087897002,0.11111495725016442,0.11113290942033167,0.11111367623972666,0.11114574314574314,0.11112085476886982,1.6849755529953837e-05,30,6590.781195068359,93.99819276812664,154.4850637435913,14.91909387405778,1.1532629231795404,0.8146871373207755,"OrderedDict([('C', 1.1532629231795404), ('gamma', 0.8146871373207755)])"
0.11121780889200991,0.11111495725016442,0.11113290942033167,0.111149483590369,0.11114574314574314,0.11115218601406031,3.4971550263099044e-05,25,7863.720195007324,111.94584185373529,75.41859016418456,11.26331457416729,1.7596224946003123,0.7509140883005188,"OrderedDict([('C', 1.7596224946003123), ('gamma', 0.7509140883005188)])"
0.11109701087897002,0.11111495725016442,0.11113290942033167,0.11112778309998961,0.11114574314574314,0.11112367561875001,1.6590699090404624e-05,26,8100.833641052246,46.203587262667135,60.38245754241943,10.856998770675576,5.217802821928109,1.8950357309564245,"OrderedDict([('C', 5.217802821928109), ('gamma', 1.8950357309564245)])"
0.11109701087897002,0.11111495725016442,0.11113290942033167,0.11112778309998961,0.11114574314574314,0.11112367561875001,1.6590699090404624e-05,26,4664.191709184646,48.79328300817558,81.27502326965332,4.478350787766845,0.32865733091566424,1.8863725550252592,"OrderedDict([('C', 0.32865733091566424), ('gamma', 1.8863725550252592)])"
0.11121780889200991,0.11135647302417696,0.11248909243819487,0.1110219017085372,0.11114574314574314,0.11144620999272355,0.0005325479408707513,24,5777.449783039093,65.86515984253873,84.32441992759705,7.3131472676511455,6.55959078869654,0.6585514019239769,"OrderedDict([('C', 6.55959078869654), ('gamma', 0.6585514019239769)])"
0.12301316363863703,0.12233282217793848,0.1205059691156943,0.1200902823038409,0.11676898007155098,0.12054291070782996,0.0021795350109426953,22,3506.8032978534698,250.3674636771479,121.58417716026307,15.84852949421355,0.33500285795461465,0.1962997147741565,"OrderedDict([('C', 0.33500285795461465), ('gamma', 0.1962997147741565)])"
0.1852673286737781,0.14963873128043997,0.13887976759997026,0.16160129526259825,0.1718677810713835,0.16145204471336516,0.01627859570200128,15,4017.6971889972688,91.35949170172121,88.25694508552552,8.427647652509126,1.1412570783544689,0.14676617084206173,"OrderedDict([('C', 1.1412570783544689), ('gamma', 0.14676617084206173)])"
0.124429070165971,0.1233498630991334,0.12117311749456627,0.12083269907570905,0.11733664690049592,0.12142503882071938,0.0024436009994407712,21,3863.6324177742003,79.54969731296613,105.43837361335754,5.419171894560661,0.48368976569809263,0.21254829156394056,"OrderedDict([('C', 0.48368976569809263), ('gamma', 0.21254829156394056)])"
0.11121780889200991,0.11123575816233945,0.11354205593320163,0.11099436769125856,0.11114574314574314,0.1116271376924457,0.0009611990871468126,23,4037.48210401535,50.37244919410219,102.74005155563354,10.491858703636824,0.3026399835035568,0.3227542730876736,"OrderedDict([('C', 0.3026399835035568), ('gamma', 0.3227542730876736)])"
0.11109701087897002,0.11111495725016442,0.11113290942033167,0.11112778309998961,0.11114574314574314,0.11112367561875001,1.6590699090404624e-05,26,4063.1372488975526,75.98680748415846,109.64226531982422,14.877189526904996,0.1971694495083239,1.0966210581145086,"OrderedDict([('C', 0.1971694495083239), ('gamma', 1.0966210581145086)])"
0.19893582687004677,0.1632234753365838,0.16894148426048178,0.17792818371068742,0.20483424220245447,0.18277169630881704,0.016400453069407007,4,4246.822008419037,46.31451020926236,73.46210269927978,4.934738595773843,10.0,0.125,"OrderedDict([('C', 10.0), ('gamma', 0.125)])"
0.11109701087897002,0.11111495725016442,0.11113290942033167,0.11112778309998961,0.11114574314574314,0.11112367561875001,1.6590699090404624e-05,26,6010.183150863648,48.873761721263634,43.7829562664032,4.680664217126327,10.0,1.2549522785845093,"OrderedDict([('C', 10.0), ('gamma', 1.2549522785845093)])"
0.1315713286306151,0.1273252305092841,0.11957971358360352,0.12577784863272976,0.12247435023745909,0.12534667373515093,0.0041077674113998725,20,2197.7031334877015,161.3467047875967,103.54760274887084,9.07267318187121,0.10637990242835048,0.125,"OrderedDict([('C', 0.10637990242835048), ('gamma', 0.125)])"
0.1990028208991727,0.16041908432025806,0.16894148426048178,0.1778426436071117,0.20486174606617255,0.18221249809859902,0.01711761022785248,11,3500.4766841411592,84.02373689079175,60.762853956222536,8.740053150277717,6.652755012107374,0.1250509029637467,"OrderedDict([('C', 6.652755012107374), ('gamma', 0.1250509029637467)])"
0.144816710906663,0.13271788751862443,0.12317770762953488,0.13216269046369283,0.13142707390811342,0.13286180316782545,0.006918547403029244,19,2415.306165885925,45.02453492894979,93.45134844779969,6.758051152401342,0.17510685761149858,0.12522331275986567,"OrderedDict([('C', 0.17510685761149858), ('gamma', 0.12522331275986567)])"
0.19893582687004677,0.1632234753365838,0.16894148426048178,0.17792818371068742,0.20483424220245447,0.18277169630881704,0.016400453069407007,4,4094.016679430008,84.35282711728438,97.98760514259338,9.688903876880753,10.0,0.125,"OrderedDict([('C', 10.0), ('gamma', 0.125)])"
0.19893582687004677,0.1632234753365838,0.16894148426048178,0.17792818371068742,0.20483424220245447,0.18277169630881704,0.016400453069407007,4,4143.013295316696,80.23316691282533,90.11159424781799,12.010131208144985,10.0,0.125,"OrderedDict([('C', 10.0), ('gamma', 0.125)])"
