,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,15.0,3.0,72.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3044.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,7998.0,1.0,5794.5794014930725
0,13.0,2.0,69.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,7998.0,1.0,5601.039429664612
0,8.0,3.0,73.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3044.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,7997.0,1.0,6070.6111862659445
0,10.0,3.0,67.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3044.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,7998.0,1.0,6005.83083486557
0,6.0,5.0,67.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,572.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7999.0,1.0,6076.23184967041
0,4.0,4.0,65.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,7998.0,1.0,5895.714210987091
0,5.0,3.0,62.0,1.0,1.0,1.0,2840.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,8000.0,1.0,6013.143597364427
0,7.0,2.0,64.0,1.0,1.0,1.0,2840.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3044.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7997.0,1.0,6049.254575490952
0,8.0,1.0,66.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7998.0,1.0,5990.428655862807
0,11.0,1.0,69.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3044.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7997.0,1.0,6017.977746963501
0,14.0,2.0,62.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3044.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7996.0,1.0,6143.523253440857
0,16.0,1.0,66.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,7999.0,1.0,5897.7713549137125
0,18.0,3.0,65.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7998.0,1.0,4716.197147607802
0,5.0,1.0,63.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7998.0,1.0,5950.358078956604
0,16.0,2.0,70.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,7999.0,1.0,6032.993266582489
0,15.0,5.0,64.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,572.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7998.0,1.0,5656.071803569794
0,9.0,4.0,63.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3044.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7997.0,1.0,5940.496825456618
0,17.0,5.0,67.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7998.0,1.0,4382.131621360779
0,3.0,2.0,61.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7998.0,1.0,6225.419098854065
0,16.0,4.0,65.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3044.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7996.0,1.0,5751.288603305817
0,4.0,1.0,68.0,1.0,1.0,1.0,2840.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,572.0,1.0,1.0,1.0,1.0,3044.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,7999.0,1.0,5966.049350976945
0,13.0,4.0,65.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7998.0,1.0,5887.605465650559
0,20.0,2.0,64.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7998.0,1.0,5883.592907190324
0,5.0,4.0,67.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3044.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,7997.0,1.0,5957.33767104149
0,4.0,3.0,70.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,7998.0,1.0,6002.321088314056
0,18.0,5.0,63.0,1.0,1.0,1.0,2840.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,572.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0,8000.0,1.0,5851.141154289246
0,14.0,4.0,67.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,7998.0,1.0,5604.249197483063
0,18.0,4.0,68.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3044.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,7997.0,1.0,23210.46404719353
0,2.0,1.0,67.0,1.0,1.0,1.0,2840.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,8000.0,1.0,6107.119304180145
0,10.0,5.0,65.0,1.0,1.0,1.0,2840.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,571.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,7999.0,1.0,5611.82811808586
0,17.0,4.0,64.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,572.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,8000.0,1.0,11495.997674703598
0,14.0,3.0,69.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,1.0,1.0,1.0,572.0,1.0,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,118.0,1.0,1.0,1.0,1.0,8000.0,1.0,6205.952596426011
