,Rep.,Kfold,Num. Vars.,Precision-Background,Recall-Background,F1_score_Background,Num. Obs. Background,AUC_Background,Precision-DoS,Recall-DoS,F1_score_DoS,Num. Obs. Dos,AUC_DoS,Precision-Botnet,Recall-Botnet,F1_score_Botnet,Num. Obs. Botnet,AUC_Botnet,Precision-Scan,Recall-Scan,F1_score_Scan,Num. Obs. Scan,AUC_Scan,Precision-SSHscan,Recall-SSHscan,F1_score_SSHscan,Num. Obs. SSHscan,AUC_SSHscan,Precision-UDPscan,Recall-UDPscan,F1_score_UDPscan,Num. Obs. UDPscan,AUC_UDPscan,Precision-Spam,Recall-Spam,F1_score_Spam,Num. Obs. Spam,AUC_Spam,Precision-w,Recall-w,F1_score_w,Total Obs.,AUC_w,Time
0,8,4,84,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37819,1.0,0:26:12.046031
0,12,3,82,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,333,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,140,1.0,1.0,1.0,1.0,21,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37817,1.0,0:25:48.301426
0,1,4,85,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,333,1.0,1.0,1.0,1.0,476,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37820,1.0,0:38:31.005542
0,14,1,80,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37821,1.0,0:25:06.520331
0,12,1,84,1.0,1.0,1.0,24071,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37819,1.0,0:24:35.779278
0,10,1,88,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,476,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37821,1.0,0:26:30.098163
0,1,2,82,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,21,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37820,1.0,0:37:56.193894
0,3,3,83,1.0,1.0,1.0,24071,1.0,1.0,1.0,1.0,333,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,21,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37817,1.0,0:37:16.667288
0,7,4,88,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,333,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,21,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37818,1.0,0:25:21.493392
0,3,4,81,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,476,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37821,1.0,0:38:24.362029
0,16,5,76,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37821,1.0,0:25:59.454702
0,20,1,82,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37819,1.0,0:21:58.608979
0,7,5,83,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,333,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,140,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,12767,1.0,1.0,1.0,1.0,37818,1.0,0:25:09.404704
0,17,2,92,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,21,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37819,1.0,0:25:42.501629
0,3,1,86,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,333,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,140,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37818,1.0,0:38:32.112489
0,20,3,83,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,21,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37821,1.0,0:22:50.515568
0,9,2,79,1.0,1.0,1.0,24071,1.0,1.0,1.0,1.0,333,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,21,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37816,1.0,0:25:26.041082
0,16,3,80,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37820,1.0,0:25:31.520645
0,3,5,82,1.0,1.0,1.0,24071,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,21,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37818,1.0,0:25:04.192701
0,12,4,83,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,333,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37820,1.0,0:25:08.680865
0,15,1,79,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,333,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37819,1.0,0:25:13.460618
0,4,5,86,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,476,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37821,1.0,0:25:05.090823
0,5,5,77,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37820,1.0,0:25:32.316022
0,13,5,83,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,333,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37819,1.0,0:24:39.729622
0,1,1,84,1.0,1.0,1.0,24071,1.0,1.0,1.0,1.0,333,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,140,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12767,1.0,1.0,1.0,1.0,37815,1.0,0:38:18.291739
0,12,2,85,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,476,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,21,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12767,1.0,1.0,1.0,1.0,37819,1.0,0:24:55.565051
0,12,5,86,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37819,1.0,0:24:27.513542
0,15,4,83,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37819,1.0,0:25:00.340389
0,9,3,81,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37820,1.0,0:24:45.651648
0,11,3,79,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37819,1.0,0:25:39.663138
0,14,5,78,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,21,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12767,1.0,1.0,1.0,1.0,37818,1.0,0:25:39.841418
0,2,5,86,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12768,1.0,1.0,1.0,1.0,37819,1.0,0:38:39.263981
0,6,4,90,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,333,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12767,1.0,1.0,1.0,1.0,37818,1.0,0:24:51.791264
0,6,1,87,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,140,1.0,1.0,1.0,1.0,21,1.0,1.0,1.0,1.0,8,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37819,1.0,0:24:51.365503
0,7,1,84,1.0,1.0,1.0,24073,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37821,1.0,0:25:00.364602
0,11,4,85,1.0,1.0,1.0,24072,1.0,1.0,1.0,1.0,334,1.0,1.0,1.0,1.0,475,1.0,1.0,1.0,1.0,141,1.0,1.0,1.0,1.0,22,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,12769,1.0,1.0,1.0,1.0,37820,1.0,0:25:14.781125
