Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
1.0,1.0,69.0,0.9747492217225874,0.9922535211267606,0.983423486302565,2840.0,0.9890531171525276,0.6304347826086957,0.35365853658536583,0.453125,82.0,0.6757557648827309,0.6510745891276865,0.38318452380952384,0.4824355971896956,1344.0,0.6708590888278387,0.7258064516129032,0.5516637478108581,0.6268656716417911,571.0,0.7678227205873513,0.991768192295028,0.9891625615763546,0.9904636632686616,3045.0,0.9920585764491259,0.0,0.0,0.0,117.0,0.4998731447418496,0.8771357140470912,0.8214107053526764,0.836553026152083,1999.0,0.5166666666666667,3.8674869537353516
