Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
12.0,1.0,64.0,0.9706085753803596,0.9887284255019373,0.9795847147094747,2839.0,0.9861277786424414,0.627906976744186,0.3333333333333333,0.43548387096774194,81.0,0.6656563105161235,0.6512820512820513,0.37797619047619047,0.4783427495291902,1344.0,0.6685523326535724,0.7328605200945626,0.542907180385289,0.6237424547283702,571.0,0.7638472358576957,0.9934036939313984,0.9891625615763546,0.9912785914102353,3045.0,0.9925627099363404,0.3333333333333333,0.008547008547008548,0.016666666666666666,117.0,0.5041466329210557,0.8726099544061698,0.8220889555222389,0.8391438500727242,2001.0,0.49949264332825977,10.326741218566895
