,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Precision_label_analysis,Recall_label_analysis,F1_score_label_analysis,Num_Obs_label_analysis,AUC_label_analysis,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,20.0,1.0,62.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16002.0,1.0,11018.277297735214
0,7.0,5.0,71.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15998.0,1.0,24846.106962680817
0,17.0,2.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,42493.92143177986
0,3.0,1.0,67.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,28868.59372067452
0,20.0,3.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15998.0,1.0,10916.267661333084
0,9.0,2.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,44322.493208169944
0,16.0,3.0,65.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,11801.171224832537
0,3.0,5.0,69.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16002.0,1.0,25154.22309803963
0,12.0,4.0,63.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15996.0,1.0,18983.868209838867
0,15.0,1.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,17972.40798473358
0,4.0,5.0,66.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16001.0,1.0,27759.42058777809
0,5.0,5.0,66.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,27088.07335448265
0,13.0,5.0,67.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,11987.862537860869
0,1.0,1.0,67.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,27630.237200498577
0,12.0,2.0,65.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16001.0,1.0,41868.3362865448
0,12.0,5.0,66.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16003.0,1.0,35159.569195985794
0,15.0,4.0,71.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16002.0,1.0,11759.063347578047
0,9.0,3.0,68.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,26160.068980932243
0,11.0,3.0,68.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16002.0,1.0,13335.44266939163
0,14.0,5.0,68.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,11851.377988100052
0,2.0,5.0,66.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16002.0,1.0,24619.415367126465
0,6.0,4.0,61.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15998.0,1.0,24048.85767531395
0,6.0,1.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,22803.33327460289
0,7.0,1.0,65.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16001.0,1.0,25680.319594621662
0,11.0,4.0,64.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,47055.42702579498
0,10.0,4.0,71.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,31839.353116989136
0,19.0,2.0,70.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,11139.683628797531
0,9.0,1.0,65.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,352.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,25247.257090091705
0,10.0,2.0,70.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,25912.263495445248
0,7.0,3.0,69.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16002.0,1.0,26158.20629119873
0,20.0,5.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15999.0,1.0,10592.757048606873
0,13.0,1.0,73.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16002.0,1.0,34636.01393008232
0,19.0,3.0,70.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,11271.163757801058
0,8.0,5.0,63.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16003.0,1.0,26630.33870458603
0,18.0,1.0,67.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16001.0,1.0,16672.33183169365
0,2.0,2.0,68.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15998.0,1.0,25204.558405160904
0,17.0,3.0,72.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16001.0,1.0,18416.949511051178
0,6.0,2.0,70.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,26483.55312395096
0,2.0,3.0,70.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,29536.95478892326
0,18.0,2.0,70.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16001.0,1.0,27115.51985192299
0,9.0,5.0,71.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5732.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16003.0,1.0,25715.82641124725
0,5.0,2.0,71.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,16001.0,1.0,26474.07013487816
0,11.0,2.0,67.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2696.0,1.0,1.0,1.0,1.0,1209.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,15997.0,1.0,12845.665502071379
0,6.0,3.0,67.0,1.0,1.0,1.0,5695.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16002.0,1.0,26793.65127134323
0,19.0,4.0,65.0,1.0,1.0,1.0,5694.0,1.0,1.0,1.0,1.0,281.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2697.0,1.0,1.0,1.0,1.0,1210.0,1.0,1.0,1.0,1.0,5731.0,1.0,1.0,1.0,1.0,353.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,16000.0,1.0,38068.031733036034
