Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Precision_label_worm,Recall_label_worm,F1_score_label_worm,Num_Obs_label_worm,AUC_label_worm,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
18.0,1.0,64.0,0.9679199724042773,0.9883761887988728,0.9780411293133496,2839.0,0.9851799580181888,0.625,0.3048780487804878,0.4098360655737705,82.0,0.6514919351112946,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.375,0.47637051039697537,1344.0,0.6673708126783837,0.7146171693735499,0.5394045534150613,0.6147704590818364,571.0,0.7614250223333718,0.9920844327176781,0.9878489326765189,0.9899621523778179,3045.0,0.9915031588322061,0.0,0.0,0.0,118.0,0.49993657237092476,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.8835182753961854,0.8289144572286143,0.8471472412037995,1999.0,,23.27383065223694
