Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Precision_label_worm,Recall_label_worm,F1_score_label_worm,Num_Obs_label_worm,AUC_label_worm,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
19.0,3.0,69.0,0.9689119170984456,0.9880239520958084,0.978374607603767,2839.0,0.9852910458153461,0.5853658536585366,0.2962962962962963,0.3934426229508196,81.0,0.6470746447381962,0.0,0.0,0.0,0.0,,0.6498708010335917,0.3742559523809524,0.4749763928234183,1344.0,0.6667673450860434,0.7163120567375887,0.5306479859894921,0.6096579476861167,571.0,0.7572464485682517,0.9914389199868291,0.9888341543513958,0.9901348240710293,3045.0,0.9917929350683099,0.0,0.0,0.0,118.0,0.4998731125491689,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.8822245417656134,0.8245877061469266,0.8456483386637582,2001.0,,9.976881504058838
