Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Precision_label_worm,Recall_label_worm,F1_score_label_worm,Num_Obs_label_worm,AUC_label_worm,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
3.0,1.0,65.0,0.9696027633851468,0.9887284255019373,0.9790722009068714,2839.0,0.9858420357221094,0.5909090909090909,0.3170731707317073,0.41269841269841273,82.0,0.65740022172949,1.0,1.0,1.0,1.0,1.0,0.65389369592089,0.39360119047619047,0.49140733859730595,1344.0,0.6757732597018982,0.7226107226107226,0.541958041958042,0.6193806193806194,572.0,0.7629709456088999,0.9924267369114258,0.9898193760262726,0.9911213416639264,3045.0,0.9925897364295172,0.3333333333333333,0.00847457627118644,0.01652892561983471,118.0,0.5041104489676582,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.8645194261098216,0.8143143143143143,0.8317287427497742,1998.0,,1.3104357719421387
