Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Precision_label_worm,Recall_label_worm,F1_score_label_worm,Num_Obs_label_worm,AUC_label_worm,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
18.0,5.0,63.0,0.9733379501385041,0.9897887323943662,0.9814944134078213,2840.0,0.9874345715837362,0.631578947368421,0.2926829268292683,0.39999999999999997,82.0,0.645457513420948,0.0,0.0,0.0,0.0,,0.6522842639593909,0.38244047619047616,0.4821763602251407,1344.0,0.6706403973261229,0.7325581395348837,0.5506993006993007,0.6287425149700598,572.0,0.7676097122691552,0.9924242424242424,0.9894909688013136,0.990955434961355,3045.0,0.9924250647073557,1.0,0.008547008547008548,0.016949152542372885,117.0,0.5042735042735043,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.8778846171904428,0.8234117058529264,0.8414128807368907,1999.0,,12.137952327728271
