Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
9.0,4.0,50.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9935249935249936,1.0,0.9967519812914122,7672.0,0.9692874692874692,0.9941079424935187,1.0,1.0,1.0,125.0,1.0,1.0,1.0,0.9313868613138686,0.9644746787603931,685.0,0.9656934306569342,0.9944614659439076,0.9941454036916618,0.9944608131997643,0.9941952098313004,8485.0,0.9694606322184401,0.9942253669984505,2222.9189822673798,50.198200941085815,6.323549032211304,2310.5501663684845
