Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
11.0,5.0,49.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9970110461338532,1.0,0.9985032862627709,7672.0,0.9858895705521473,0.997289972899729,1.0,1.0,1.0,125.0,1.0,1.0,1.0,0.967930029154519,0.9837037037037037,686.0,0.9839650145772595,0.9974078001649582,0.997297754647528,0.9974074946971483,0.9973294783111851,8486.0,0.9859468283379772,0.9973403750883669,2319.1199264526367,45.10423278808594,14.370352268218994,2436.3683609962463
