Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_u2r,Recall_label_category_u2r,F1_score_label_category_u2r,Num_Obs_label_category_u2r,AUC_label_category_u2r,Accuracy_label_category_u2r,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
20.0,4.0,44.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680203,0.9998821727347709,0.9911238152550023,0.9990143301235879,0.9950534305025867,13189.0,0.9839193182982536,0.9922823141274891,0.9980237154150198,0.9921414538310412,0.9950738916256159,509.0,0.9960403594694229,0.9997054318369271,1.0,1.0,1.0,16.0,1.0,1.0,0.9962825278810409,0.9624551093698988,0.9790767186981069,3063.0,0.9808321841148969,0.9925768822905621,0.9923730089221221,0.9921055732296453,0.9921738655041556,16974.0,0.9838685879550803,0.992653545676752,702.1302568912506,28.812334537506104,2.393526792526245,742.1180472373962
