,Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_u2r,Recall_label_category_u2r,F1_score_label_category_u2r,Num_Obs_label_category_u2r,AUC_label_category_u2r,Accuracy_label_category_u2r,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
0,20.0,1.0,52.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.9998821727347708,0.9910485933503836,0.998938509363864,0.994977910357588,13189.0,0.9837493075220904,0.99216448686226,1.0,0.9921414538310412,0.9960552268244576,509.0,0.9960707269155208,0.9997643454695416,1.0,1.0,1.0,16.0,1.0,1.0,0.996617050067659,0.9618021547502448,0.9789001495264994,3063.0,0.9805416495841656,0.9925179686579476,0.9924341888803728,0.9919288323318016,0.9921127504488472,16974.0,0.9836849705187434,0.9925531280251196,345.15857434272766,18.51516318321228,1.619821310043335,370.4430782794952
0,7.0,5.0,43.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.9998821657927296,0.9906057417706298,0.999393433922208,0.9949801849405548,13189.0,0.9831798036418652,0.9921640252165204,1.0,0.9960629921259844,0.9980276134122288,508.0,0.998031496062992,0.9998821657927296,1.0,1.0,1.0,16.0,1.0,1.0,0.9979619565217392,0.9591903362716292,0.9781921092059264,3063.0,0.9793794959575256,0.9922818594237908,0.9923323278759748,0.9919283568019795,0.992045543819674,16973.0,0.9830906631915666,0.9925132617026828,2185.7850708961487,696.4536211490631,2.544121265411377,2969.44926571846
0,17.0,2.0,51.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.999882179675994,0.9918699186991871,0.999014330123588,0.9954293053299588,13189.0,0.9852440905768496,0.9928718703976436,1.0,0.9921414538310412,0.9960552268244576,509.0,0.9960707269155208,0.9997643593519884,1.0,1.0,1.0,16.0,1.0,1.0,0.9969625379682754,0.9640992167101828,0.9802555168408827,3064.0,0.9817261233432302,0.9929896907216494,0.9931349380888586,0.99240058910162,0.9927073354939692,16975.0,0.9850599795311769,0.9931878856761112,4299.107144355774,21.46977567672729,1.718092679977417,4329.204735994339
0,3.0,1.0,50.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.999882179675994,0.9908981495411464,0.9987868678444158,0.9948268700675904,13189.0,0.9834135078788904,0.9919293078055964,0.9980237154150198,0.9921414538310412,0.995073891625616,509.0,0.9960403613136743,0.9997054491899852,1.0,1.0,1.0,16.0,1.0,1.0,0.9966101694915256,0.9595300261096604,0.9777186564682409,3064.0,0.9794055852638736,0.9921060382916052,0.9922570441688636,0.99139911634757,0.9917519329329464,16975.0,0.9832179094298588,0.9922942801182539,2136.581664800644,2206.074579238892,3.865550756454468,4357.634374618529
0,20.0,3.0,48.0,1.0,0.9949238578680204,0.9974554707379136,197.0,0.99746192893401,0.9999410863673854,0.9914227672861334,0.999090150883312,0.9952416918429003,13189.0,0.9844856302633204,0.992576882290562,1.0,0.9941060903732808,0.9970443349753696,509.0,0.9970530451866404,0.9998232591021562,1.0,1.0,1.0,16.0,1.0,1.0,0.9952782462057336,0.9634345412993796,0.9790975447909754,3063.0,0.9812140717423504,0.992576882290562,0.9924833360354056,0.9924590550253328,0.9924126751295276,16974.0,0.9844373559143248,0.992886645686555,701.6253385543823,32.73836779594421,2.505666971206665,746.8188269138336
0,9.0,2.0,48.0,0.9949494949494948,1.0,0.9974683544303796,197.0,0.9999701972939142,0.9999410863673854,0.9917946401686241,0.998938509363864,0.9953537566577269,13189.0,0.9850703114851024,0.9927536231884058,1.0,0.9941060903732808,0.9970443349753696,509.0,0.9970530451866404,0.9998232591021562,1.0,1.0,1.0,16.0,1.0,1.0,0.9956199460916442,0.9647404505386876,0.9799369922069308,3063.0,0.9819029691411001,0.992871450453635,0.9927753301854448,0.9926357959231766,0.9926513807007091,16974.0,0.9850450843362264,0.993077131016186,2142.6708886623387,2352.9132759571075,4.6503517627716064,4533.915064811706
0,16.0,3.0,44.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.9998821727347708,0.9906057417706298,0.999393433922208,0.9949801849405548,13189.0,0.9831841674234552,0.99216448686226,1.0,0.9921414538310412,0.9960552268244576,509.0,0.9960707269155208,0.9997643454695416,1.0,1.0,1.0,16.0,1.0,1.0,0.9976238968092328,0.959516813581456,0.9781993676152438,3063.0,0.9795068073370584,0.9922823141274892,0.9922717759007612,0.9918699186991871,0.9919880600093852,16974.0,0.983059110110838,0.9925106035861666,4263.058196783066,50.70459794998169,3.285276174545288,4328.22443819046
0,3.0,5.0,43.0,1.0,0.9949238578680204,0.9974554707379136,197.0,0.99746192893401,0.9999410863673854,0.992241639047906,0.9987868678444158,0.9955034951823164,13189.0,0.9857870931031856,0.992989277718864,1.0,0.9921414538310412,0.9960552268244576,509.0,0.9960707269155208,0.9997643454695416,1.0,1.0,1.0,16.0,1.0,1.0,0.9952909519004371,0.9660463597779956,0.9804506295559974,3063.0,0.9825199809816582,0.9930481913514788,0.9931219019131536,0.9926357959231766,0.9928306064851308,16974.0,0.9856548057431797,0.9932903640745876,2327.382298946381,1099.7931790351868,6.885920524597168,3565.1330292224884
0,12.0,4.0,43.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.9998821727347708,0.9920216769531838,0.999317613162484,0.9956562795089708,13189.0,0.985656164573316,0.9932249322493224,1.0,0.9960707269155208,0.998031496062992,509.0,0.9980353634577604,0.9998821727347708,1.0,1.0,1.0,16.0,1.0,1.0,0.9966329966329966,0.9663728370878224,0.9812696834079232,3063.0,0.9828269907529544,0.9933427595145516,0.9931931640168734,0.9931660186167081,0.9931267020253054,16974.0,0.9856379302011172,0.9935294755378894,4308.076449632646,211.90426898002625,2.4475626945495605,4529.74752664566
0,15.0,1.0,49.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.9998821727347708,0.992241639047906,0.9987868678444158,0.9955034951823164,13189.0,0.9857870931031856,0.992989277718864,1.0,0.988212180746562,0.9940711462450592,509.0,0.9941060903732809,0.9996465182043124,1.0,1.0,1.0,16.0,1.0,1.0,0.9952956989247312,0.9670257917074764,0.9809571121046532,3063.0,0.9830096969463988,0.9932249322493224,0.9931227585253496,0.9926357959231766,0.9928328233612608,16974.0,0.9856548057431797,0.9933180403622316,3618.6926584243774,252.01927304267883,6.087087392807008,3893.882216691971
0,4.0,5.0,41.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.9998821727347708,0.9908988341481758,0.9988626886041398,0.9948648240447064,13189.0,0.983447196349626,0.9919877459644162,0.9980237154150198,0.9921414538310412,0.995073891625616,509.0,0.9960403594694228,0.9997054318369272,1.0,1.0,1.0,16.0,1.0,1.0,0.9949324324324323,0.9614756774404178,0.9779179810725552,3063.0,0.9801986970337736,0.99216448686226,0.9919545678842394,0.9918110050665724,0.9918182189906618,16974.0,0.9833874292824086,0.9923502449403518,2131.9331805706024,1803.482176542282,93.29916286468506,4053.2661921978
0,5.0,5.0,45.0,1.0,0.9949238578680204,0.9974554707379136,197.0,0.99746192893401,0.9999410828963649,0.99142147640906,0.998938509363864,0.9951657980209986,13189.0,0.984405829734786,0.9924586107346964,1.0,0.9921259842519684,0.9960474308300395,508.0,0.9960629921259844,0.9997643315854592,1.0,1.0,1.0,16.0,1.0,1.0,0.9946091644204852,0.9637610186092068,0.9789421323163656,3063.0,0.9813053834958326,0.9925175278383316,0.9923611455240112,0.992340776527426,0.9922955449231724,16973.0,0.9843614492440834,0.9927818581585292,2300.923881053925,1919.8179051876068,3.4788644313812256,4358.6151468753815
0,13.0,5.0,47.0,1.0,0.9949238578680204,0.9974554707379136,197.0,0.99746192893401,0.9999410828963649,0.9918723660445514,0.999317613162484,0.9955810703629564,13189.0,0.9853881934734195,0.9931066988746832,1.0,0.9921259842519684,0.9960474308300395,508.0,0.9960629921259844,0.9997643315854592,1.0,1.0,1.0,16.0,1.0,1.0,0.9976359338061466,0.9644139732288606,0.9807436918990704,3063.0,0.9819553690730932,0.9931656159783184,0.9932577329293476,0.9927531962528722,0.9929433504920118,16973.0,0.9852421009362996,0.9934024160122422,3882.6216304302216,27.56356930732727,1.9242968559265137,3919.859625577927
0,1.0,1.0,48.0,1.0,0.9897959183673468,0.9948717948717948,196.0,0.9948979591836736,0.9998821657927296,0.9919433777576988,0.9988626886041398,0.9953910086890819,13189.0,0.9852928665008016,0.9928121133565074,1.0,0.9941060903732808,0.9970443349753696,509.0,0.9970530451866404,0.9998232486890944,1.0,1.0,1.0,16.0,1.0,1.0,0.9949528936742934,0.9653934051583416,0.9799502899751448,3063.0,0.9821575221334482,0.9928710304601426,0.9928287234178196,0.9925764449419666,0.992652459205297,16973.0,0.9852045075457386,0.9931214203403358,1690.165708065033,38.705862760543816,4.848428726196289,1758.6070375442505
0,12.0,2.0,48.0,0.9949238578680204,0.9949238578680204,0.9949238578680204,197.0,0.9974321262279244,0.9998821727347708,0.9911977129100209,0.998938509363864,0.995053056908727,13189.0,0.9840135083146928,0.9922823141274892,1.0,0.988212180746562,0.9940711462450592,509.0,0.9941060903732809,0.9996465182043124,1.0,1.0,1.0,16.0,1.0,1.0,0.9946091644204852,0.9637610186092068,0.9789421323163656,3063.0,0.9813054248390723,0.9925179686579476,0.9921288150223996,0.9922234004948746,0.9921195199889812,16974.0,0.9839982800937588,0.9926411479216148,2106.2523481845856,1950.4176914691925,2.617725133895874,4077.419768333435
0,12.0,5.0,46.0,1.0,1.0,1.0,196.0,1.0,1.0,0.9919445908303848,0.9990900818926296,0.9955045143742208,13188.0,0.9854065631450464,0.9929884515672872,1.0,0.9940944881889764,0.9970384995064164,508.0,0.9970472440944882,0.9998232382748056,1.0,1.0,1.0,16.0,1.0,1.0,0.9962913014160486,0.9644255874673628,0.9800995024875624,3064.0,0.9818173378809351,0.9929295309922224,0.9930710471016904,0.9926938486919632,0.9928254754264892,16972.0,0.9852893046207906,0.993269973325074,4228.915670633316,288.8225264549256,1.7201886177062988,4525.794523715973
0,15.0,4.0,44.0,1.0,0.9949238578680204,0.9974554707379136,197.0,0.99746192893401,0.9999410898379971,0.9912696620757132,0.9986352263249678,0.9949388125094426,13189.0,0.9839980146416176,0.9921060382916052,1.0,0.9921414538310412,0.9960552268244576,509.0,0.9960707269155208,0.9997643593519884,1.0,1.0,1.0,16.0,1.0,1.0,0.9946037099494098,0.9624673629242819,0.9782716868469068,3064.0,0.98065859699661,0.992282768777614,0.9922427888307256,0.9918703976435936,0.9919978371060372,16975.0,0.983928586527594,0.9924659438097696,2768.2732706069946,22.8565046787262,2.1370499134063716,2800.086315393448
0,9.0,3.0,49.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.9998821727347708,0.9919445908303848,0.999014330123588,0.9954669084315504,13189.0,0.9853724226575667,0.9929303640862496,1.0,0.9941060903732808,0.9970443349753696,509.0,0.9970530451866404,0.9998232591021562,1.0,1.0,1.0,16.0,1.0,1.0,0.9962938005390836,0.9653934051583416,0.9806002321339744,3063.0,0.9823013320091184,0.9931071049840932,0.993072058413642,0.9926947095557912,0.9928291522794702,16974.0,0.9852931461278768,0.9932563014853052,2140.6081895828247,1827.733517408371,2.822972297668457,3997.895077228546
0,14.0,5.0,44.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.9998821657927296,0.99194519722975,0.9991659084015772,0.995542459957691,13188.0,0.9854482117965614,0.993047781771048,1.0,0.9941060903732808,0.9970443349753696,509.0,0.9970530451866404,0.9998232486890944,1.0,1.0,1.0,16.0,1.0,1.0,0.9959623149394348,0.9663728370878224,0.9809444904722452,3063.0,0.9827550741873332,0.9932245330819536,0.9930127750972386,0.992988864667413,0.9929498262357958,16973.0,0.9854339132391948,0.9933687451287648,3598.1404016017914,23.910799026489254,2.121997833251953,3631.150724172592
0,2.0,5.0,45.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.9998821727347708,0.991870530673692,0.999090150883312,0.9954672508876632,13189.0,0.9852782326411276,0.9929303640862496,1.0,0.9921414538310412,0.9960552268244576,509.0,0.9960707269155208,0.9997643454695416,1.0,1.0,1.0,16.0,1.0,1.0,0.9976343359242988,0.9637610186092068,0.9804051810029892,3063.0,0.9816289098509337,0.9930481913514788,0.993256415694088,0.9924001413927184,0.99276456049148,16974.0,0.9850691623174996,0.9932439037301679,2132.0751886367802,2335.541881084442,3.8844094276428223,4480.119298696518
0,6.0,4.0,49.0,1.0,1.0,1.0,197.0,1.0,1.0,0.9917218543046358,0.9992417349105248,0.995467593292038,13188.0,0.9850898238621316,0.9929299475637776,1.0,0.9941060903732808,0.9970443349753696,509.0,0.9970530451866404,0.9998232486890944,1.0,1.0,1.0,16.0,1.0,1.0,0.9956228956228956,0.9653934051583416,0.980275153323388,3063.0,0.9822294128595446,0.992988864667413,0.9927779852626211,0.992988864667413,0.9928300819812288,16973.0,0.9851195008945134,0.9932360263082624,2188.6487879753117,235.62905097007751,6.796080827713013,2482.44060254097
0,6.0,1.0,49.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.9998821727347708,0.991346226202122,0.9988626886041398,0.9950902636150768,13189.0,0.9842397987274332,0.9923412277601036,1.0,0.9901768172888016,0.9950641658440276,509.0,0.9950884086444008,0.9997054318369272,1.0,1.0,1.0,16.0,1.0,1.0,0.9962837837837838,0.9627815866797258,0.979246222812552,3063.0,0.9809954227698106,0.9926357959231766,0.9926053144285094,0.9919877459644162,0.9922327810573752,16974.0,0.9841185156922378,0.9927099533801368,2194.310451745987,1158.4111475944521,2.3292582035064697,3368.6628670692444
0,7.0,1.0,45.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.9998821657927296,0.9913436206247648,0.9986351228389444,0.9949760132965664,13188.0,0.9841260158448356,0.9921640252165204,1.0,0.9901768172888016,0.9950641658440276,509.0,0.9950884086444008,0.999705414481824,1.0,1.0,1.0,16.0,1.0,1.0,0.9956095913542722,0.9624551093698988,0.9787516600265604,3063.0,0.9807602649653232,0.9924586107346964,0.9924816972319292,0.991751605491074,0.9920545900188692,16973.0,0.983987662083926,0.9925403129598928,2189.762989044189,226.28382110595703,4.096185207366943,2435.7586152553563
0,11.0,4.0,49.0,1.0,0.9897959183673468,0.9948717948717948,196.0,0.9948979591836736,0.9998821588498704,0.9917212312786936,0.999090150883312,0.9953920531802386,13189.0,0.985006349562724,0.9928116898420928,1.0,0.9921259842519684,0.9960474308300395,508.0,0.9960629921259844,0.9997643176997408,1.0,1.0,1.0,16.0,1.0,1.0,0.997300033749578,0.9647404505386876,0.9807500829737804,3063.0,0.9820826416903664,0.9931652132924818,0.9930792671877,0.9925760075418336,0.9927675147418916,16972.0,0.9849380082418312,0.9931720246387156,2109.7129867076874,1788.800956249237,6.60738205909729,3925.7198173999786
0,10.0,4.0,47.0,1.0,0.9949238578680204,0.9974554707379136,197.0,0.99746192893401,0.9999410828963649,0.9912722895192236,0.998938509363864,0.9950906344410876,13189.0,0.9841415591216782,0.992340776527426,0.998031496062992,0.998031496062992,0.998031496062992,508.0,0.9989853805853982,0.9998821657927296,1.0,1.0,1.0,16.0,1.0,1.0,0.995943204868154,0.9618021547502448,0.9785749875435974,3063.0,0.9804697330185445,0.9923996936310612,0.9924270466611792,0.9921640252165204,0.9922302652580516,16973.0,0.9840927584298002,0.9926725562225566,2120.1179950237274,1643.2470474243164,2.4722516536712646,3784.3371057510376
0,19.0,2.0,44.0,1.0,1.0,1.0,197.0,1.0,1.0,0.9914208308248044,0.9988626886041398,0.9951278468104392,13189.0,0.9843718991237344,0.9924001413927184,0.9980276134122288,0.9941060903732808,0.9960629921259844,509.0,0.9970226777405424,0.9997643454695416,1.0,1.0,1.0,16.0,1.0,1.0,0.9962812711291412,0.9621286320600718,0.9789071582793556,3063.0,0.9806689454599834,0.9925179686579476,0.9926036836599346,0.9921055732296452,0.9922899646744832,16974.0,0.984279162275056,0.992737601901252,3432.695119380951,20.896120071411133,1.722442626953125,3467.6731145381927
0,9.0,1.0,45.0,1.0,0.9949238578680204,0.9974554707379136,197.0,0.99746192893401,0.9999410828963649,0.9910485933503836,0.9990142553836822,0.9950154822143344,13188.0,0.9837871805319996,0.9922229423201556,1.0,0.9901574803149606,0.9950544015825916,508.0,0.9950787401574804,0.999705414481824,1.0,1.0,1.0,16.0,1.0,1.0,0.995608108108108,0.9618146214099216,0.9784196547144756,3064.0,0.9804399873891222,0.992340776527426,0.9922519349760268,0.9919872739056148,0.9920537539166392,16973.0,0.9836948953170496,0.9925650766797616,2159.091114044189,342.1573991775512,10.375845909118652,2536.943939447403
0,10.0,2.0,49.0,1.0,0.9898477157360406,0.9948979591836734,197.0,0.9949238578680204,0.9998821727347708,0.991718738236844,0.9987868678444158,0.995240253853128,13189.0,0.9848623903290772,0.992576882290562,1.0,0.9901768172888016,0.9950641658440276,509.0,0.9950884086444008,0.9997054318369272,1.0,1.0,1.0,16.0,1.0,1.0,0.9952830188679244,0.9644139732288606,0.979605372243409,3063.0,0.9817037877070908,0.9927536231884058,0.9927141702249436,0.9922234004948746,0.9924141346544278,16974.0,0.9847301029690714,0.9929143219741992,2132.547095298767,2260.1871733665466,3.3531305789947514,4406.954736471176
0,7.0,3.0,49.0,1.0,1.0,1.0,197.0,1.0,1.0,0.9911231475212516,0.998938509363864,0.9950154822143344,13189.0,0.9838855251520849,0.9922238586156112,1.0,0.9921414538310412,0.9960552268244576,509.0,0.9960707269155208,0.9997643593519884,1.0,1.0,1.0,16.0,1.0,1.0,0.995943204868154,0.9614882506527416,0.978412487545666,3064.0,0.9803128119772224,0.9923416789396172,0.9923707318040536,0.9919882179675994,0.992112351529804,16975.0,0.983808226634996,0.9925688032083916,2163.792732000351,288.29572892189026,6.122910499572754,2497.136322259903
0,20.0,5.0,40.0,1.0,0.9949238578680204,0.9974554707379136,197.0,0.99746192893401,0.9999410898379971,0.9911224796870298,0.9988626886041398,0.9949775310600052,13189.0,0.983847614772223,0.9921649484536084,0.998031496062992,0.9960707269155208,0.9970501474926254,509.0,0.998004997855914,0.9998232695139913,1.0,1.0,1.0,16.0,1.0,1.0,0.9959418329387894,0.9611618798955612,0.9782428168078392,3064.0,0.9801496265986326,0.992282768777614,0.992310939158336,0.9919293078055964,0.9920525420122972,16975.0,0.9837778610331498,0.99251348144742,706.425145149231,28.89670324325561,2.465412139892578,746.3193147182465
0,13.0,1.0,49.0,1.0,0.9897959183673468,0.9948717948717948,196.0,0.9948979591836736,0.9998821588498704,0.9919433777576988,0.9989384288747346,0.9954286146057651,13188.0,0.9853307366360988,0.9928706104171576,1.0,0.9941060903732808,0.9970443349753696,509.0,0.9970530451866404,0.9998232382748056,1.0,1.0,1.0,16.0,1.0,1.0,0.9962925513987192,0.9650669278485146,0.9804311774461028,3063.0,0.9821380365031632,0.993047372142352,0.9930705485978558,0.9925760075418336,0.9927683068722354,16972.0,0.985230412477378,0.9931987180338177,4247.7808973789215,56.8416166305542,2.9666531085968018,4316.56764602661
0,19.0,3.0,44.0,1.0,0.9949238578680204,0.9974554707379136,197.0,0.99746192893401,0.9999410863673854,0.9913533834586468,0.999696716961104,0.9955075691796595,13189.0,0.9846568129059152,0.992989277718864,1.0,0.9901768172888016,0.9950641658440276,509.0,0.9950884086444008,0.9997054318369272,1.0,1.0,1.0,16.0,1.0,1.0,0.9979716024340772,0.9637610186092068,0.9805680119581466,3063.0,0.9816648526300292,0.9931071049840932,0.9929154467239112,0.992871450453635,0.9928252349881176,16974.0,0.9845927977507892,0.9932992285389268,732.6374297142029,28.26444125175476,2.3956139087677,773.6974470615387
0,8.0,5.0,44.0,1.0,0.9949238578680204,0.9974554707379136,197.0,0.99746192893401,0.9999410828963649,0.9917193616380608,0.9988626886041398,0.9952782079854948,13189.0,0.9848964605811396,0.992635362045602,1.0,0.9901574803149606,0.9950544015825916,508.0,0.9950787401574804,0.999705414481824,1.0,1.0,1.0,16.0,1.0,1.0,0.9959541469993256,0.9644139732288606,0.9799303367059212,3063.0,0.9817756422578524,0.9928710304601426,0.9928353392389864,0.992340776527426,0.99253150711072,16973.0,0.9847981035079512,0.9929812349146416,2145.2367298603062,210.84112787246704,7.013256549835205,2402.9985196590424
