Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_u2r,Recall_label_category_u2r,F1_score_label_category_u2r,Num_Obs_label_category_u2r,AUC_label_category_u2r,Accuracy_label_category_u2r,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
12.0,2.0,48.0,0.9949238578680203,0.9949238578680203,0.9949238578680203,197.0,0.9974321262279243,0.9998821727347709,0.991197712910021,0.9989385093638639,0.995053056908727,13189.0,0.9840135083146927,0.9922823141274891,1.0,0.9882121807465619,0.9940711462450592,509.0,0.994106090373281,0.9996465182043125,1.0,1.0,1.0,16.0,1.0,1.0,0.9946091644204852,0.9637610186092067,0.9789421323163655,3063.0,0.9813054248390725,0.9925179686579475,0.9921288150223997,0.9922234004948746,0.9921195199889811,16974.0,0.9839982800937587,0.9926411479216148,2106.2523481845856,1950.4176914691925,2.617725133895874,4077.419768333435
