,AUC_Background,AUC_Botnet,AUC_DoS,AUC_SSHscan,AUC_Scan,AUC_Spam,AUC_UDPscan,AUC_w,F1_score_Background,F1_score_Botnet,F1_score_DoS,F1_score_SSHscan,F1_score_Scan,F1_score_Spam,F1_score_UDPscan,F1_score_w,Kfold,Num. Obs. Background,Num. Obs. Botnet,Num. Obs. Dos,Num. Obs. SSHscan,Num. Obs. Scan,Num. Obs. Spam,Num. Obs. UDPscan,Num. Vars.,Precision-Background,Precision-Botnet,Precision-DoS,Precision-SSHscan,Precision-Scan,Precision-Spam,Precision-UDPscan,Precision-w,Recall-Background,Recall-Botnet,Recall-DoS,Recall-SSHscan,Recall-Scan,Recall-Spam,Recall-UDPscan,Recall-w,Rep.,Time,Total Obs.,Unnamed: 0
0,0.8000138839421244,0.9646017699115044,0.7778147780619061,1.0,0.8827495990061642,0.7624774695164344,0.8571428571428572,0.7881939542719443,0.843147472642001,0.963302752293578,0.6948356807511737,1.0,0.8596491228070174,0.7003293084522502,0.8333333333333333,0.7859655538446063,2,4484,113,133,19,64,3193,7,90,0.7914302484836627,1.0,0.925,1.0,0.98,0.8420589529256489,1.0,0.8189457719820716,0.9020963425512936,0.9292035398230089,0.556390977443609,1.0,0.765625,0.5994362668336987,0.7142857142857143,0.7751154374142021,3,3533.603356361389,8013,
0,0.8199187941605427,0.977812807042899,0.7438532236162179,1.0,0.9126984126984128,0.7556325061819773,0.5,0.7962026698941252,0.8573830793483973,0.9729729729729732,0.6310679611650485,1.0,0.9043478260869564,0.6898967551622418,0.0,0.7885918578202231,5,4484,113,133,20,63,3193,6,82,0.8107732061220433,0.9908256880733946,0.8904109589041096,1.0,1.0,0.8386373823397579,0.0,0.8270923837180016,0.9096788581623549,0.9557522123893806,0.4887218045112782,1.0,0.8253968253968254,0.5859693078609458,0.0,0.7732151772341488,12,4633.1443078517905,8012,
0,0.8447403966861693,0.9598214285714286,0.9094570563771368,1.0,1.0,0.8072611999429674,0.6666666666666666,0.8339399174353105,0.8742527754056362,0.9581395348837208,0.8825910931174088,1.0,1.0,0.7653131452167928,0.5,0.833144888999711,2,4484,112,133,19,63,3193,6,89,0.8384520884520884,1.0,0.9561403508771931,1.0,1.0,0.8491790759831997,1.0,0.8487159326966527,0.9132471008028544,0.9196428571428572,0.8195488721804511,1.0,1.0,0.6965236454744754,0.3333333333333333,0.8258426966292135,2,2473.0580904483795,8010,
0,0.8099845052502119,0.9689632495207752,0.882195046915859,0.5,0.992063492063492,0.775635018681598,1.0,0.8005511394883965,0.8499580888516345,0.9636363636363636,0.8451882845188284,0.0,0.992,0.7204301075268817,1.0,0.7989886628047252,4,4484,113,132,20,63,3193,7,87,0.8015810276679842,0.9906542056074766,0.9439252336448598,0.0,1.0,0.8420611646418098,1.0,0.8224578985071526,0.9045495093666368,0.9380530973451328,0.7651515151515151,0.0,0.984126984126984,0.6295020357031005,1.0,0.7915626560159761,2,14586.570560455322,8012,
0,0.8127794328800863,0.9689632415061952,0.8405917917594525,0.5,0.7221593133143209,0.7647617888706058,0.5,0.7945742564523032,0.8517429651406973,0.9636363636363636,0.7929515418502202,0.0,0.6086956521739131,0.7039533612679906,0.0,0.7887712990789757,2,4484,113,132,19,63,3193,7,98,0.8047619047619048,0.9906542056074766,0.9473684210526316,0.0,0.9655172413793104,0.8414634146341463,0.0,0.823014505916702,0.9045495093666368,0.9380530973451328,0.6818181818181818,0.0,0.4444444444444444,0.6050735984967116,0.0,0.7754337785544876,14,4526.4209344387045,8011,
0,0.8263025943570907,0.9601769911504424,0.9473049692759821,1.0,1.0,0.7681148011794473,1.0,0.8089633039032667,0.8614864864864865,0.9585253456221198,0.9407114624505928,1.0,1.0,0.7088331515812432,1.0,0.8048967486541299,1,4484,113,133,20,63,3193,7,97,0.8179631114675221,1.0,0.9916666666666668,1.0,1.0,0.8445214378518839,1.0,0.8360408348369026,0.9099018733273864,0.9203539823008848,0.8947368421052632,1.0,1.0,0.6107109301597244,1.0,0.7915886684138276,9,9842.975087881088,8013,
0,0.8110765715742141,0.951200835324736,0.9207987922592368,0.5,1.0,0.7827944051385264,0.5,0.8041144047320772,0.8502415458937198,0.9400921658986174,0.8995983935742972,0.0,1.0,0.7312853107344633,0.0,0.8034305261314579,1,4484,113,133,19,63,3194,6,89,0.8034934497816594,0.9807692307692308,0.9655172413793104,0.0,1.0,0.8384615384615385,0.0,0.8216614451881535,0.9027653880463872,0.9026548672566372,0.8421052631578947,0.0,1.0,0.6484032561051972,0.0,0.7983025461807289,12,6079.906205654144,8012,
0,0.848957669597723,0.9690265486725664,0.9354791570527612,0.5,0.9841269841269842,0.8470124686360608,1.0,0.8516059990053335,0.8780123693751333,0.9680365296803652,0.9236947791164658,0.0,0.9838709677419354,0.8171257882509129,1.0,0.8544941265122954,1,4484,113,132,20,63,3194,6,68,0.8412341642827953,1.0,0.9829059829059827,0.0,1.0,0.8693502824858758,1.0,0.8562833730214093,0.9181534344335416,0.9380530973451328,0.8712121212121212,0.0,0.9682539682539684,0.7708202880400752,1.0,0.8570893659510734,20,6479.0283138751975,8012,
0,0.8237640826904085,0.9778761061946905,0.920925728025648,0.5,0.9365079365079364,0.8288158774044975,1.0,0.8298364134582763,0.8602987586787293,0.9773755656108596,0.9068825910931172,0.0,0.9322033898305084,0.7938596491228069,1.0,0.8348876813056784,1,4484,113,133,19,63,3194,7,80,0.8142174432497014,1.0,0.9824561403508772,0.0,1.0,0.8606437454279444,1.0,0.8378277555341548,0.9119090098126672,0.9557522123893806,0.8421052631578947,0.0,0.873015873015873,0.7366938008766437,1.0,0.8391364033445651,2,3160.9212625026703,8013,
0,0.8266610837019911,0.9556256140857976,0.905824658104202,1.0,0.8968253968253967,0.7495070406243752,0.6666666666666666,0.7998794509477705,0.8617886178861789,0.9449541284403671,0.8852459016393442,1.0,0.8849557522123894,0.6788334901222953,0.5,0.7906545261948843,2,4484,113,133,19,63,3194,6,86,0.8183276518949268,0.9809523809523808,0.972972972972973,1.0,1.0,0.8505421970768505,1.0,0.8380262098119492,0.9101248884924176,0.9115044247787609,0.8120300751879699,1.0,0.7936507936507936,0.5648090169066999,0.3333333333333333,0.7697204193709436,4,3257.445415258408,8012,
0,0.8439405698413691,0.9778761061946905,0.8674242424242424,1.0,0.9046989958540036,0.8213482592503669,0.5,0.8377995121649199,0.8732364258230013,0.9773755656108596,0.8471615720524017,1.0,0.8869565217391304,0.7841677943166441,0.0,0.8385184241333428,5,4484,113,132,19,63,3194,6,85,0.8384646962233169,1.0,1.0,1.0,0.9807692307692308,0.8528329654157468,0.0,0.8500078206143689,0.9110169491525424,0.9557522123893806,0.7348484848484849,1.0,0.8095238095238095,0.7257357545397621,0.0,0.8336037947821745,8,5987.8557035922995,8011,
0,0.8224856210244984,0.9463019570958288,0.90181130749942,1.0,0.8967624800014381,0.7640130498773103,1.0,0.8033635396085329,0.8589189758718785,0.9345794392523364,0.8663967611336033,1.0,0.8771929824561403,0.7023460410557184,1.0,0.7982709639478377,3,4484,112,133,19,63,3193,6,89,0.8140603155582185,0.9803921568627452,0.9385964912280702,1.0,0.9803921568627452,0.8466637207247018,1.0,0.8333390357080322,0.9090098126672612,0.8928571428571429,0.8045112781954887,1.0,0.7936507936507936,0.600062637018478,1.0,0.7832709113607991,5,5000.197832584381,8010,
0,0.8251229870479265,0.986725663716814,0.9548237582151852,0.5,0.8570170551551858,0.7522931123710839,0.5,0.7997577769787246,0.8609969438296975,0.9865470852017936,0.9490196078431372,0.0,0.8181818181818182,0.684474123539232,0.0,0.7908344395572973,2,4484,113,133,19,63,3194,6,92,0.8161838161838162,1.0,0.9918032786885246,0.0,0.9574468085106383,0.839781520254893,0.0,0.8296629296635177,0.9110169491525424,0.9734513274336284,0.9097744360902256,0.0,0.7142857142857143,0.5776455854727615,0.0,0.7745881178232651,18,4946.709863901137,8012,
0,0.8312933589662719,0.951137512129205,0.9021921712124942,0.5,0.9205720117270192,0.7747457174961261,1.0,0.8116650395644185,0.8650365195300095,0.9357798165137614,0.887966804979253,0.0,0.9059829059829059,0.7193704167411912,1.0,0.8067273900427419,3,4484,113,133,19,63,3193,6,91,0.8232923634898247,0.9714285714285714,0.9907407407407408,0.0,0.9814814814814816,0.8386155129274395,1.0,0.8336931183483921,0.9112399643175736,0.9026548672566372,0.8045112781954887,0.0,0.8412698412698413,0.6298152207954901,1.0,0.7945325177880415,1,2629.213002204895,8011,
0,0.8216347985627854,0.9463652642622002,0.9393939393939394,0.5,0.9205090869870032,0.7871044545732551,0.6666666666666666,0.8114490695056248,0.8583763293671686,0.9389671361502347,0.935483870967742,0.0,0.8983050847457628,0.737323943661972,0.5,0.8105135514974124,2,4484,112,132,19,63,3194,6,82,0.8130859764612008,0.99009900990099,1.0,0.0,0.9636363636363636,0.8423169750603379,1.0,0.8296926487906049,0.9090098126672612,0.8928571428571429,0.8787878787878788,0.0,0.8412698412698413,0.6556042579837195,0.3333333333333333,0.8041198501872661,7,3801.576405525208,8010,
0,0.8075440477088006,0.9507662428101148,0.8863001684783863,1.0,0.8888888888888888,0.7815692946235605,0.6428571428571428,0.8014426603112572,0.8486305665900062,0.93953488372093,0.8680851063829788,1.0,0.8750000000000001,0.7290850836596653,0.4444444444444445,0.8027814462977912,5,4484,112,132,19,63,3193,7,86,0.7987012987012987,0.9805825242718448,0.9902912621359224,1.0,1.0,0.8445360824742268,1.0,0.8249093662967812,0.9052185548617306,0.9017857142857144,0.7727272727272727,1.0,0.7777777777777778,0.6414030692139054,0.2857142857142857,0.7965043695380774,18,7945.372773647308,8010,
0,0.8161807616296592,0.9329724231464736,0.9355426088294108,1.0,0.7421875,0.7748634516825732,0.7142857142857143,0.8030645201671764,0.8541688571128168,0.923809523809524,0.9274193548387096,1.0,0.6526315789473685,0.7198575244879786,0.6,0.8013195870028061,2,4484,112,132,19,64,3194,7,95,0.8080366023473244,0.9897959183673468,0.9913793103448276,1.0,1.0,0.8347790169351508,1.0,0.8264153166299218,0.9058876003568244,0.8660714285714286,0.8712121212121212,1.0,0.484375,0.6327489041953663,0.42857142857142855,0.7923115327009486,11,4049.352677822113,8012,
0,0.8219957701098725,0.9645384627451332,0.9094570966639752,0.5,0.9126355037905114,0.7572814883949257,0.5,0.7993728002125797,0.8582876423450021,0.9589041095890412,0.8825910931174088,0.0,0.8965517241379309,0.6917376806224528,0.0,0.7913498615517848,4,4484,113,133,19,63,3193,6,89,0.8140000000000001,0.9905660377358492,0.9561403508771931,0.0,0.981132075471698,0.8467120181405896,0.0,0.8306627666469152,0.9076717216770741,0.9292035398230089,0.8195488721804511,0.0,0.8253968253968254,0.5847165674913875,0.0,0.774310323305455,6,3922.555907011032,8011,
0,0.8244769510539869,0.9114411256269696,0.936026765733982,1.0,0.8333333333333333,0.8030290033746857,0.5,0.8192478397832365,0.8611665790856543,0.8985507246376812,0.928,1.0,0.8,0.7593749999999999,0.0,0.821427224476302,4,4484,113,133,19,63,3194,6,89,0.8143510236533492,0.9893617021276596,0.9914529914529916,1.0,1.0,0.8522992985190959,0.0,0.8361776172909741,0.9136931311329172,0.8230088495575221,0.8721804511278195,1.0,0.6666666666666666,0.684721352536005,0.0,0.8180229655516725,17,4885.124309301375,8012,
0,0.8330595658975065,0.8053097345132743,0.7818914434926295,0.5,0.8905621069182391,0.8122045131784271,0.5,0.8228469729087127,0.8663984755452043,0.7582417582417582,0.7177033492822966,0.0,0.8695652173913042,0.7719658119658119,0.0,0.8218874020464739,1,4484,113,133,20,64,3193,7,79,0.8246674727932285,1.0,0.986842105263158,0.0,0.9803921568627452,0.849830636055702,0.0,0.8383220947055039,0.9125780553077608,0.6106194690265486,0.5639097744360902,0.0,0.78125,0.7071719386157219,0.0,0.8165710007486898,8,5706.7014610767355,8014,
0,0.8372601196291778,0.9467760565636738,0.8219062451930472,0.5,0.896762495831561,0.7571019681204875,0.7142857142857143,0.8061571915362751,0.8686954671206639,0.9351851851851852,0.7798165137614679,0.0,0.8771929824561403,0.6923783287419653,0.6,0.7956517374198789,4,4484,113,132,19,63,3194,7,87,0.8306878306878307,0.9805825242718448,0.9883720930232558,0.0,0.9803921568627452,0.8374055975122168,1.0,0.8374330203023458,0.9103479036574488,0.8938053097345132,0.6439393939393939,0.0,0.7936507936507936,0.5901690670006262,0.42857142857142855,0.7745881178232651,16,8284.788700819016,8012,
0,0.8085568372063865,0.9423512938277138,0.9435455707797412,0.5,0.992063492063492,0.7611144599173876,0.75,0.7944023087639848,0.8488846999685833,0.9302325581395348,0.9365079365079364,0.0,0.992,0.6978284873021716,0.6666666666666666,0.7901448917668272,1,4484,113,133,20,63,3194,6,98,0.8001974333662389,0.9803921568627452,0.9915966386554622,0.0,1.0,0.8464285714285714,1.0,0.8240664938255009,0.9038804638715432,0.8849557522123894,0.8872180451127819,0.0,0.984126984126984,0.593613024420789,0.5,0.7777361787095969,13,4854.2937791347495,8013,
0,0.8162077298105237,0.9467127814495351,0.8570159535895578,1.0,0.9205720275531596,0.8087364342485384,0.6428571428571428,0.8168522819577283,0.8537124802527647,0.9308755760368664,0.8260869565217391,1.0,0.9059829059829059,0.7673301304049417,0.4444444444444445,0.8203102130867805,2,4484,113,133,19,63,3194,7,82,0.8088205946916783,0.971153846153846,0.9793814432989691,1.0,0.9814814814814816,0.8488990129081245,1.0,0.8318939777528412,0.9038804638715432,0.8938053097345132,0.7142857142857143,1.0,0.8412698412698413,0.7000626174076393,0.2857142857142857,0.8185448645950331,10,3734.743009328842,8013,
0,0.8304480430292843,0.93792649904155,0.9134069149266107,1.0,0.9761904761904762,0.7721951937175687,0.8333333333333333,0.8116686579822965,0.8645161290322579,0.9252336448598132,0.8979591836734694,1.0,0.975609756097561,0.7156686984582288,0.8,0.8077358379166379,3,4484,113,133,19,63,3194,6,86,0.8221685777509555,0.9801980198019802,0.9821428571428572,1.0,1.0,0.8372483221476509,1.0,0.8350177758128442,0.9114629794826048,0.8761061946902655,0.8270676691729323,1.0,0.9523809523809524,0.6249217282404509,0.6666666666666666,0.795681477783325,2,3540.452766418457,8012,
0,0.8370716187158777,0.9600503928468598,0.9171663134228516,0.5,0.8887001859073818,0.8486571178369154,0.5,0.8441084496358215,0.8697585768742059,0.9497716894977171,0.9024390243902438,0.0,0.8521739130434781,0.8194467728415759,0.0,0.8485204691511254,4,4484,113,133,19,63,3194,6,80,0.8280241935483871,0.981132075471698,0.9823008849557522,0.0,0.9423076923076924,0.8819920606279321,0.0,0.8525739456264834,0.9159232827832292,0.9203539823008848,0.8345864661654135,0.0,0.7777777777777778,0.7651847213525359,0.0,0.850599101347978,15,7583.887725591659,8012,
0,0.8158088168362794,0.951200835324736,0.8756860103043496,0.5,0.9444444444444444,0.8070991348712419,1.0,0.8156407021011979,0.8547778709136631,0.9400921658986174,0.8438818565400844,0.0,0.9411764705882352,0.7649498790183199,1.0,0.8187512114421883,2,4484,113,133,19,63,3194,6,88,0.8061264822134387,0.9807692307692308,0.9615384615384616,0.0,1.0,0.8537808641975309,1.0,0.8299249581819159,0.9096788581623549,0.9026548672566372,0.7518796992481203,0.0,0.8888888888888888,0.6928616155291171,1.0,0.81827259111333,8,6008.696247816087,8012,
0,0.841381601704018,0.9115044247787609,0.9172932330827068,0.5,0.992063492063492,0.7537947290409537,0.7142857142857143,0.8089892251458539,0.8718167288225892,0.9029126213592232,0.9098360655737704,0.0,0.992,0.6864784546805349,0.6,0.7976641588580057,3,4484,113,133,19,63,3193,7,87,0.8347276066108957,1.0,1.0,0.0,1.0,0.8434504792332268,1.0,0.8427428817068084,0.9123550401427296,0.8230088495575221,0.8345864661654135,0.0,0.984126984126984,0.578766050735985,0.42857142857142855,0.7748377433849226,11,2876.6481173038483,8012,
0,0.8153090652726017,0.93350173630559,0.9209891798022976,1.0,0.8411440551063193,0.7995458776136986,0.7142857142857143,0.8129994651651609,0.8536918390925323,0.92018779342723,0.9105691056910568,1.0,0.7962962962962964,0.7546513649800035,0.6,0.8157699044824535,3,4484,113,133,19,63,3194,7,90,0.8068294619813381,0.98,0.991150442477876,1.0,0.9555555555555556,0.8486507626124364,1.0,0.8307970612951454,0.9063336306868868,0.8672566371681416,0.8421052631578947,1.0,0.6825396825396826,0.6793988728866625,0.42857142857142855,0.8123050043679022,20,7868.787792921065,8013,
0,0.8463304144137583,0.9823008849557522,0.8453569830147141,1.0,0.8570799561490214,0.8030050496303162,0.8571428571428572,0.8314240161856262,0.8746518105849581,0.981981981981982,0.7896995708154506,1.0,0.8256880733944955,0.7596070997759781,0.8333333333333333,0.828783060045838,3,4484,113,133,19,63,3193,7,84,0.8416494845360825,1.0,0.92,1.0,0.9782608695652174,0.8444444444444444,1.0,0.8478854012173632,0.9103479036574488,0.9646017699115044,0.6917293233082706,1.0,0.7142857142857143,0.6902599436266834,0.7142857142857143,0.81827259111333,6,3783.558200597763,8012,
0,0.8227348437578643,0.9734513274336284,0.9316912621583264,0.5,0.8491434402984478,0.7942271238050961,0.7142857142857143,0.8146410596759002,0.8587105624142662,0.9727272727272728,0.9193548387096776,0.0,0.8148148148148148,0.7475204454497999,0.6,0.8143923727434744,5,4484,113,132,19,63,3193,7,87,0.8149409172841979,1.0,0.9827586206896552,0.0,0.9777777777777776,0.8410336726703209,1.0,0.8302259053638388,0.9074487065120428,0.9469026548672568,0.8636363636363636,0.0,0.6984126984126984,0.6727215784528656,0.42857142857142855,0.8095119211084758,4,3309.323674440384,8011,
0,0.8146164480414478,0.9601769911504424,0.93602677378726,0.5,0.921875,0.7884877135914338,0.75,0.8083316449697489,0.8520510387008332,0.9585253456221198,0.928,0.0,0.9152542372881356,0.7392832044975405,0.6666666666666666,0.8082092908949733,2,4484,113,133,19,64,3194,6,90,0.8081616323264653,1.0,0.9914529914529916,0.0,1.0,0.8422738190552442,1.0,0.8272660158838847,0.9009812667261374,0.9203539823008848,0.8721804511278195,0.0,0.84375,0.6587351283656857,0.5,0.8013228503681518,9,8501.20380282402,8013,
0,0.8294793196078976,0.9823008849557522,0.9397861803347348,0.5,1.0,0.8186186685989167,1.0,0.8298260843452301,0.8643746045138156,0.981981981981982,0.9322709163346614,0.0,1.0,0.7804628999319265,1.0,0.8327713703467763,3,4484,113,133,20,64,3193,7,93,0.8199279711884754,1.0,0.9915254237288136,0.0,1.0,0.8546403279910548,1.0,0.8386943438283622,0.9139161462979484,0.9646017699115044,0.8796992481203008,0.0,1.0,0.7181334168493579,1.0,0.8345395557773896,7,6180.174008131026,8014,
0,0.8144170046124768,0.9379898062058922,0.9661019617571848,0.5,1.0,0.7621332258194468,0.5,0.7982430609932373,0.8527278461053296,0.9295774647887324,0.9612403100775192,0.0,1.0,0.7007431575131413,0.0,0.7933348032743286,1,4484,113,133,20,63,3193,7,97,0.8065221714058461,0.99,0.992,0.0,1.0,0.8317555938037866,0.0,0.821046677598815,0.9045495093666368,0.8761061946902655,0.9323308270676692,0.0,1.0,0.6053867835891011,0.0,0.7831024585049295,17,5192.06027817726,8013,
0,0.8298325369198539,0.97761527227678,0.9126249485590772,0.5,0.9609375,0.82385464545899,0.5,0.830897545481143,0.8630282437884902,0.9727272727272728,0.8897959183673471,0.0,0.9593495934959351,0.787459969661217,0.0,0.8329500284607665,5,4484,112,132,19,64,3194,6,77,0.8236724766923389,0.9907407407407408,0.9646017699115044,0.0,1.0,0.8528660094925156,0.0,0.8388081158905035,0.9063336306868868,0.9553571428571428,0.8257575757575758,0.0,0.921875,0.7313713212273012,0.0,0.8332293096991636,10,7972.366613626479,8011,
0,0.8267949907012729,0.8883295579910658,0.9284444928009286,0.5,0.8570170393270544,0.7561037673268685,0.75,0.8005632596007556,0.8611670020120724,0.87,0.9156626506024096,0.0,0.8181818181818182,0.6909224549797868,0.6666666666666666,0.7917922538138993,4,4484,112,133,19,63,3194,6,88,0.8199233716475096,0.9886363636363636,0.9827586206896552,0.0,0.9574468085106383,0.8362989323843416,1.0,0.8307862322704016,0.9067796610169492,0.7767857142857143,0.8571428571428571,0.0,0.7142857142857143,0.5886036318096429,0.5,0.7733116964174259,14,4180.9577729702005,8011,
0,0.8352151568365056,0.9645384627451332,0.9245581585341875,0.5,0.91257259488261,0.7844507501816512,0.6666666666666666,0.8179761781847154,0.8687658495350803,0.9589041095890412,0.904,0.0,0.8888888888888888,0.7332978911926281,0.5,0.8144494320655253,4,4484,113,133,19,63,3193,6,95,0.8255020080321285,0.9905660377358492,0.9658119658119658,0.0,0.9629629629629628,0.8444897959183674,1.0,0.8369817179836749,0.916815343443354,0.9292035398230089,0.849624060150376,0.0,0.8253968253968254,0.6479799561540871,0.3333333333333333,0.8053925851953564,18,8162.115247249603,8011,
0,0.8236942487372587,0.9690265486725664,0.920925711919092,0.5,1.0,0.7557915903443905,0.9166666666666669,0.8009768435575501,0.8596435727090583,0.9680365296803652,0.9068825910931172,0.0,1.0,0.6900369003690037,0.9090909090909092,0.7934445453981311,3,4484,113,133,19,63,3194,6,89,0.8153630726145229,1.0,0.9824561403508772,0.0,1.0,0.8400718778077269,1.0,0.8302476612566234,0.9090098126672612,0.9380530973451328,0.8421052631578947,0.0,1.0,0.5854727614276769,0.8333333333333334,0.7778332501248127,13,4745.010043859482,8012,
