Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Precision_label_category_u2r,Recall_label_category_u2r,F1_score_label_category_u2r,Num_Obs_label_category_u2r,AUC_label_category_u2r,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
1.0,2.0,45.0,1.0,0.9949238578680203,0.9974554707379135,197.0,0.9974619289340101,0.9920951592260785,0.9991659716430359,0.995618011483832,13189.0,0.9857124442098931,1.0,0.9901574803149606,0.9950544015825915,508.0,0.9950787401574803,1.0,1.0,1.0,16.0,1.0,0.9959677419354839,0.9673629242819843,0.9814569536423841,3064.0,0.9832501177844142,0.9931299762179259,0.9931071049840933,0.9930703678072256,16974.0,0.9856981140317973,5058.200572729111
