Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
5.0,3.0,52.0,0.9998670477963172,0.9875902823374918,0.993690747530803,15230.0,0.99373698472792,0.9941094834232845,0.8235830143976672,0.9910812193873821,0.8996018579960186,13679.0,0.9180840856352253,0.9066769468003084,0.8890173410404625,0.21871444823663252,0.35106140150650533,3516.0,0.6076968415384968,0.9123207401696222,0.9134788639315918,0.9056900539707016,0.8843144421933242,32425.0,0.919961405694983,0.9483559324673688,5058.714732885361,15.898494958877563,1.0161325931549072,5086.064771413803
