Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
8.0,3.0,38.0,0.9999334885267709,0.9871306631648064,0.9934908309928961,15230.0,0.9935362516708061,0.9939242536392795,0.8116399594924644,0.9960523430075298,0.8944397032757827,13679.0,0.9136836801727432,0.9008142116950407,0.9228130360205832,0.15305832147937412,0.26256710590531973,3515.0,0.5757508564053967,0.9067974339995065,0.9121360059762057,0.9004749568221071,0.8724657486549605,32424.0,0.9145571315782847,0.9451979078833875,3777.1871247291565,31.668163776397705,5.014391660690308,3843.12744641304
