Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
10.0,1.0,30.0,0.9995345435201809,0.9870641539168691,0.9932602088013743,15229.0,0.9933285057375889,0.9937079760656344,0.8091964920597298,0.9983915777160404,0.8938927799960726,13678.0,0.913301636062459,0.9000061686509161,0.9585798816568047,0.13826458036984351,0.2416708105420189,3515.0,0.5687690563661235,0.9059280735303189,0.9147958011746804,0.8998211091234347,0.8698568275762633,32422.0,0.9135390421647949,0.9446610425257495,3683.923172712326,69.6738646030426,7.448083877563477,3808.9087057113647
