Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
19.0,5.0,53.0,1.0,0.987131508108463,0.9935240864336218,15231.0,0.9935657540542315,0.9939550949913645,0.815427988722932,0.9937860954748154,0.8958154859967052,13679.0,0.9148178276787254,0.902479644707624,0.8978102189781022,0.17501422879908934,0.2929268873541319,3514.0,0.5862964606465181,0.9084320256600049,0.9110579992360609,0.9019245003700962,0.87637461373001,32424.0,0.9162052438788906,0.9460948448660966,1135.7137959003448,12.44732141494751,1.0127723217010498,1166.1606266498566
