split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_n_estimators,params
0.5760511091005276,0.637811356138882,0.6389787649719721,0.6398068421229631,0.6167805080749591,0.6218839072203689,0.024471216430245923,19,46.352285385131836,17.289713915221885,1.314054250717163,0.1733934726904763,9,568,"OrderedDict([('max_features', 9), ('n_estimators', 568)])"
0.5760511091005276,0.637811356138882,0.6389787649719721,0.6398233162359938,0.6161492339188476,0.6217609623807644,0.02450125820904579,20,47.7209867477417,15.366302730699848,1.220744800567627,0.17576130465107828,11,565,"OrderedDict([('max_features', 11), ('n_estimators', 565)])"
0.5760511091005276,0.6377085579119063,0.6390185626500783,0.639022142440603,0.6156238881302339,0.6214830906949111,0.024401350270779148,22,57.21443347930908,23.589466772084876,1.4763978004455567,0.3593704623596262,14,598,"OrderedDict([('max_features', 14), ('n_estimators', 598)])"
0.5752311219685596,0.6380169448157224,0.639272094217585,0.6422945996588089,0.6171252147182731,0.6223860890587243,0.025208938203881235,16,51.60834898948669,16.28102759819195,1.5752623558044434,0.39994997418441103,6,598,"OrderedDict([('max_features', 6), ('n_estimators', 598)])"
0.5760511091005276,0.6376057570705376,0.6390542070928359,0.6394463130937809,0.6153610449632695,0.6215019205177464,0.024467364155680148,21,81.71001467704772,29.264875353612158,1.1595244884490967,0.11733499777515645,15,560,"OrderedDict([('max_features', 15), ('n_estimators', 560)])"
0.5762823929541182,0.6362991705959503,0.6392323782905313,0.6422188175223871,0.6172301787404479,0.6222507089500823,0.02458905135288771,17,32.74984307289124,8.616354630584192,1.0145460605621337,0.09266992748306481,6,516,"OrderedDict([('max_features', 6), ('n_estimators', 516)])"
0.5762053158896938,0.6378877015692831,0.6390939639777632,0.6405315766527664,0.6169645043401044,0.6221347880918741,0.024539029508090098,18,37.26962676048279,13.717866598180313,1.1432770252227784,0.22150146741456575,9,506,"OrderedDict([('max_features', 9), ('n_estimators', 506)])"
0.5761282212918267,0.6379904992818153,0.6390542070928359,0.6414825146318194,0.6174378852838542,0.6224168035156559,0.024700735271482695,15,30.933577156066896,11.627739424804378,1.0608582973480225,0.1944034398568745,7,519,"OrderedDict([('max_features', 7), ('n_estimators', 519)])"
0.5754584694578827,0.6380932944111408,0.6391569128551174,0.6426794263079025,0.6180378321416247,0.6226832571802445,0.02514292863851669,14,24.19043345451355,5.359488620125533,0.9933391094207764,0.09933439365384211,5,534,"OrderedDict([('max_features', 5), ('n_estimators', 534)])"
0.5753069254293103,0.6385431832620906,0.6392323782905313,0.642592689070885,0.6179863061459809,0.6227303676285906,0.025253685399895816,13,22.969651412963866,6.2175759586024135,1.0700042247772217,0.13493418512991343,4,578,"OrderedDict([('max_features', 4), ('n_estimators', 578)])"
0.5762053158896938,0.6356825342946416,0.6390939639777632,0.6385494625196412,0.6150699401617626,0.6209185010221848,0.024054080020826395,30,56.261957788467406,21.89577002677198,1.0122199535369873,0.16196037744381767,16,501,"OrderedDict([('max_features', 16), ('n_estimators', 501)])"
0.5763594525453194,0.6378396903753023,0.6394230072093984,0.6435442889435736,0.6187959846588195,0.6231905482692957,0.024920656720956634,1,14.009212493896484,3.776871321921169,1.1046067714691161,0.2504158265134303,2,500,"OrderedDict([('max_features', 2), ('n_estimators', 500)])"
0.5753069254293103,0.6396411784299393,0.6392323782905313,0.6427072196346919,0.6190042805343111,0.6231764464829316,0.025375659995349215,8,17.64962844848633,3.446036930251852,1.137640619277954,0.076738132931395,2,600,"OrderedDict([('max_features', 2), ('n_estimators', 600)])"
0.5760511091005276,0.6372973386948854,0.638903343956274,0.6383369424187808,0.6151752872936012,0.6211510676682048,0.02425394480616986,26,62.573734998703,22.691397036964144,1.023146963119507,0.13593357214222992,16,599,"OrderedDict([('max_features', 16), ('n_estimators', 599)])"
0.5762053158896938,0.6356825342946416,0.6390939639777632,0.6386240472699101,0.6150962862084418,0.6209386846913006,0.0240637469648378,27,48.98409938812256,18.268034954908863,0.8326455116271972,0.09917259827516693,16,500,"OrderedDict([('max_features', 16), ('n_estimators', 500)])"
0.5753069254293103,0.6396411784299393,0.6392323782905313,0.6427072196346919,0.6190042805343111,0.6231764464829316,0.025375659995349215,8,12.456043720245361,2.726158668361989,0.9952246189117432,0.15576867192415,2,600,"OrderedDict([('max_features', 2), ('n_estimators', 600)])"
0.5763594525453194,0.6378396903753023,0.6394230072093984,0.6435442889435736,0.6187959846588195,0.6231905482692957,0.024920656720956634,1,10.894719743728638,2.453926903449435,0.8405646800994873,0.10286073697301076,2,500,"OrderedDict([('max_features', 2), ('n_estimators', 500)])"
0.5753069254293103,0.6396411784299393,0.6392323782905313,0.6427072196346919,0.6190042805343111,0.6231764464829316,0.025375659995349215,8,11.952183771133424,2.212941160264065,0.8838530063629151,0.0942802116261397,2,600,"OrderedDict([('max_features', 2), ('n_estimators', 600)])"
0.5760511091005276,0.6372708601218892,0.638903343956274,0.6385199821883777,0.6150962862084418,0.6211665769602113,0.024280395530258448,23,59.080888986587524,23.221338824993882,0.8316593170166016,0.07134208761180744,16,600,"OrderedDict([('max_features', 16), ('n_estimators', 600)])"
0.5763594525453194,0.6378396903753023,0.6394230072093984,0.6435442889435736,0.6187959846588195,0.6231905482692957,0.024920656720956634,1,13.303284406661987,2.8533424617486425,0.9883001804351806,0.09373701362206945,2,500,"OrderedDict([('max_features', 2), ('n_estimators', 500)])"
