Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Accuracy_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Accuracy_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Accuracy_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Accuracy_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Accuracy_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Accuracy_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Accuracy_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Accuracy_label_shellcode,Precision_label_analysis,Recall_label_analysis,F1_score_label_analysis,Num_Obs_label_analysis,AUC_label_analysis,Accuracy_label_analysis,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
9.0,4.0,65.0,0.9852711835037256,0.9985950122936424,0.9918883558656781,5694.0,0.9951732945990288,0.9941871366960435,0.98828125,0.900355871886121,0.942271880819367,281.0,0.9500825039542579,0.9980623788986812,1.0,0.8333333333333334,0.9090909090909091,12.0,0.9166666666666667,0.9998749921870117,0.9813492063492063,0.9169447534297367,0.9480544374161395,2697.0,0.9567057250835347,0.9830614413400838,0.9982993197278912,0.9702479338842975,0.9840737636211233,1210.0,0.9850563491180904,0.9976248515532221,0.9993008215346967,0.9975571453498517,0.9984282221446036,5731.0,0.9985837927762113,0.9988749296831052,1.0,0.7337110481586402,0.8464052287581699,353.0,0.8668555240793201,0.9941246327895493,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,0.991029135866624,0.9746234139633727,0.9821179477638446,15999.0,0.9854695394988229,0.994329431826129,7112.441691398621,302.4976363182068,11.092182636260986,7489.424488782883
