,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Accuracy_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Accuracy_label_dos,Precision_label_nerisbotnet,Recall_label_nerisbotnet,F1_score_label_nerisbotnet,Num_Obs_label_nerisbotnet,AUC_label_nerisbotnet,Accuracy_label_nerisbotnet,Precision_label_scan,Recall_label_scan,F1_score_label_scan,Num_Obs_label_scan,AUC_label_scan,Accuracy_label_scan,Precision_label_anomaly_sshscan,Recall_label_anomaly_sshscan,F1_score_label_anomaly_sshscan,Num_Obs_label_anomaly_sshscan,AUC_label_anomaly_sshscan,Accuracy_label_anomaly_sshscan,Precision_label_anomaly_udpscan,Recall_label_anomaly_udpscan,F1_score_label_anomaly_udpscan,Num_Obs_label_anomaly_udpscan,AUC_label_anomaly_udpscan,Accuracy_label_anomaly_udpscan,Precision_label_anomaly_spam,Recall_label_anomaly_spam,F1_score_label_anomaly_spam,Num_Obs_label_anomaly_spam,AUC_label_anomaly_spam,Accuracy_label_anomaly_spam,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
0,2.0,5.0,89.0,0.9951089373054692,0.9982158786797504,0.9966599866399466,4484.0,0.9959909090196712,0.9962560838637214,1.0,0.9924812030075189,0.9962264150943396,133.0,0.9962406015037594,0.9998752027954574,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,0.6842105263157895,0.8125000000000001,19.0,0.8421052631578947,0.9992512167727444,1.0,1.0,1.0,6.0,1.0,1.0,0.997802887633396,0.9953036944270508,0.9965517241379309,3194.0,0.9969255554517492,0.9972544615000624,0.996387232993734,0.9962560838637214,0.9962492450015747,8013.0,0.9960942793157485,0.996806714734382,4184.3373975753775,17.447208881378177,9.007997512817383,4251.126526594162
0,16.0,5.0,93.0,0.9964404894327029,0.998884924174844,0.9976612094888072,4484.0,0.9971748883912768,0.9973789316025959,1.0,0.9924812030075189,0.9962264150943396,133.0,0.9962406015037594,0.9998751872191712,1.0,1.0,1.0,112.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,0.6842105263157895,0.8125000000000001,19.0,0.8421052631578947,0.9992511233150274,1.0,1.0,1.0,7.0,1.0,1.0,0.998430141287284,0.9959285937989352,0.9971777986829726,3193.0,0.9974455170696273,0.9977533699450823,0.9973822510916798,0.9968796804792812,0.9970590598789428,8012.0,0.9969640209123571,0.997633900497232,3877.222157478333,39.675991535186775,9.394952058792112,3977.521456718445
0,4.0,4.0,72.0,0.9973297730307076,0.9995539696699376,0.9984406326576074,4484.0,0.99807630456286,0.9982526210683974,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,0.9473684210526316,0.972972972972973,19.0,0.9736842105263156,0.9998751872191712,1.0,1.0,1.0,6.0,1.0,1.0,0.9990583804143126,0.9965560425798372,0.9978056426332288,3194.0,0.9979666887868052,0.9982526210683974,0.9981302008628316,0.9982526210683974,0.998188405628274,8012.0,0.9980503936151922,0.99832516888671,4159.340594768524,207.8095953464508,16.593567371368408,4443.044874429703
0,13.0,5.0,83.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3193.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,3827.620700120926,40.11202096939087,13.590071201324465,3962.8184046745296
0,9.0,4.0,93.0,0.997106610282662,0.9991079393398752,0.998106271582934,4484.0,0.9977110436705048,0.9978779178629384,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,0.8947368421052632,0.9444444444444444,19.0,0.9473684210526316,0.9997503432779928,1.0,1.0,1.0,6.0,1.0,1.0,0.9987452948557091,0.996869129618034,0.9978063303039799,3194.0,0.9980193686288218,0.9982524029459492,0.9978802287200838,0.998002746223942,0.9979336393974824,8011.0,0.9978042920008738,0.9981148439931421,3890.474729537964,27.616718292236328,9.806638479232786,3978.321579933167
0,12.0,2.0,92.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,132.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,3942.215106010437,32.05055379867554,9.265981435775755,4036.5717940330505
0,7.0,5.0,81.0,0.9975528364849832,1.0,0.998774919256042,4484.0,0.998441484839898,0.9986272307500312,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,0.9993716619541312,0.995929868503444,0.997647796769641,3194.0,0.997757422319786,0.9981280419318608,0.9983801331686212,0.998377636340946,0.9983768627014008,8013.0,0.9982339729079618,0.9984856444045306,3727.8140461444855,88.93256425857544,28.92139434814453,3923.2169740200043
0,4.0,1.0,81.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,112.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8013.0,1.0,1.0,4041.394382238388,127.60190081596376,7.441054821014403,4212.814712762834
0,10.0,3.0,87.0,1.0,1.0,1.0,4484.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0,1.0,113.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3194.0,1.0,1.0,1.0,1.0,1.0,8012.0,1.0,1.0,3812.522231340408,55.70348310470581,9.435441970825195,3939.2429728508
0,13.0,4.0,94.0,0.99644128113879,0.9991079393398752,0.997772828507795,4484.0,0.9972857530552509,0.9975034327799276,1.0,0.9924242424242424,0.9961977186311788,132.0,0.9962121212121212,0.9998751716389964,1.0,1.0,1.0,112.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,0.7894736842105263,0.8823529411764706,19.0,0.8947368421052632,0.9995006865559856,1.0,1.0,1.0,7.0,1.0,1.0,0.9984306340238543,0.995929868503444,0.99717868338558,3194.0,0.9974459390264784,0.9977530895019348,0.9973823679563756,0.9972537760579204,0.9972868409067736,8011.0,0.9971503739795676,0.997703507197015,3940.656991958618,27.745919227600094,9.678797721862793,4030.0046107769012
