,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Precision_label_analysis,Recall_label_analysis,F1_score_label_analysis,Num_Obs_label_analysis,AUC_label_analysis,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,18.0,3.0,65.0,0.9163268634806719,0.9864793678665496,0.9501099272788772,5695.0,0.9683488542389516,0.4375,0.12455516014234876,0.1939058171745152,281.0,0.5608461913059858,0.0,0.0,0.0,13.0,0.5,0.6049913941480206,0.26065999258435296,0.3643430940658201,2697.0,0.6130782485660996,0.6883604505632039,0.4545454545454545,0.547536087605774,1210.0,0.7188548773741471,0.9815176826017415,0.9637061594835108,0.9725303750660328,5731.0,0.9767892955368668,0.1875,0.008522727272727272,0.016304347826086956,352.0,0.5038459750883063,0.0,0.0,0.0,10.0,0.5,1.0,0.09090909090909093,0.16666666666666669,11.0,0.5454545454545454,0.8442546726069811,0.7770625,0.7932287252780811,16000.0,0.8742790111628854,8.325367450714111
0,11.0,4.0,64.0,0.9205199934178048,0.9824376536705304,0.9504714977487044,5694.0,0.9677836012166334,0.4666666666666667,0.1494661921708185,0.22641509433962265,281.0,0.5732061842645669,0.0,0.0,0.0,12.0,0.5,0.6225108225108225,0.26659251019651464,0.37331256490135,2697.0,0.6169077420926942,0.7036585365853658,0.4768595041322314,0.5684729064039408,1210.0,0.7302141864430174,0.9816595441595442,0.9619612633048332,0.9717105842954084,5731.0,0.9759650492605196,0.16666666666666666,0.0056657223796034,0.010958904109589043,353.0,0.50251329069255,0.0,0.0,0.0,10.0,0.5,1.0,0.09090909090909093,0.16666666666666669,11.0,0.5454545454545454,0.8499679276421009,0.7780486280392525,0.7966034589073862,15999.0,0.8754692792082261,12.488759756088257
0,20.0,2.0,68.0,0.9270471464019852,0.9840210711150132,0.9546848381601362,5695.0,0.9706152318509278,0.4666666666666667,0.12455516014234876,0.19662921348314605,281.0,0.5610053154401311,0.0,0.0,0.0,12.0,0.5,0.6098191214470284,0.2625139043381535,0.3670295489891135,2697.0,0.614231997268295,0.6922126081582199,0.4628099173553719,0.5547300643883111,1210.0,0.7229876778988339,0.9830960854092526,0.9640551387192462,0.97348251255396,5731.0,0.9774024476458938,0.2307692307692308,0.0084985835694051,0.016393442622950817,353.0,0.5039297621323509,1.0,0.09090909090909093,0.16666666666666669,11.0,0.5454545454545454,0.5,0.09090909090909093,0.15384615384615385,11.0,0.5454232759110808,0.8515099970282286,0.7772639210049372,0.796301846107276,16001.0,0.875824968154881,12.31696081161499
0,1.0,4.0,65.0,0.9227983539094652,0.9845451352300668,0.952672274619764,5694.0,0.969516623898391,0.4342105263157895,0.11785714285714285,0.1853932584269663,280.0,0.5575607999418357,0.0,0.0,0.0,13.0,0.5,0.611541774332472,0.2632554690396737,0.36806635562467604,2697.0,0.6146753965255503,0.7089371980676329,0.4851239669421488,0.5760549558390579,1210.0,0.7344140356720346,0.983318544809228,0.9668469726051301,0.9750131972549708,5731.0,0.9788461586827754,0.15384615384615385,0.0056657223796034,0.010928961748633882,353.0,0.5024813336428249,0.0,0.0,0.0,10.0,0.5,1.0,0.09090909090909093,0.16666666666666669,11.0,0.5454545454545454,0.8490431415822742,0.7800487530470654,0.7975260573803574,15999.0,0.8767803271604868,28.126306772232056
0,3.0,5.0,69.0,0.9157000490115994,0.9841966637401228,0.9487136086662152,5695.0,0.9670667999014964,0.4583333333333333,0.11743772241992882,0.18696883852691212,281.0,0.5574784820992208,0.0,0.0,0.0,12.0,0.5,0.6143459915611814,0.2699295513533556,0.37506439979392064,2697.0,0.6177907809378578,0.6993710691823899,0.459504132231405,0.5546134663341646,1210.0,0.7216733749312784,0.982927263026854,0.9642358688066992,0.9734918538088948,5732.0,0.9774441271978968,0.16666666666666666,0.0084985835694051,0.016172506738544475,353.0,0.5037700279339773,0.0,0.0,0.0,11.0,0.5,0.0,0.0,0.0,11.0,0.5,0.8461321074704526,0.7781527309086365,0.7951416964379447,16002.0,0.8749558777480435,32.51256418228149
0,12.0,4.0,63.0,0.9218903839842468,0.9866526167896033,0.9531727180183238,5694.0,0.9702239981637784,0.4487179487179487,0.12455516014234876,0.19498607242339835,281.0,0.5609094604402485,0.0,0.0,0.0,12.0,0.5,0.6112510495382032,0.27002967359050445,0.3745819397993311,2696.0,0.6176088217576582,0.6957070707070707,0.4557485525227461,0.5507246376811595,1209.0,0.7197252264202963,0.9816888888888888,0.963531669865643,0.9725255371609722,5731.0,0.9767487867107076,0.15384615384615385,0.005681818181818182,0.010958904109589043,352.0,0.5024893366030543,0.0,0.0,0.0,10.0,0.5,0.5,0.09090909090909093,0.15384615384615385,11.0,0.5454232661301788,0.8470923441117754,0.7787571892973243,0.7962583917736462,15996.0,0.8757761556126419,13.405300617218018
0,9.0,4.0,65.0,0.9224704336399474,0.9863013698630136,0.9533186216262096,5694.0,0.9702491808072952,0.4431818181818182,0.1387900355871886,0.21138211382113814,281.0,0.5678362953098176,0.0,0.0,0.0,12.0,0.5,0.6274848746758859,0.2691879866518353,0.3767514270887389,2697.0,0.6183934219832625,0.6926829268292682,0.4694214876033058,0.5596059113300492,1210.0,0.7261908979702917,0.9829029385574356,0.9630082010120398,0.9728538692050062,5731.0,0.9768293829368729,0.17647058823529413,0.0084985835694051,0.016216216216216217,353.0,0.5038018930885503,0.0,0.0,0.0,10.0,0.5,0.0,0.0,0.0,11.0,0.5,0.8502321799511814,0.7794862178886179,0.7976727424107306,15999.0,0.8765054154636658,16.59898567199707
0,2.0,5.0,66.0,0.9221547052061094,0.9861257463997192,0.9530679792922008,5694.0,0.9700710222103368,0.425,0.1209964412811388,0.1883656509695291,281.0,0.5590352093817437,0.0,0.0,0.0,13.0,0.5,0.6141396933560477,0.26733407489803485,0.3725135623869801,2697.0,0.6166433621389835,0.7066014669926651,0.4776859504132232,0.5700197238658777,1210.0,0.7307304819670226,0.9831051040369908,0.9645786075728494,0.9737537431742116,5731.0,0.977664632381498,0.3333333333333333,0.0084985835694051,0.01657458563535912,353.0,0.5040575862444124,0.0,0.0,0.0,11.0,0.5,0.5,0.08333333333333333,0.14285714285714285,12.0,0.541635397123202,0.8523521083232493,0.7799025121859767,0.7975403438459319,16002.0,0.8766011927295955,24.591376543045047
0,4.0,2.0,70.0,0.9252428783138482,0.9868282402528978,0.9550437664655392,5694.0,0.9713859784476524,0.4189189189189189,0.11071428571428572,0.1751412429378531,280.0,0.5539893713704072,0.0,0.0,0.0,13.0,0.5,0.617872340425532,0.2691879866518353,0.375,2697.0,0.6177168319967944,0.6968599033816425,0.4772539288668321,0.5665193912616594,1209.0,0.7301415012826384,0.9830870571479438,0.963531669865643,0.9732111385266128,5731.0,0.9771398123383532,0.21052631578947367,0.0113314447592068,0.021505376344086027,353.0,0.5051863666337258,1.0,0.09090909090909093,0.16666666666666669,11.0,0.5454545454545454,0.0,0.0,0.0,11.0,0.5,0.8509233880693147,0.7800487530470654,0.7981907284449989,15999.0,0.8770067634316844,32.283265829086304
0,8.0,4.0,64.0,0.9236225668096338,0.9833157709870038,0.952534875808098,5694.0,0.9691930625919978,0.4657534246575342,0.1209964412811388,0.19209039548022602,281.0,0.5592576047861351,0.0,0.0,0.0,12.0,0.5,0.6051464063886424,0.25287356321839083,0.3566945606694561,2697.0,0.6097099736103982,0.6894409937888198,0.4586776859504133,0.5508684863523573,1210.0,0.7208866149679038,0.9822222222222222,0.9640551387192462,0.9730538922155688,5731.0,0.9771580718917616,0.125,0.0056657223796034,0.010840108401084013,353.0,0.5023854624936493,0.0,0.0,0.0,10.0,0.5,1.0,0.09090909090909093,0.16666666666666669,11.0,0.5454545454545454,0.8463358724803436,0.7749234327145447,0.7930807444514951,15999.0,0.8742316561381395,17.885186195373535
