Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Precision_label_analysis,Recall_label_analysis,F1_score_label_analysis,Num_Obs_label_analysis,AUC_label_analysis,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
18.0,3.0,65.0,0.916326863480672,0.9864793678665496,0.9501099272788771,5695.0,0.9683488542389516,0.4375,0.12455516014234876,0.19390581717451522,281.0,0.5608461913059858,0.0,0.0,0.0,13.0,0.5,0.6049913941480206,0.26065999258435296,0.3643430940658201,2697.0,0.6130782485660996,0.688360450563204,0.45454545454545453,0.547536087605774,1210.0,0.7188548773741471,0.9815176826017415,0.9637061594835107,0.9725303750660327,5731.0,0.9767892955368668,0.1875,0.008522727272727272,0.016304347826086956,352.0,0.5038459750883063,0.0,0.0,0.0,10.0,0.5,1.0,0.09090909090909091,0.16666666666666669,11.0,0.5454545454545454,0.833757250937813,0.78025,0.7926623148049864,4000.0,0.4996247185389041,2.5917775630950928
