Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
13.0,3.0,66.0,0.9919636617749825,1.0,0.995965620066655,2839.0,0.9977717496609184,1.0,1.0,1.0,81.0,1.0,0.8244274809160306,0.16071428571428573,0.26899128268991285,1344.0,0.576901614010989,0.897196261682243,0.1681260945709282,0.28318584070796465,571.0,0.5833227053821124,0.999013482407103,0.9977011494252873,0.9983568846533026,3045.0,0.9985478501919575,1.0,1.0,1.0,118.0,1.0,0.9599287933834096,0.7986996749187297,0.8239267952135573,7998.0,0.897810106917456,2983.8857414722443
