,Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
0,2.0,5.0,65.0,0.986444212721585,0.9996477632969356,0.9930020993701888,2839.0,0.9960462760692348,1.0,1.0,1.0,82.0,1.0,1.0,1.0,1.0,1344.0,1.0,0.9380530973451328,0.1853146853146853,0.3094890510948905,572.0,0.5921862159915734,0.999342105263158,0.9977011494252872,0.9985209531635167,3045.0,0.9986487990871392,1.0,1.0,1.0,117.0,1.0,0.9905085888391438,0.9407425928241031,0.9475755719116329,7999.0,0.9689200508223624,6508.799750328064
0,16.0,5.0,67.0,1.0,1.0,1.0,2840.0,1.0,1.0,1.0,1.0,81.0,1.0,1.0,1.0,1.0,1344.0,1.0,0.8971962616822429,0.16783216783216784,0.2827687776141385,572.0,0.5831757420127323,0.9993425378040762,0.9983579638752051,0.9988500082142271,3045.0,0.9989772063120982,1.0,1.0,1.0,117.0,1.0,0.9923983359539512,0.9398674834354296,0.948273786199226,7999.0,0.9698039902052284,2128.257300138473
0,4.0,4.0,65.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,0.9305680793507664,0.7678571428571429,0.8414186710150837,1344.0,0.8781443166208791,0.9175257731958762,0.15586690017513136,0.2664670658682635,571.0,0.5773950196124008,0.9990128331688056,0.9970443349753696,0.9980276134122288,3045.0,0.9982194429669986,1.0,1.0,1.0,118.0,1.0,0.982068616171704,0.8995998999749938,0.9202317418473728,7998.0,0.9486742587611467,7630.866359472276
0,13.0,5.0,62.0,0.9978917779339423,1.0,0.9989447766443896,2840.0,0.999418942475305,1.0,1.0,1.0,82.0,1.0,0.926497277676951,0.7596726190476191,0.8348323793949305,1344.0,0.8737543152303721,0.8839285714285714,0.17307692307692307,0.2894736842105263,572.0,0.5856637475026656,0.9986846432094706,0.9973727422003285,0.9980282615839632,3045.0,0.9982829826370744,1.0,1.0,1.0,118.0,1.0,0.9781060957330584,0.8995125609298837,0.9203340691749085,8001.0,0.9483123287090244,5487.697971820831
0,9.0,4.0,63.0,0.998593035525853,1.0,0.9992960225272792,2839.0,0.9996122528111672,1.0,1.0,1.0,82.0,1.0,0.8050847457627118,0.28273809523809523,0.4185022026431718,1344.0,0.6344548735622312,0.9072164948453608,0.15411558669001751,0.26347305389221554,571.0,0.5764518143522804,0.9990134824071031,0.9980289093298292,0.9985209531635167,3044.0,0.9987116079053748,1.0,1.0,1.0,117.0,1.0,0.9597420514151436,0.8183068650744029,0.8488694839951942,7997.0,0.9076952177388592,4913.2811403274545
0,12.0,2.0,65.0,0.9982425307557118,1.0,0.9991204925241866,2840.0,0.9995156915924058,1.0,1.0,1.0,82.0,1.0,0.8195652173913044,0.2805059523809524,0.417960088691796,1344.0,0.6340198731565321,0.9074074074074074,0.17162872154115585,0.28865979381443296,571.0,0.5851415038199655,0.9996711608023676,0.9983579638752051,0.9990141307919814,3045.0,0.9990781144774452,1.0,1.0,1.0,118.0,1.0,0.9623290942241216,0.819375,0.8507579160625109,8000.0,0.9083819913637292,6269.371047973633
0,7.0,5.0,69.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,82.0,1.0,0.793036750483559,0.30505952380952384,0.4406233207952714,1344.0,0.6444919013278387,0.9051724137931034,0.18388791593695272,0.3056768558951965,571.0,0.5912036160651246,0.9986850756081526,0.9977011494252872,0.9981928700509282,3045.0,0.9984469420183956,1.0,1.0,1.0,118.0,1.0,0.9579561065323904,0.8241030128766096,0.8557615348381146,7999.0,0.9104944766350564,5464.2519755363455
0,4.0,1.0,68.0,0.9982425307557118,1.0,0.9991204925241866,2840.0,0.9995155977523736,1.0,1.0,1.0,81.0,1.0,0.8016528925619835,0.28869047619047616,0.4245076586433261,1344.0,0.6371347829352562,0.9,0.17307692307692307,0.2903225806451613,572.0,0.5857981196351099,0.9990141307919816,0.9986859395532196,0.9988500082142272,3044.0,0.9990403673961376,1.0,1.0,1.0,118.0,1.0,0.9585234765696112,0.8208526065758219,0.8518070300185597,7999.0,0.9088747154227842,9979.709559679031
0,10.0,3.0,67.0,0.9996478873239436,1.0,0.9998239126606796,2839.0,0.9999031007751936,1.0,1.0,1.0,82.0,1.0,0.9272727272727272,0.7589285714285714,0.834697217675941,1344.0,0.8734537673070731,0.8773584905660378,0.1628721541155867,0.27474150664697194,571.0,0.5805610097449231,0.9990138067061144,0.9983574244415244,0.998685507722642,3044.0,0.998875987700076,1.0,1.0,1.0,118.0,1.0,0.9785227085888774,0.8990997749437359,0.9198811245815551,7998.0,0.9483277831313908,5019.0609827041635
0,13.0,4.0,65.0,0.9968398876404494,1.0,0.998417443291718,2839.0,0.9991280759542724,1.0,1.0,1.0,82.0,1.0,0.9187442289935364,0.7403273809523809,0.8199423156159868,1344.0,0.8635531135531135,0.903846153846154,0.1646234676007005,0.2785185185185185,571.0,0.5816386957063941,0.999342105263158,0.9977011494252872,0.9985209531635167,3045.0,0.9986487583655196,1.0,1.0,1.0,117.0,1.0,0.9781087208240832,0.8958489622405601,0.917109273587154,7998.0,0.9463792393999652,5685.42769598961
0,3.0,2.0,61.0,0.9957909505436688,1.0,0.997891036906854,2839.0,0.9988374346056966,1.0,1.0,1.0,82.0,1.0,1.0,0.9992559523809524,0.9996278377372534,1344.0,0.9996279761904762,0.9043478260869564,0.18213660245183888,0.3032069970845481,571.0,0.5903279593225678,0.998685507722642,0.9980295566502464,0.9983574244415244,3045.0,0.9986111456308748,1.0,1.0,1.0,117.0,1.0,0.991176605189369,0.9407351837959491,0.9488174569213736,7998.0,0.9697483971073736,6284.060013771057
0,12.0,5.0,66.0,0.996138996138996,0.9996477632969356,0.9978902953586496,2839.0,0.9987579901755994,1.0,1.0,1.0,82.0,1.0,0.9361329833770778,0.7961309523809523,0.8604744672295938,1344.0,0.8925808781438946,0.9072164948453608,0.15411558669001751,0.26347305389221554,571.0,0.5764519775130217,0.9996713769306604,0.9990147783251232,0.9993429697766096,3045.0,0.9994064606199696,1.0,1.0,1.0,118.0,1.0,0.9811503064142976,0.9048631078884859,0.9229817088663598,7999.0,0.9510500545170228,6035.557484149933
0,2.0,2.0,69.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,0.9306742640075972,0.7291666666666666,0.8176887776387151,1344.0,0.8590987352867517,0.923809523809524,0.16987740805604204,0.28698224852071,571.0,0.5844002010662548,0.9993427538613212,0.9986863711001642,0.9990144546649146,3045.0,0.9991413284648984,1.0,1.0,1.0,118.0,1.0,0.9826606819741399,0.89472368092023,0.9180844705559421,7998.0,0.9463249012515432,8007.811532974243
0,2.0,4.0,65.0,0.9975404075895994,1.0,0.9987686895338612,2839.0,0.999321836853323,1.0,1.0,1.0,81.0,1.0,0.9222846441947564,0.7328869047619048,0.8167495854063018,1344.0,0.8602084764194139,0.9029126213592232,0.1628721541155867,0.27596439169139464,571.0,0.5807630389638372,0.9986846432094706,0.9973727422003285,0.9980282615839632,3045.0,0.998282738405916,1.0,1.0,1.0,118.0,1.0,0.9786353618796674,0.8943485871467867,0.9163275164480691,7998.0,0.945684111131363,11925.52622961998
0,14.0,2.0,62.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,0.8098159509202454,0.29464285714285715,0.4320785597381342,1344.0,0.640333150843746,0.8846153846153846,0.16112084063047286,0.2725925925925925,571.0,0.5797525571134053,0.9996710526315791,0.9983574244415244,0.9990138067061144,3044.0,0.9990777836781702,1.0,1.0,1.0,117.0,1.0,0.959668172444062,0.8209104552276139,0.8522213584632109,7996.0,0.9091844970437843,3056.23046875
0,9.0,1.0,67.0,0.9992960225272792,0.9996478873239436,0.9994719239570498,2840.0,0.9996301827629211,1.0,1.0,1.0,81.0,1.0,0.9984894259818732,0.9836309523809524,0.9910044977511244,1344.0,0.9916652583746433,0.9056603773584906,0.1681260945709282,0.2836041358936484,571.0,0.5833900997753698,0.9986846432094706,0.9973727422003285,0.9980282615839632,3045.0,0.9982828198491552,1.0,1.0,1.0,118.0,1.0,0.9922611959672016,0.9367420927615951,0.9464113423095352,7999.0,0.9680753543836268,5076.688388347626
0,12.0,1.0,64.0,1.0,1.0,1.0,2839.0,1.0,1.0,1.0,1.0,81.0,1.0,0.9222846441947564,0.7328869047619048,0.8167495854063018,1344.0,0.8602075395334692,0.89,0.15586690017513136,0.26527570789865873,571.0,0.5771930085151371,0.9996713769306604,0.9990147783251232,0.9993429697766096,3045.0,0.9994064606199696,1.0,1.0,1.0,117.0,1.0,0.9789595979181712,0.8944604226584969,0.9164915862155784,7997.0,0.946090885780034,5401.768052339554
0,20.0,1.0,67.0,0.9992960225272792,1.0,0.9996478873239436,2839.0,0.9998062015503876,1.0,1.0,1.0,82.0,1.0,0.7982646420824295,0.27380952380952384,0.4077562326869807,1344.0,0.6299175342563772,0.9134615384615384,0.16637478108581435,0.28148148148148144,571.0,0.5825815747109201,0.9990134824071031,0.9977011494252872,0.9983568846533026,3045.0,0.9985477890848682,1.0,1.0,1.0,117.0,1.0,0.9592962839841082,0.8175793948487122,0.8484305286995762,7998.0,0.9073882307033608,5388.0825715065
0,2.0,1.0,67.0,1.0,1.0,1.0,2840.0,1.0,1.0,1.0,1.0,82.0,1.0,0.9451327433628318,0.7946428571428571,0.8633791430881163,1344.0,0.8926646762806069,0.8913043478260869,0.1436077057793345,0.24736048265460026,571.0,0.5711309053795731,0.9990128331688056,0.9970443349753696,0.9980276134122288,3045.0,0.9982195040494282,1.0,1.0,1.0,118.0,1.0,0.9826484083359192,0.90325,0.9225773108433052,8000.0,0.9506794327154228,4114.636651515962
0,4.0,2.0,63.0,0.9874739039665972,0.9996477632969356,0.9935235427971292,2839.0,0.9963355095554444,1.0,1.0,1.0,82.0,1.0,0.9653784219001609,0.8921130952380952,0.9273008507347256,1344.0,0.9428258939751708,0.9217391304347826,0.18563922942206654,0.3090379008746356,571.0,0.5922137988790461,0.9990121830754034,0.9963875205254517,0.9976981256165736,3045.0,0.9978909746349502,1.0,1.0,1.0,117.0,1.0,0.983772462282802,0.92223055763941,0.935278459026057,7998.0,0.9591756201617772,6421.353918552399
0,8.0,5.0,65.0,1.0,1.0,1.0,2840.0,1.0,1.0,1.0,1.0,81.0,1.0,0.7944325481798715,0.2760416666666667,0.40971838763114293,1344.0,0.6308092948717949,0.8979591836734694,0.15411558669001751,0.26307922272047835,571.0,0.5763847552510526,1.0,1.0,1.0,3045.0,1.0,1.0,1.0,1.0,118.0,1.0,0.95817627686352,0.8179772471558945,0.8482159956431616,7999.0,0.9077288895557,6506.525166749953
