"Repetition","Fold","auc.multiclass", "auc.background","auc.dos","auc.scan","auc.weighted","acc.overall","acc.background","acc.dos","acc.scan"
15,4,0.973,0.986,0.98,0.989,0.986,0.986324786324786,0.992963940193492,0.993489583333333,0.9995670995671
11,4,0.97,0.984,0.983,0.976,0.984,0.992307692307692,0.985266502961144,0.978419364246136,0.968316724436742
8,3,0.991,0.996,1,0.991,0.996,0.996581196581197,0.998665480427046,0.998684210526316,0.968316724436742
15,2,0.968,0.983,0.979,0.988,0.983,0.990598290598291,0.996017699115044,0.996073298429319,0.936633448873484
9,2,0.961,0.966,0.946,1,0.966,0.985470085470086,0.992963940193492,0.993489583333333,0.965800865800866
16,4,0.977,0.982,0.975,1,0.982,0.993162393162393,0.997338065661047,0.996506550218341,0.944444444444444
6,5,0.977,0.987,0.985,0.993,0.987,0.992307692307692,0.986666666666667,0.978419364246136,0.916232638888889
6,3,0.995,0.997,0.996,1,0.997,0.996581196581197,0.998222222222222,0.998245614035088,1
14,1,0.965,0.973,0.966,0.993,0.973,0.992307692307692,0.996457041629761,0.996506550218341,0.968316724436742
17,5,0.978,0.987,0.987,0.989,0.987,0.991445680068435,0.996457041629761,0.996503496503496,0.932466782206817
14,5,0.985,0.99,0.985,1,0.99,0.991452991452991,0.984549138804458,0.977272727272727,0.968316724436742
19,3,0.972,0.973,0.966,1,0.973,0.98974358974359,0.995579133510168,0.994773519163763,0.941176470588235
16,1,0.989,0.991,0.986,1,0.991,0.992307692307692,0.996457041629761,0.996073298429319,0.970588235294118
7,5,0.979,0.978,0.971,1,0.978,0.990598290598291,0.996017699115044,0.995640802092415,0.940742819243916
20,2,0.99,0.99,0.986,1,0.99,0.994871794871795,0.997779751332149,0.997375328083989,0.970588235294118
15,1,0.991,0.991,0.987,1,0.991,0.995726495726496,0.988692067736185,0.981578947368421,0.944444444444444
8,5,0.979,0.982,0.972,1,0.982,0.990598290598291,0.995579133510168,0.995209059233449,0.970588235294118
12,2,0.997,0.998,0.997,1,0.998,0.993156544054748,0.997779751332149,0.996503496503496,0.916666666666667
5,3,0.973,0.982,0.975,0.98,0.982,0.991452991452991,0.996457041629761,0.996073298429319,0.940742819243916
4,5,0.986,0.998,1,0.985,0.998,0.993162393162393,0.996457041629761,0.997375328083989,0.999134948096886
18,4,0.999,0.999,0.999,1,0.999,0.990606319385141,0.995579133510168,0.995209059233449,0.970588235294118
12,3,0.97,0.976,0.973,0.994,0.976,0.990598290598291,0.995141342756184,0.995640802092415,0.9995670995671
12,1,0.972,0.99,0.983,0.976,0.989,0.992307692307692,0.996017699115044,0.996940559440559,0.999134948096886
13,3,0.995,0.997,0.996,1,0.997,0.994017094017094,0.996897163120567,0.997375328083989,0.9995670995671
4,3,0.964,0.973,0.955,1,0.973,0.993168232280102,0.996457041629761,0.996506550218341,1
16,3,0.97,0.977,0.97,0.992,0.977,0.989752348420154,0.994704324801412,0.995640802092415,0.999135695764909
14,2,0.99,0.992,0.985,1,0.992,0.992307692307692,0.996017699115044,0.996069868995633,1
9,4,0.973,0.976,0.968,1,0.976,0.991452991452991,0.995579133510168,0.996073298429319,0.9995670995671
18,1,0.984,0.983,0.977,1,0.983,0.98974358974359,0.995579133510168,0.995209059233449,0.940742819243916
13,1,0.964,0.972,0.961,0.991,0.972,0.994011976047904,0.996897163120567,0.997373029772329,0.9995670995671
14,4,0.995,0.997,0.996,1,0.997,0.990598290598291,0.996017699115044,0.995640802092415,0.940742819243916
12,5,0.98,0.981,0.974,1,0.981,0.988898377455167,0.994704324801412,0.994347826086956,0.970588235294118
