"Repetition","Fold","auc.multiclass","auc.background","auc.dos","auc.scan","auc.weighted","acc.overall","acc.background","acc.dos","acc.scan"
1,1,0.713,0.865,0.621,0.62,0.623,0.800632141988816,0.493920233463035,0.611845319209112,0.601770451770452
1,2,0.723,0.888,0.611,0.614,0.614,0.799318900510825,0.494037478705281,0.531608950906152,0.550069856793573
1,3,0.627,0.672,0.608,0.613,0.61,0.802090931193776,NA,0.674116838792607,0.68008953503834
1,4,0.723,0.91,0.608,0.61,0.612,0.801799610894942,NA,0.651711491442543,0.657701711491443
1,5,0.788,0.967,0.703,0.686,0.703,0.802529182879377,0.99452288218111,0.668210380386464,0.652976531978253
2,1,0.575,0.629,0.532,0.534,0.534,0.802090931193776,NA,0.90102140077821,0.906979571984436
2,2,0.661,0.731,0.614,0.63,0.618,0.801994648504014,NA,0.651365520604731,0.657339673250427
2,3,0.646,0.701,0.609,0.616,0.612,0.801361536591296,NA,0.631988742964353,0.638086303939962
2,4,0.633,0.693,0.615,0.612,0.616,0.800826848249027,NA,0.567764227642276,0.573739837398374
2,5,0.65,0.737,0.602,0.616,0.606,0.802529182879377,NA,0.701635342933854,0.707615328288992
3,1,0.583,0.657,0.534,0.525,0.533,0.802237898321576,NA,0.901094890510949,0.90705596107056
3,2,0.706,0.869,0.615,0.619,0.619,0.801118405057136,NA,0.601293313811615,0.607271839921913
3,3,0.719,0.893,0.605,0.609,0.609,0.802772373540856,NA,0.701881720430108,0.707869012707722
3,4,0.728,0.895,0.621,0.63,0.626,0.801070038910506,NA,0.607225454284278,0.613208360267184
3,5,0.732,0.906,0.613,0.61,0.616,0.801118405057136,0.493920233463035,0.643821814101247,0.641244183198628
4,1,0.569,0.651,0.509,0.512,0.511,0.801799610894942,NA,NA,NA
4,2,0.647,0.727,0.605,0.612,0.608,0.801604668125456,NA,0.645015063406432,0.651022910390247
4,3,0.743,0.916,0.642,0.634,0.644,0.803063457330416,0.619037478705281,0.717041931799641,0.734277665568194
4,4,0.724,0.892,0.613,0.612,0.616,0.801313229571984,0.660825829480003,0.642576726052858,0.636823222439661
4,5,0.639,0.709,0.604,0.613,0.607,0.802481148139139,NA,0.68734962864814,0.693329614003278
5,1,0.713,0.876,0.606,0.612,0.61,0.801604668125456,0.493918754560934,0.664721158049006,0.672298655790441
5,2,0.737,0.915,0.621,0.618,0.624,0.799659615852176,0.494041828793774,0.573858455199433,0.586037768840706
5,3,0.716,0.872,0.626,0.632,0.63,0.79980540014595,0.494038929440389,0.526098901098901,0.506982421875
5,4,0.662,0.765,0.603,0.613,0.607,0.803258754863813,NA,0.801633349585568,0.807606045831302
5,5,0.712,0.865,0.609,0.611,0.613,0.800583657587549,NA,0.577691589456295,0.583674495439201
6,1,0.674,0.818,0.59,0.599,0.594,0.801313229571984,0.494038929440389,0.607347554406378,0.640826621104873
6,2,0.663,0.739,0.622,0.635,0.626,0.80204280155642,NA,0.668179969083069,0.674159954438207
6,3,0.748,0.919,0.634,0.636,0.638,0.801070038910506,NA,0.623935808513532,0.629933360533116
6,4,0.726,0.902,0.61,0.614,0.615,0.799854085603113,NA,0.580016090667413,0.586015111235483
6,5,0.707,0.879,0.612,0.608,0.614,0.802090931193776,NA,0.67264306676449,0.678757031058939
7,1,0.639,0.692,0.61,0.619,0.612,0.802285992217899,NA,0.713815789473684,0.719785575048733
7,2,0.785,0.973,0.663,0.63,0.661,0.801799610894942,0.807139376218324,0.665652277721348,0.635013271230482
7,3,0.737,0.91,0.624,0.63,0.629,0.802577194262096,NA,0.691281207415216,0.697265574782094
7,4,0.711,0.85,0.619,0.623,0.622,0.802724397956702,NA,0.734844791158784,0.740817487404518
7,5,0.658,0.742,0.605,0.612,0.608,0.799902747386336,NA,0.558969480369218,0.565075977682359
8,1,0.604,0.7,0.526,0.521,0.527,0.802090931193776,NA,0.90102140077821,0.906979571984436
8,2,0.654,0.703,0.633,0.638,0.635,0.801994648504014,NA,0.651365520604731,0.657339673250427
8,3,0.699,0.885,0.591,0.589,0.594,0.800583657587549,0.494040379469715,0.618430507920954,0.614562483636947
8,4,0.718,0.887,0.622,0.619,0.624,0.800875273522976,0.493920233463035,0.601171303074671,0.621580176349632
8,5,0.711,0.881,0.603,0.609,0.607,0.800826848249027,NA,0.5887451171875,0.5947265625
9,1,0.747,0.907,0.64,0.638,0.643,0.800632141988816,0.494041828793774,0.611441260609126,0.624455057555719
9,2,0.637,0.706,0.593,0.611,0.597,0.801799610894942,NA,0.651341463414634,0.657317073170732
9,3,0.731,0.903,0.619,0.622,0.623,0.801847799659616,0.493920233463035,0.687153661171714,0.676669793621013
9,4,0.714,0.879,0.621,0.618,0.623,0.801556420233463,0.494040379469715,0.651267674305217,0.62936333847862
9,5,0.64,0.715,0.592,0.6,0.595,0.799562150328387,NA,0.582273346966598,0.588285616905249
10,1,0.634,0.688,0.606,0.613,0.608,0.802577194262096,0.493920233463035,0.734992679355783,0.729088976405395
10,2,0.757,0.927,0.63,0.629,0.634,0.801556420233463,NA,0.634724595232284,0.640704580587422
10,3,0.718,0.883,0.622,0.626,0.626,0.803015564202335,NA,0.725360913596208,0.731343819579114
10,4,0.716,0.883,0.618,0.62,0.622,0.800632141988816,NA,0.59711916657808,0.60310938662698
10,5,0.714,0.883,0.611,0.614,0.615,0.801508148868888,NA,0.615676976184665,0.621656961539803
11,1,0.664,0.763,0.607,0.612,0.609,0.801070038910506,NA,0.606134696599244,0.612124916648144
11,2,0.582,0.655,0.527,0.522,0.528,0.801799610894942,NA,NA,NA
11,3,0.567,0.613,0.537,0.532,0.537,0.801799610894942,NA,NA,NA
11,4,0.652,0.722,0.609,0.621,0.612,0.80204280155642,0.494040379469715,0.682861328125,0.674159954438207
11,5,0.725,0.9,0.617,0.627,0.622,0.802090931193776,NA,0.682763302416402,0.688865328288992
12,1,0.553,0.594,0.526,0.52,0.526,0.801895964997569,NA,0.900923899829808,0.907002188183808
12,2,0.707,0.864,0.604,0.605,0.608,0.801799610894942,0.494040379469715,0.661884022510399,0.657778864970646
12,3,0.644,0.706,0.607,0.614,0.609,0.800826848249027,NA,0.618430507920954,0.62443246774457
