"Repetition","Fold","auc.multiclass","auc.background","auc.dos","auc.scan","auc.weighted","acc.overall","acc.background","acc.dos","acc.scan"
1,1,0.977,0.962,0.936,0.999,0.961,0.991708126036484,0.972571915100651,0.960462293361862,0.999372384937238
1,2,0.965,0.974,0.985,0.937,0.974,0.990882718607543,0.979567441730791,0.960252745444824,0.998955286251567
1,3,0.966,0.955,0.93,0.999,0.955,0.990049751243781,0.977785227399709,0.969394025604552,0.998954849498328
1,4,0.964,0.963,0.969,0.954,0.964,0.993781094527363,0.982077811361699,0.975161240786241,0.999372384937238
1,5,0.995,0.992,0.991,1,0.992,0.988381742738589,0.901058846813564,0.907669491525424,0.892437327575867
2,1,0.97,0.956,0.939,0.997,0.956,0.990460389879718,0.963170561562609,0.959336777730915,0.975353656106794
2,2,0.981,0.97,0.939,1,0.97,0.993369249896395,0.968867751966344,0.953021771771772,1
2,3,0.972,0.971,0.959,0.986,0.97,0.989635157545605,0.956273186158244,0.946627318718381,0.955684568766266
2,4,0.986,0.982,0.975,0.999,0.982,0.992951907131012,0.974288925056189,0.974422531339884,0.977632991792091
2,5,0.951,0.968,0.943,0.921,0.967,0.990460389879718,0.958709698261937,0.937310297694426,0.957704929479123
3,1,0.982,0.969,0.955,1,0.969,0.992119452509332,0.94814012278801,0.973657761965065,0.913793103448276
3,2,0.953,0.955,0.977,0.946,0.955,0.990045624222314,0.98602793640994,0.983116646553883,0.998537400752194
3,3,0.971,0.98,0.975,0.953,0.979,0.990882718607543,0.987277335368576,0.970989134426371,0.998955286251567
3,4,0.979,0.984,0.985,0.963,0.984,0.991708126036484,0.972571915100651,0.972868296797687,0.976435907189045
3,5,0.988,0.985,0.955,1,0.984,0.990464344941957,0.946074337991056,0.928862100737101,0.959581064097193
4,1,0.987,0.98,0.971,1,0.98,0.991293532338308,0.995543293718166,0.996006725514922,0.999581414817915
4,2,0.996,0.995,0.993,1,0.995,0.993366500829187,0.982077811361699,0.985274300233513,0.959581064097193
4,3,0.988,0.984,0.979,0.998,0.984,0.989635157545605,0.928514117378343,0.913917089678511,0.939581064097193
4,4,0.98,0.976,0.97,0.976,0.976,0.990045624222314,0.962957795605162,0.949426119117972,0.998745819397993
4,5,0.964,0.955,0.927,0.989,0.955,0.990878938640133,0.98025394646534,0.969394025604552,0.93937159614579
5,1,0.979,0.983,0.986,0.962,0.982,0.992946058091286,0.980931415315736,0.973656692406692,0.999372122226873
5,2,0.966,0.971,0.968,0.944,0.971,0.992540406133444,0.94522892597347,0.932479213303486,0.977633254502456
5,3,0.991,0.984,0.976,0.999,0.984,0.988805970149254,0.942106125659598,0.923244283054387,0.957705192629816
5,4,0.97,0.961,0.944,0.991,0.961,0.989635157545605,0.970113882746152,0.979963235294118,0.944234800838574
5,5,0.949,0.958,0.945,0.927,0.958,0.990464344941957,0.964422550629447,0.938905631853299,0.998954849498328
6,1,0.989,0.99,0.989,0.999,0.99,0.993781094527363,0.958074454428755,0.940824641460235,0.999581414817915
6,2,0.983,0.978,0.971,0.997,0.978,0.990878938640133,0.978800953704971,0.971198418101073,0.998954849498328
6,3,0.944,0.949,0.897,0.976,0.948,0.989635157545605,0.977785227399709,0.969394025604552,0.973745819397993
6,4,0.965,0.974,0.976,0.944,0.974,0.99212271973466,0.961723801390753,0.941909590198564,0.959581064097193
6,5,0.977,0.961,0.952,0.999,0.961,0.990045624222314,0.969675542594194,0.952934102934103,0.999790619765494
7,1,0.946,0.923,0.892,0.977,0.922,0.987971795935297,0.938865543333471,0.906040558654387,0.999581239530988
7,2,0.974,0.981,0.99,0.958,0.981,0.993781094527363,0.969695146530615,0.957490910033078,0.976645112209966
7,3,0.99,0.993,0.972,1,0.993,0.992537313432836,0.974840085287846,0.960462293361862,0.961328905796634
7,4,0.98,0.986,0.986,0.974,0.986,0.990878938640133,0.972571915100651,0.946013113367174,0.997914059240718
7,5,0.967,0.964,0.958,0.976,0.964,0.992537313432836,0.973727508111829,0.984759696458685,0.959581064097193
8,1,0.953,0.946,0.939,0.965,0.946,0.989635157545605,0.977261702643706,0.96638302082818,0.999372384937238
8,2,0.982,0.974,0.964,0.999,0.974,0.988805970149254,0.9612143170997,0.967221587835807,0.957705192629816
8,3,0.987,0.981,0.969,1,0.981,0.992119452509332,0.953746333494226,0.933843647622133,0.999581414817915
8,4,0.986,0.979,0.976,0.995,0.979,0.993781094527363,0.963141025641026,0.967269458544839,0.957705192629816
8,5,0.984,0.982,0.977,0.999,0.982,0.988391376451078,0.941053556218058,0.923244283054387,0.955684568766266
9,1,0.969,0.976,0.985,0.954,0.976,0.990878938640133,0.946074337991056,0.941909590198564,0.957705192629816
9,2,0.983,0.979,0.951,1,0.978,0.992948983824139,0.981631582398846,0.972047659215521,0.979790444258173
9,3,0.985,0.988,0.963,0.999,0.987,0.992125984251969,0.956553682238614,0.938095641134151,0.955684919046753
9,4,0.986,0.975,0.973,0.997,0.975,0.991708126036484,0.98748802466379,0.981928000480798,0.999790619765494
9,5,0.971,0.965,0.961,0.981,0.965,0.988801327250104,0.940185500662502,0.935648862817742,0.953708284181285
10,1,0.98,0.984,0.973,1,0.984,0.988810609200166,0.947912867274569,0.933707332490518,0.977633254502456
10,2,0.994,0.99,0.981,1,0.99,0.990464344941957,0.946074337991056,0.925195901145268,0.962962962962963
10,3,0.977,0.973,0.968,0.985,0.973,0.994195688225539,0.989538199337944,0.998310810810811,0.975144888570234
10,4,0.967,0.974,0.951,0.959,0.973,0.990875155537122,0.971580048831531,0.960461047648451,0.973954412379757
10,5,0.984,0.981,0.983,0.989,0.981,0.991704686851929,0.95353284075298,0.943326592517695,0.9776327288617
11,1,0.981,0.985,0.989,0.99,0.985,0.990875155537122,0.987129416592171,0.968432748538012,0.999372122226873
11,2,0.979,0.978,0.969,0.998,0.978,0.987981765437215,0.945930216348835,0.923035001850862,0.998955286251567
11,3,0.977,0.96,0.939,1,0.96,0.992119452509332,0.966711895070104,0.949426119117972,0.978957198715263
11,4,0.963,0.957,0.945,0.977,0.957,0.990464344941957,0.957916816885713,0.938905631853299,0.976435907189045
11,5,0.988,0.993,0.955,1,0.992,0.993781094527363,0.964505352229903,0.975161240786241,0.916666666666667
12,1,0.981,0.972,0.941,1,0.972,0.992537313432836,0.967815197751456,0.960462293361862,0.962962962962963
12,2,0.974,0.987,0.983,0.951,0.987,0.991711562370493,0.973515921897523,0.951801680801259,0.999163879598662
12,3,0.959,0.946,0.926,0.981,0.946,0.990464344941957,0.978800953704971,0.98253367003367,0.955684568766266
12,4,0.988,0.995,0.996,0.971,0.995,0.992946058091286,0.973938002296211,0.962581424823887,0.999581239530988
12,5,0.967,0.958,0.948,0.985,0.958,0.991708126036484,0.965822162498771,0.950744598348827,0.999372384937238
13,1,0.985,0.973,0.964,0.999,0.973,0.991289921194525,0.979292499645541,0.971197085657457,0.999163179916318
13,2,0.971,0.984,0.98,0.967,0.984,0.987147595356551,0.944052669869694,0.921205733558179,0.97222161127851
13,3,0.991,0.992,0.984,1,0.992,0.98839618731869,0.908607486468604,0.913918252290345,0.88688686655291
13,4,0.971,0.959,0.957,0.984,0.96,0.993781094527363,0.947218377166963,0.94233645532565,0.959581064097193
13,5,0.969,0.971,0.941,0.974,0.97,0.990460389879718,0.970959166312207,0.981926406926407,0.939580888516345
14,1,0.984,0.975,0.956,1,0.974,0.990878938640133,0.93662289320972,0.941909590198564,0.913583283893093
14,2,0.963,0.968,0.97,0.951,0.968,0.991293532338308,0.972571915100651,0.950744598348827,0.998954849498328
14,3,0.988,0.98,0.964,1,0.98,0.990871369294606,0.935788770288568,0.922992769739152,0.942097960764068
14,4,0.973,0.981,0.977,0.973,0.98,0.990464344941957,0.957916816885713,0.960462293361862,0.936662479061977
14,5,0.966,0.939,0.917,0.998,0.939,0.991297140489018,0.995543293718166,0.996215306980656,0.999372647427854
15,1,0.988,0.98,0.975,1,0.98,0.992948983824139,0.967376216188681,0.963585474517033,0.977842109096206
15,2,0.983,0.973,0.953,1,0.973,0.991704686851929,0.965820709554725,0.970312950517888,0.962962962962963
15,3,0.984,0.983,0.984,0.99,0.983,0.994195688225539,0.989866697667209,0.977243488821915,0.99874634350188
15,4,0.978,0.975,0.968,0.993,0.975,0.989639452963117,0.956893225840783,0.946418036241045,0.957705455560206
15,5,0.975,0.96,0.941,0.999,0.96,0.987976782752902,0.958980111569246,0.938439810084741,0.999163529903806
16,1,0.943,0.933,0.93,0.969,0.933,0.986721991701245,0.92822695035461,0.92519305019305,0.942772203641769
16,2,0.977,0.971,0.942,0.996,0.97,0.989635157545605,0.963699382292382,0.941945945945946,0.959581064097193
16,3,0.98,0.972,0.954,0.999,0.972,0.99212271973466,0.955982905982906,0.941909590198564,0.944234800838574
16,4,0.995,0.993,0.989,1,0.993,0.990878938640133,0.957916816885713,0.958167201530033,0.961328905796634
16,5,0.99,0.985,0.979,1,0.985,0.994612515540821,0.983160829994559,0.977032787180087,0.999372647427854
17,1,0.983,0.971,0.959,1,0.971,0.990049751243781,0.986030007328268,0.979963235294118,0.999581414817915
17,2,0.983,0.976,0.966,0.999,0.976,0.991708126036484,0.965822162498771,0.972868296797687,0.957705192629816
17,3,0.996,0.994,0.993,1,0.994,0.991704686851929,0.911656877605153,0.91602864029491,0.87075765790187
17,4,0.977,0.992,0.998,0.977,0.992,0.99212271973466,0.98025394646534,0.974422531339884,0.99874634350188
17,5,0.942,0.929,0.914,0.96,0.929,0.991293532338308,0.965822162498771,0.937311633514165,0.999581414817915
18,1,0.975,0.958,0.92,1,0.958,0.990049751243781,0.963699382292382,0.952935873550093,0.962962962962963
18,2,0.983,0.984,0.986,0.969,0.984,0.992537313432836,0.967164179104478,0.962583564844356,0.978747906197655
18,3,0.979,0.976,0.97,0.998,0.976,0.990045624222314,0.950222965440357,0.950743439660591,0.93077171886297
18,4,0.969,0.987,0.969,0.941,0.986,0.992537313432836,0.967815197751456,0.944694345733435,0.999163529903806
18,5,0.969,0.957,0.934,0.999,0.957,0.989635157545605,0.956060329623548,0.970987714350546,0.936662479061977
19,1,0.988,0.981,0.976,1,0.982,0.994608046453754,0.982946699806683,0.986260606536769,0.979790444258173
