split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params
0.3252267785769105,0.3402859633159432,0.3497159431151208,0.35226022191127493,0.34691231582880616,0.3428739929251873,0.009691650688165986,24,124.81028456687928,18.98659025382615,10.743139600753784,1.5756533129792025,1.1532629231795404,"OrderedDict([('C', 1.1532629231795404)])"
0.33147095704233337,0.33861008059013264,0.3546838575425054,0.3559057948970673,0.3520309914438864,0.34653421668564705,0.009740135605719454,22,167.22640900611879,15.830454392986354,6.943563604354859,1.139037218276193,2.2498782522548937,"OrderedDict([('C', 2.2498782522548937)])"
0.3279602741808858,0.3381551708905661,0.3531282064926377,0.3549614352302737,0.3497849271527475,0.3447914847930506,0.010251325844451964,23,155.59567546844482,6.424856507787129,8.099509525299073,0.8832790582243804,1.7596224946003123,"OrderedDict([('C', 1.7596224946003123)])"
0.3193962191127357,0.34029882033405623,0.34671738437521316,0.34872350691538234,0.3432813866090496,0.33967685078547183,0.01055002220946606,27,58.67369656562805,8.751821428216212,7.231671571731567,0.6914796774008021,0.32865733091566424,"OrderedDict([('C', 0.32865733091566424)])"
0.3304896195666756,0.3436452731308553,0.43254228707151643,0.3634110889640905,0.35746608542863384,0.36550201754392103,0.035406716826043794,18,778.2788078784943,115.14915148190266,3.76574387550354,1.647003236176389,9.074178473759838,"OrderedDict([('C', 9.074178473759838)])"
0.3295922297044187,0.34604395601010624,0.4314483367121805,0.36258951994616695,0.3559606482340414,0.3651183252597083,0.034977466882370946,19,644.7027797698975,141.92227092159882,6.500244855880737,2.6061851996995506,6.55959078869654,"OrderedDict([('C', 6.55959078869654)])"
0.32543720759596617,0.33634197984483466,0.3497159431151208,0.35226022191127493,0.3467568723589851,0.3420960674998731,0.00993952719308195,25,25.193731212615965,2.0959954075566825,2.2536778450012207,0.4379571488542674,1.1412570783544689,"OrderedDict([('C', 1.1412570783544689)])"
0.31046228318672875,0.3461667753623081,0.3438494879215045,0.34581272068880214,0.3321240301562513,0.3356765885767341,0.013628369616540476,29,14.222435474395752,3.7784566232209444,2.7547914505004885,0.38082906710587905,0.130555654824358,"OrderedDict([('C', 0.130555654824358)])"
0.3222856505502522,0.33960621860697376,0.3476069997085483,0.3499404917102394,0.34424869363775773,0.3407313382872433,0.009862037053964084,26,20.978001022338866,1.3270097386147597,2.3021694660186767,0.2669197299436307,0.48368976569809263,"OrderedDict([('C', 0.48368976569809263)])"
0.31368418953581234,0.34366069048604864,0.3453557301815462,0.3465191568020733,0.33860781652896654,0.33755867825837127,0.012247751048518994,28,28.966032457351684,2.9925440296122834,4.182896852493286,0.9588343683778433,0.1971694495083239,"OrderedDict([('C', 0.1971694495083239)])"
0.3314270230493563,0.343533108491857,0.43284147931853234,0.36392806312669684,0.35752960186076777,0.36584313534040297,0.0353411002913648,10,592.566261434555,131.3205616855586,3.513061046600342,0.8533547449607327,9.995379465305996,"OrderedDict([('C', 9.995379465305996)])"
0.3311728668133646,0.343533108491857,0.43284147931853234,0.364099091251616,0.35752960186076777,0.3658264258449573,0.03538903687755607,17,554.9491086006165,232.2769424531882,3.9076187133789064,1.042430803107458,9.998570690669316,"OrderedDict([('C', 9.998570690669316)])"
0.3314270230493563,0.343533108491857,0.43284147931853234,0.364099091251616,0.3575925064248889,0.36588988971447645,0.03533635321441901,5,630.8344219684601,82.35202346687777,4.5585919380187985,0.545204218666285,9.996193290518887,"OrderedDict([('C', 9.996193290518887)])"
0.33131915218848296,0.3474792295469195,0.43284147931853234,0.36392806312669684,0.35752960186076777,0.3666109570552344,0.034896762515830376,4,594.7929780006409,88.19549030284129,4.8613049507141115,0.5626780492937631,9.995962423680762,"OrderedDict([('C', 9.995962423680762)])"
0.3314270230493563,0.343533108491857,0.43284147931853234,0.364099091251616,0.35752960186076777,0.36587731745048924,0.03533931415677708,8,707.2514123916626,150.3026309549437,4.709478521347046,0.6826891272242764,9.996431955785324,"OrderedDict([('C', 9.996431955785324)])"
0.3314270230493563,0.343533108491857,0.43284147931853234,0.36392806312669684,0.35752960186076777,0.36584313534040297,0.0353411002913648,10,799.5527616500855,167.83379484615634,4.950002861022949,0.6249416265308836,10.0,"OrderedDict([('C', 10.0)])"
0.3314270230493563,0.3474792295469195,0.43284147931853234,0.36392806312669684,0.35752960186076777,0.36663255684513735,0.03487493808428098,2,664.9392339229584,152.26885756086423,4.904898691177368,0.7342929561009718,9.997287615541138,"OrderedDict([('C', 9.997287615541138)])"
0.3314270230493563,0.343533108491857,0.43284147931853234,0.36392806312669684,0.35752960186076777,0.36584313534040297,0.0353411002913648,10,790.5207754611969,199.0220075824496,4.352072477340698,0.3577841332112335,10.0,"OrderedDict([('C', 10.0)])"
0.3314270230493563,0.3474792295469195,0.43284147931853234,0.364099091251616,0.35752960186076777,0.36666673895522367,0.034872354286224386,1,629.1191071987153,211.2479622425123,5.007499837875367,0.8679458225348385,9.994074301854278,"OrderedDict([('C', 9.994074301854278)])"
0.3314270230493563,0.343533108491857,0.43284147931853234,0.364099091251616,0.3575925064248889,0.36588988971447645,0.03533635321441901,5,783.1166883945465,184.44766208768144,6.264457321166992,0.9666935365519194,9.999946562878531,"OrderedDict([('C', 9.999946562878531)])"
0.3314270230493563,0.343533108491857,0.43284147931853234,0.36392806312669684,0.35752960186076777,0.36584313534040297,0.0353411002913648,10,777.0318946838379,217.3876603092433,5.55842399597168,0.7777933597073127,10.0,"OrderedDict([('C', 10.0)])"
