Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Accuracy_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Accuracy_label_dos,Precision_label_backdoor,Recall_label_backdoor,F1_score_label_backdoor,Num_Obs_label_backdoor,AUC_label_backdoor,Accuracy_label_backdoor,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Accuracy_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Accuracy_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Accuracy_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Accuracy_label_reconnaissance,Precision_label_shellcode,Recall_label_shellcode,F1_score_label_shellcode,Num_Obs_label_shellcode,AUC_label_shellcode,Accuracy_label_shellcode,Precision_label_analysis,Recall_label_analysis,F1_score_label_analysis,Num_Obs_label_analysis,AUC_label_analysis,Accuracy_label_analysis,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
8.0,5.0,63.0,0.933575677461996,0.9920983318700615,0.9619477313356602,5695.0,0.9765497480072077,0.9720677372992564,1.0,0.010676156583629894,0.02112676056338028,281.0,0.505338078291815,0.9826282572017747,0.0,0.0,0.0,13.0,0.5,0.9991876523151909,0.6592328278322926,0.27400815721171673,0.3871136720796229,2697.0,0.6226496520313808,0.8537774167343624,0.7329462989840348,0.41770057899090157,0.5321390937829295,1209.0,0.7026315521695079,0.9445104042991939,0.9819564832832125,0.9684228890439637,0.9751427316644709,5732.0,0.9792460078556398,0.9823158157845404,0.0,0.0,0.0,353.0,0.5,0.9779416359432607,0.0,0.0,0.0,11.0,0.5,0.9993126288820846,0.0,0.0,0.0,12.0,0.5,0.9992501405986377,0.8679854438205856,0.7778541523464351,0.7974222849189493,16003.0,0.8773202893226985,0.9540970823953762,10158.932588100433,3685.402775287628,3.447702407836914,13865.5070707798
