split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params
0.31409896618664873,0.3464579550889564,0.35065221663797175,0.35176358364179827,0.3486973303554854,0.3423240586701158,0.014239617188198831,23,125.87940397262574,6.473143663466301,11.412470388412476,0.433482566759631,1.1532629231795404,"OrderedDict([('C', 1.1532629231795404)])"
0.31803945299024444,0.3447102295125843,0.35339396712111043,0.35508066449047726,0.35351024300575623,0.3449367830085882,0.013944995510386754,21,264.1757483959198,107.99779890164622,8.979592847824097,1.2946233108131344,2.2498782522548937,"OrderedDict([('C', 2.2498782522548937)])"
0.31657565075392163,0.3443642317805213,0.3521238979463429,0.3534374658991769,0.352844736355739,0.3438589770170303,0.014045175635243214,22,149.61925401687623,9.473629547257403,8.502904653549194,1.8502883769133294,1.7596224946003123,"OrderedDict([('C', 1.7596224946003123)])"
0.3149477267421939,0.34458071196256196,0.34900733869994105,0.34731523383521146,0.3436343305179396,0.33988863256245516,0.012626982659456257,26,63.59805836677551,2.9457323057339,11.733493757247924,0.9511480374593706,0.32865733091566424,"OrderedDict([('C', 0.32865733091566424)])"
0.326235822388919,0.34779559548151506,0.3605029266397598,0.3609966412760462,0.3578628553800628,0.3506694055660953,0.013122979244930099,19,797.1740946769714,75.62909056714302,2.9784265995025634,0.8976350764032602,9.074178473759838,"OrderedDict([('C', 9.074178473759838)])"
0.3214912934019516,0.35140670126040996,0.360024907410652,0.35966917048219504,0.3570305105603051,0.3499142253008623,0.014554176231038921,20,649.3661144256591,63.514086126056284,2.2994454383850096,0.5037390840463003,6.55959078869654,"OrderedDict([('C', 6.55959078869654)])"
0.3143619675389747,0.3426226532347292,0.3502431369099777,0.3515791520624598,0.3486973303554854,0.34149090653602077,0.013917411833665046,24,47.09773859977722,1.8964293791748599,4.774102020263672,0.41553566260946767,1.1412570783544689,"OrderedDict([('C', 1.1412570783544689)])"
0.3108017462962658,0.3488223195832775,0.34416447791888616,0.3430704699691042,0.335424536546103,0.3364491804576401,0.013536560947113826,28,29.98250765800476,4.332164162014353,5.756853532791138,0.5566149215905918,0.130555654824358,"OrderedDict([('C', 0.130555654824358)])"
0.3165284444564481,0.3438999514536175,0.35231471028247974,0.3485195576515717,0.34436555815162617,0.3411172630118867,0.012679546439291978,25,40.5996422290802,2.111304066143791,4.525963878631591,0.23594874952499956,0.48368976569809263,"OrderedDict([('C', 0.48368976569809263)])"
0.313056735539786,0.34615411240011157,0.34632571746763985,0.34573820057712273,0.3381332332114578,0.33787383563892237,0.012795408674010031,27,31.230204343795776,1.9857113746743225,5.858796119689941,0.46879515145437367,0.1971694495083239,"OrderedDict([('C', 0.1971694495083239)])"
0.32628983692610336,0.34795766050135574,0.36103949356743786,0.3611697001104589,0.3575879491665456,0.35079959154122403,0.013175715666018434,14,1123.530557012558,191.09075329791546,4.163666248321533,0.5462079644798533,9.994861703149763,"OrderedDict([('C', 9.994861703149763)])"
0.3267073494571694,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.35091929357284485,0.013048628451086309,2,1191.6440883636474,301.3415668388424,4.3987589359283445,0.7143584733436505,9.996992699222123,"OrderedDict([('C', 9.996992699222123)])"
0.3266338519997122,0.34795766050135574,0.36104153510245507,0.3611697001104589,0.3575879491665456,0.35086889740235433,0.013047965937336186,8,1325.0171110153199,173.10761208542417,5.372286081314087,0.9135911736550368,9.996193290518887,"OrderedDict([('C', 9.996193290518887)])"
0.3267073494571694,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.35091929357284485,0.013048628451086309,2,1293.884466791153,242.87156982599845,5.458867597579956,0.7704841981308519,9.995962423680762,"OrderedDict([('C', 9.995962423680762)])"
0.3266338519997122,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.35090457386702584,0.013075945665040492,5,1260.5565839767455,340.2470216024108,5.460698366165161,0.4507499699420774,9.996431955785324,"OrderedDict([('C', 9.996431955785324)])"
0.3264186663459761,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.3508614775528259,0.013155976921621734,9,1229.643738269806,224.38641357953492,5.404997682571411,0.28389523404414463,10.0,"OrderedDict([('C', 10.0)])"
0.3267073494571694,0.34806455316468843,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.35094067477816204,0.01304384476383357,1,1306.6880320072173,213.3341177560154,4.956756830215454,0.888381989071119,9.997287615541138,"OrderedDict([('C', 9.997287615541138)])"
0.3264186663459761,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.3508614775528259,0.013155976921621734,9,1272.6998171329499,203.07688693891376,5.5362812042236325,0.6842906031625097,10.0,"OrderedDict([('C', 10.0)])"
0.3266338519997122,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.35090457386702584,0.013075945665040492,5,1266.5932330608368,190.83561586281704,3.9863414764404297,1.3155279141809832,9.994074301854278,"OrderedDict([('C', 9.994074301854278)])"
0.32628983692610336,0.34795766050135574,0.36103949356743786,0.3611697001104589,0.3575879491665456,0.35079959154122403,0.013175715666018434,14,1193.140433549881,154.0171771332931,4.068905162811279,0.8080228447840136,9.999946562878531,"OrderedDict([('C', 9.999946562878531)])"
0.3264186663459761,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.3508614775528259,0.013155976921621734,9,1136.165818452835,130.52248327150508,3.6133212089538573,0.7813246410419071,10.0,"OrderedDict([('C', 10.0)])"
0.32628983692610336,0.34795766050135574,0.36103949356743786,0.3611697001104589,0.3575879491665456,0.35079959154122403,0.013175715666018434,14,1174.0542271137238,152.8186182911612,2.734066104888916,0.4160927385429504,9.998483862476338,"OrderedDict([('C', 9.998483862476338)])"
0.3266338519997122,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.35090457386702584,0.013075945665040492,5,1138.4186613559723,163.99634004174496,2.938832426071167,0.5831007996488377,9.989650823937392,"OrderedDict([('C', 9.989650823937392)])"
0.3260749795661135,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.3507926456711732,0.013283957878530298,17,1263.4452852249146,121.17967875173565,3.0436792373657227,0.9665113011418491,9.99889071986237,"OrderedDict([('C', 9.99889071986237)])"
0.3260749795661135,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.3507926456711732,0.013283957878530298,17,568.5451743602753,141.1151277766946,2.098978281021118,0.16939894328346378,9.999784919714177,"OrderedDict([('C', 9.999784919714177)])"
0.30895548448195753,0.3539207474347066,0.33968186436666603,0.34390232314454544,0.3313652450867715,0.3355579676296338,0.015166150253981521,29,15.916107177734375,0.41067474658383696,3.000778341293335,0.1935024640550266,0.10003206436835438,"OrderedDict([('C', 0.10003206436835438)])"
0.3088505229939953,0.3539207474347066,0.33968186436666603,0.34390232314454544,0.3313652450867715,0.33553694646402366,0.015203036159186684,30,17.13307762145996,0.6777959734401541,2.711146354675293,0.1702730093228808,0.10006455929076828,"OrderedDict([('C', 0.10006455929076828)])"
0.3264186663459761,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.3508614775528259,0.013155976921621734,9,648.6216325283051,88.15677334640203,1.9488497257232666,0.41298498669145467,10.0,"OrderedDict([('C', 10.0)])"
0.3267073494571694,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.35091929357284485,0.013048628451086309,2,672.5102897644043,64.45474060073704,1.8829769134521483,0.5252577996636011,9.993551842326976,"OrderedDict([('C', 9.993551842326976)])"
0.3264186663459761,0.34795766050135574,0.3612199508829536,0.3611697001104589,0.3575879491665456,0.3508614775528259,0.013155976921621734,9,653.1414260387421,78.06044818550343,1.8510846138000487,0.3578669072025921,10.0,"OrderedDict([('C', 10.0)])"
