Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Accuracy_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Accuracy_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Accuracy_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Accuracy_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Accuracy_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Accuracy_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
15.0,4.0,64.0,0.9679752066115702,0.9897887323943662,0.9787604456824512,2840.0,0.9858844843913315,0.9847519060117486,0.5897435897435898,0.2804878048780488,0.38016528925619836,82.0,0.6392336738748117,0.990626171728534,0.6476683937823834,0.37202380952380953,0.4725897920604915,1344.0,0.6655822818086226,0.8605174353205849,0.7175925925925926,0.542907180385289,0.6181455633100698,571.0,0.7632436305694951,0.9521309836270466,0.9917600527356625,0.9881773399014778,0.9899654548445469,3045.0,0.9915664746319335,0.9923759530058742,0.6666666666666666,0.017094017094017096,0.03333333333333333,117.0,0.5084835889630409,0.9855018122734658,0.897053333332894,0.8319789973746718,0.8522715122688043,7999.0,0.9078005115511939,0.964522749445668,0.0,2.0380916595458984,0.01955699920654297,2.664369583129883
