,AUC_label_background,AUC_label_dos,AUC_label_exploit,AUC_label_fuzzer,AUC_label_generic,AUC_label_reconnaissance,AUC_w,Accuracy_label_background,Accuracy_label_dos,Accuracy_label_exploit,Accuracy_label_fuzzer,Accuracy_label_generic,Accuracy_label_reconnaissance,Accuracy_w,F1_score_label_background,F1_score_label_dos,F1_score_label_exploit,F1_score_label_fuzzer,F1_score_label_generic,F1_score_label_reconnaissance,F1_score_w,Hyper_time,Kfold,Num_Obs_label_background,Num_Obs_label_dos,Num_Obs_label_exploit,Num_Obs_label_fuzzer,Num_Obs_label_generic,Num_Obs_label_reconnaissance,Num_Vars_,Precision_label_background,Precision_label_dos,Precision_label_exploit,Precision_label_fuzzer,Precision_label_generic,Precision_label_reconnaissance,Precision_w,Recall_label_background,Recall_label_dos,Recall_label_exploit,Recall_label_fuzzer,Recall_label_generic,Recall_label_reconnaissance,Recall_w,Rep,Testing_time,Total_Obs,Total_time,Training_time,Unnamed: 0
0,0.9844820997757382,0.6781283956853262,0.6618589743589743,0.764246792518198,0.9924245964087294,0.504210076644429,0.9074126260570996,0.982125,0.99175,0.85925,0.95325,0.993125,0.985375,0.96374470180045,0.9752552344696316,0.4677419354838709,0.4653371320037986,0.6244979919678715,0.9909554349613551,0.01680672268907563,0.8512988685001441,0.0,5.0,2839.0,81.0,1344.0,572.0,3045.0,117.0,64.0,0.9585034013605442,0.6744186046511628,0.6430446194225722,0.7334905660377359,0.9924242424242424,0.5,0.8927306143909315,0.9926030292356464,0.3580246913580247,0.3645833333333333,0.5437062937062938,0.9894909688013136,0.008547008547008548,0.83295823955989,15.0,0.005481243133544922,7998.0,1.9130401611328125,1.5423731803894043,
0,0.9858844843913316,0.6392336738748117,0.6655822818086226,0.7632436305694951,0.9915664746319336,0.5084835889630409,0.907800511551194,0.9847519060117486,0.9906261717285341,0.8605174353205849,0.9521309836270466,0.9923759530058742,0.9855018122734658,0.964522749445668,0.9787604456824512,0.3801652892561984,0.4725897920604915,0.6181455633100698,0.9899654548445468,0.03333333333333333,0.8522715122688043,0.0,4.0,2840.0,82.0,1344.0,571.0,3045.0,117.0,64.0,0.9679752066115702,0.5897435897435898,0.6476683937823834,0.7175925925925926,0.9917600527356624,0.6666666666666666,0.8970533333328939,0.9897887323943662,0.2804878048780488,0.3720238095238095,0.542907180385289,0.9881773399014778,0.017094017094017096,0.8319789973746718,15.0,0.01955699920654297,7999.0,2.6643695831298833,2.0380916595458984,
0,0.986544858183444,0.6574632175163778,0.6612717346402284,0.7659960681396945,0.9917552117726244,0.5041738605065179,0.9076143491345356,0.9855018122734658,0.9908761404824395,0.8597675290588677,0.9535058117735284,0.9923759530058742,0.98525184351956,0.9647551556992991,0.9797838968281629,0.4159999999999999,0.4646946564885497,0.627254509018036,0.9899720532631924,0.016666666666666666,0.8519188995341801,0.0,3.0,2839.0,82.0,1344.0,572.0,3044.0,118.0,65.0,0.9696447050707141,0.6046511627906976,0.6476063829787234,0.7347417840375586,0.9907864429088517,0.5,0.8961135047445964,0.9901373723141952,0.3170731707317073,0.3623511904761905,0.5472027972027972,0.9891590013140604,0.00847457627118644,0.8312289036129517,1.0,0.09609222412109376,7999.0,10.314184904098509,8.99123978614807,
0,0.987573606448614,0.6329465435346447,0.6675859947344323,0.7609520742656872,0.9913641492645634,0.504210076644429,0.9083594286176836,0.986625,0.990125,0.860875,0.952375,0.992125,0.985375,0.965160071267817,0.9813361241932672,0.3577235772357724,0.476235294117647,0.6170854271356784,0.9896398618648248,0.01680672268907563,0.8531110740234586,0.0,5.0,2839.0,82.0,1344.0,571.0,3045.0,117.0,67.0,0.9720110573600552,0.5365853658536586,0.647887323943662,0.7240566037735849,0.9911067193675891,0.5,0.8957434654231688,0.990841845720324,0.2682926829268293,0.3764880952380952,0.5376532399299475,0.9881773399014778,0.008547008547008548,0.8324581145286322,5.0,0.002558469772338867,7998.0,1.9952046871185305,1.6134300231933594,
0,0.9857611281073014,0.6511762386849781,0.6681113395673727,0.7697769962734501,0.9916297904316608,0.5,0.9086097401405042,0.9850018747656544,0.990376202974628,0.8612673415823022,0.953755780527434,0.9923759530058742,0.98525184351956,0.9648472963257391,0.9790648988136776,0.3937007874015748,0.4774011299435028,0.6314741035856574,0.9899687551389572,0.0,0.853669509124711,0.0,4.0,2839.0,82.0,1344.0,571.0,3045.0,118.0,67.0,0.9699274109920498,0.5555555555555556,0.65,0.7321016166281755,0.9914361001317524,0.0,0.8888276563767795,0.9883761887988728,0.3048780487804878,0.3772321428571429,0.5551663747810858,0.9885057471264368,0.0,0.8332291536442056,20.0,0.002524375915527344,7999.0,2.4370265007019043,1.9877722263336184,
0,0.985132607561894,0.6574629463611802,0.6689994879431863,0.7529354777256879,0.9913997660945888,0.50421006859728,0.9074125759740721,0.9844980622577822,0.9908738592324041,0.8617327165895737,0.9509938742342792,0.9922490311288912,0.9853731716464558,0.9645020182981168,0.9783595113438044,0.4159999999999999,0.4792843691148776,0.6032388663967612,0.9897959183673468,0.01680672268907563,0.8522180066991162,0.0,3.0,2839.0,82.0,1344.0,571.0,3044.0,117.0,64.0,0.9695607056381876,0.6046511627906976,0.6525641025641026,0.7146282973621103,0.991754617414248,0.5,0.8959189953363188,0.9873194786896796,0.3170731707317073,0.3787202380952381,0.521891418563923,0.98784494086728,0.008547008547008548,0.8308115543328748,2.0,0.07089471817016603,7997.0,10.188904285430908,8.808204174041748,
0,0.9872493315895728,0.6758821790137335,0.6722787103800512,0.7664663711574468,0.9928543597450668,0.5042100846895368,0.9104161329475154,0.9860017497812772,0.991501062367204,0.8627671541057368,0.9528808898887641,0.9935008123984502,0.9853768278965128,0.9658292338410818,0.9804946011842564,0.4603174603174603,0.485473289597001,0.6248756218905472,0.9914501808615588,0.01680672268907563,0.8566329977154602,0.0,5.0,2839.0,82.0,1344.0,572.0,3045.0,117.0,67.0,0.9696865311746468,0.6590909090909091,0.6556962025316456,0.7251732101616628,0.9927560092196246,0.5,0.8981725637003422,0.991546319126453,0.35365853658536583,0.3854166666666667,0.548951048951049,0.9901477832512317,0.008547008547008548,0.8366045755719465,6.0,0.002849102020263672,7999.0,2.8339943885803223,2.439744234085083,
0,0.983916776569979,0.6657826050349415,0.6663165562055025,0.7688319248321541,0.992587127776798,0.4999365562745845,0.9081190860200488,0.9826228278534817,0.9914989373671708,0.8602325290661332,0.9534941867733466,0.9932491561445179,0.9851231403925492,0.9641453399756748,0.9758302903842808,0.4426229508196721,0.4736346516007533,0.6294820717131474,0.9911184210526316,0.0,0.8527195650620479,0.0,4.0,2839.0,81.0,1344.0,571.0,3044.0,118.0,67.0,0.9635989010989012,0.6585365853658537,0.6448717948717949,0.7297921478060047,0.9924242424242424,0.0,0.8870022691357671,0.9883761887988728,0.3333333333333333,0.3742559523809524,0.5534150612959721,0.9898160315374508,0.0,0.8334375390771539,5.0,0.002407312393188477,7997.0,2.821747303009033,2.37696385383606,
0,0.9857048215470564,0.6409018052320233,0.6706342125505349,0.7595368544448186,0.9919315170836058,0.5041466329210557,0.9084373622262276,0.9846230778847356,0.9906238279784974,0.8619827478434804,0.9512439054881859,0.9927490936367046,0.9852481560195024,0.9647924916461752,0.9785751611217556,0.3801652892561984,0.4821763602251407,0.6107784431137724,0.9904573872984536,0.016666666666666666,0.8532775458720472,0.0,3.0,2839.0,81.0,1344.0,571.0,3045.0,117.0,67.0,0.9679531357684356,0.575,0.6522842639593909,0.7099767981438515,0.9924167490933068,0.3333333333333333,0.8925309185866287,0.9894328989080662,0.2839506172839506,0.38244047619047616,0.5359019264448336,0.9885057471264368,0.008547008547008548,0.8331874452919845,9.0,0.01310586929321289,7997.0,2.5116405487060547,1.97826623916626,
0,0.9848327285238004,0.6635605073367901,0.6565760728596473,0.7723345518023816,0.9919315170836058,0.5126936414680642,0.9070029975562084,0.9834979372421552,0.9909988748593574,0.8578572321540192,0.9539942492811602,0.9927490936367046,0.9854981872734092,0.9639069349785252,0.9770434782608696,0.4285714285714286,0.4551988500239579,0.6349206349206349,0.9904573872984536,0.049180327868852465,0.8508368431585139,0.0,2.0,2839.0,82.0,1344.0,571.0,3045.0,117.0,69.0,0.9649604946753692,0.6136363636363636,0.6393001345895021,0.7322654462242563,0.9924167490933068,0.6,0.8951354060856483,0.9894328989080662,0.32926829268292684,0.3534226190476191,0.5604203152364273,0.9885057471264368,0.02564102564102564,0.8307076769192298,6.0,0.08612632751464844,7998.0,2.7201521396636963,2.1776106357574463,
