Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Accuracy_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Accuracy_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Accuracy_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Accuracy_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Accuracy_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Accuracy_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
9.0,2.0,73.0,0.967409948542024,0.9933075026417753,0.9801876955161626,2839.0,0.9874536738465511,0.9857535616095976,0.6590909090909091,0.35365853658536583,0.4603174603174603,82.0,0.6758822985957131,0.9915021244688828,0.655819774718398,0.3898809523809524,0.489034064395707,1344.0,0.6742886287888541,0.8631592101974507,0.7430555555555556,0.5611888111888111,0.6394422310756973,572.0,0.7731246882323598,0.9547613096725819,0.9930807248764415,0.9898193760262726,0.9914473684210526,3045.0,0.9927914713498318,0.9935016245938515,0.0,0.0,0.0,118.0,0.49993658041603245,0.9851287178205449,0.891362832588041,0.8385,0.8578098593602065,8000.0,0.9111646392557082,0.9659405773556613,0.0,2.0515148639678955,0.01757645606994629,2.6630117893218994
