Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Accuracy_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Accuracy_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Accuracy_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Accuracy_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Accuracy_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Accuracy_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
2.0,2.0,69.0,0.9707300275482094,0.9929552659387109,0.9817168727146091,2839.0,0.9882411988608283,0.9868733591698963,0.6170212765957447,0.35802469135802467,0.453125,81.0,0.6778756950096514,0.9912489061132641,0.6545924967658473,0.37648809523809523,0.47803495512517713,1344.0,0.6681839424349756,0.8618577322165271,0.725,0.5586690017513135,0.6310583580613254,571.0,0.7711896435789416,0.9533691711463933,0.9914276294098252,0.9875205254515599,0.989470220467259,3045.0,0.991136120618392,0.9919989998749844,0.0,0.0,0.0,118.0,0.49993655627458444,0.9851231403925491,0.8900382244085819,0.8352088022005502,0.8551572205677461,7998.0,0.9097168293199875,0.9654434486231258,0.0,8.78989315032959,0.04916739463806152,10.122725486755371
