Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_u2r,Recall_label_category_u2r,F1_score_label_category_u2r,Num_Obs_label_category_u2r,AUC_label_category_u2r,Accuracy_label_category_u2r,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
1.0,2.0,45.0,1.0,0.9543147208121827,0.9766233766233766,197.0,0.9771573604060914,0.9994697773064687,0.9367668097281832,0.9929486693456668,0.9640398984136332,13189.0,0.8796975843425824,0.9424413809355485,0.9957081545064378,0.9133858267716536,0.9527720739219713,508.0,0.9566321821821344,0.997289972899729,1.0,0.75,0.8571428571428571,16.0,0.875,0.9997643454695416,0.9611479028697572,0.710509138381201,0.8170388440607994,3064.0,0.8520913772423618,0.9425592082007777,0.943725366465607,0.9389065629786733,0.9372125923672175,16974.0,0.8781435470904583,0.9448200700469,5111.606892108917,95.95757913589478,9.378108739852905,5260.445997953415
