Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_u2r,Recall_label_category_u2r,F1_score_label_category_u2r,Num_Obs_label_category_u2r,AUC_label_category_u2r,Accuracy_label_category_u2r,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
1.0,3.0,46.0,1.0,0.9593908629441624,0.9792746113989638,197.0,0.9796954314720812,0.9995286631709185,0.9357214357214357,0.9923415225962997,0.9632001177596231,13188.0,0.8774125050233811,0.9410828963648147,0.9955654101995566,0.8821218074656189,0.9354166666666667,509.0,0.9410001651516627,0.9963471395746185,1.0,0.9375,0.967741935483871,16.0,0.96875,0.9999410828963649,0.9631274988893825,0.7078028077048645,0.8159578471960857,3063.0,0.8509179387194343,0.9423790726447888,0.943268521603962,0.9372532846285276,0.9359859831333407,16973.0,0.8758113973138617,0.9437079617501124,5088.924149274826,109.37762832641602,9.37355351448059,5251.57816195488
