Rep,Kfold,Num_Vars_,Precision_label_category_background,Recall_label_category_background,F1_score_label_category_background,Num_Obs_label_category_background,AUC_label_category_background,Accuracy_label_category_background,Precision_label_category_dos,Recall_label_category_dos,F1_score_label_category_dos,Num_Obs_label_category_dos,AUC_label_category_dos,Accuracy_label_category_dos,Precision_label_category_r2l,Recall_label_category_r2l,F1_score_label_category_r2l,Num_Obs_label_category_r2l,AUC_label_category_r2l,Accuracy_label_category_r2l,Precision_label_category_probe,Recall_label_category_probe,F1_score_label_category_probe,Num_Obs_label_category_probe,AUC_label_category_probe,Accuracy_label_category_probe,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
8.0,4.0,52.0,1.0,1.0,1.0,3.0,1.0,1.0,0.9066129414553211,0.9971324296141815,0.9497206703910615,7672.0,0.5151306319850049,0.9045599151643691,0.6567164179104478,0.352,0.4583333333333333,125.0,0.6746247309256158,0.9877459644161659,0.7,0.02040816326530612,0.03966005665722379,686.0,0.5098195155513814,0.92011311417462,0.8862625546881958,0.9086731086495404,0.8689318228580893,8486.0,0.5172220701888883,0.9070763034429471,0.0,2.1356449127197266,0.0034422874450683594,2.5865776538848877
