Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
12.0,4.0,67.0,0.973448275862069,0.9943642127509686,0.9837950862519603,2839.0,0.9897237568985374,1.0,0.037037037037037035,0.07142857142857142,81.0,0.5185185185185185,0.6932989690721649,0.40029761904761907,0.5075471698113208,1344.0,0.6822728894396876,0.7408312958435208,0.5297202797202797,0.6177370030581041,572.0,0.757725936064205,0.9927607765712405,0.9908045977011494,0.9917817225509532,3045.0,0.9931827669700257,0.0,0.0,0.0,118.0,0.5,0.8792571990610437,0.8204102051025512,0.843197779220947,1999.0,0.5,218534.57268857956
