Rep,Kfold,Num_Vars_,Precision_label_background,Recall_label_background,F1_score_label_background,Num_Obs_label_background,AUC_label_background,Precision_label_dos,Recall_label_dos,F1_score_label_dos,Num_Obs_label_dos,AUC_label_dos,Precision_label_exploit,Recall_label_exploit,F1_score_label_exploit,Num_Obs_label_exploit,AUC_label_exploit,Precision_label_fuzzer,Recall_label_fuzzer,F1_score_label_fuzzer,Num_Obs_label_fuzzer,AUC_label_fuzzer,Precision_label_generic,Recall_label_generic,F1_score_label_generic,Num_Obs_label_generic,AUC_label_generic,Precision_label_reconnaissance,Recall_label_reconnaissance,F1_score_label_reconnaissance,Num_Obs_label_reconnaissance,AUC_label_reconnaissance,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Time
16.0,2.0,70.0,0.9754918881601657,0.995420922860162,0.9853556485355649,2839.0,0.9908332820422469,1.0,0.036585365853658534,0.07058823529411765,82.0,0.5182926829268293,0.6828402366863905,0.42931547619047616,0.5271813613522156,1344.0,0.6945285507736217,0.7456359102244389,0.5236427320490368,0.6152263374485596,571.0,0.7549573014215575,0.9901542500820479,0.9908045977011494,0.9904793171372293,3045.0,0.9923756644680081,0.0,0.0,0.0,118.0,0.5,0.8894569231643944,0.8339169584792396,0.8562517679455439,1999.0,0.5,223776.79661607742
