,Rep.,Kfold,Num. Vars.,Precision-Background,Recall-Background,F1_score_Background,Num. Obs. Background,AUC_Background,Precision-DoS,Recall-DoS,F1_score_DoS,Num. Obs. Dos,AUC_DoS,Precision-Botnet,Recall-Botnet,F1_score_Botnet,Num. Obs. Botnet,AUC_Botnet,Precision-Scan,Recall-Scan,F1_score_Scan,Num. Obs. Scan,AUC_Scan,Precision-SSHscan,Recall-SSHscan,F1_score_SSHscan,Num. Obs. SSHscan,AUC_SSHscan,Precision-UDPscan,Recall-UDPscan,F1_score_UDPscan,Num. Obs. UDPscan,AUC_UDPscan,Precision-Spam,Recall-Spam,F1_score_Spam,Num. Obs. Spam,AUC_Spam,Precision-w,Recall-w,F1_score_w,Total Obs.,AUC_w,Time
0,8,4,71,1.0,1.0,1.0,4484,1.0,1.0,1.0,1.0,133,1.0,1.0,1.0,1.0,113,1.0,1.0,1.0,1.0,63,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,6,1.0,1.0,1.0,1.0,3194,1.0,1.0,1.0,1.0,8012,1.0,7960.2774283885965
0,12,3,84,1.0,1.0,1.0,4484,1.0,1.0,1.0,1.0,133,1.0,1.0,1.0,1.0,113,1.0,1.0,1.0,1.0,64,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,6,1.0,1.0,1.0,1.0,3194,1.0,1.0,1.0,1.0,8013,1.0,9812.935477495192
0,1,4,86,1.0,1.0,1.0,4484,1.0,1.0,1.0,1.0,132,1.0,1.0,1.0,1.0,113,1.0,1.0,1.0,1.0,63,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,3194,1.0,1.0,1.0,1.0,8012,1.0,16271.962113142014
0,14,1,82,1.0,1.0,1.0,4484,1.0,1.0,1.0,1.0,133,1.0,1.0,1.0,1.0,113,1.0,1.0,1.0,1.0,63,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,3194,1.0,1.0,1.0,1.0,8013,1.0,10359.9290497303
0,12,1,89,1.0,1.0,1.0,4484,1.0,1.0,1.0,1.0,133,1.0,1.0,1.0,1.0,113,1.0,1.0,1.0,1.0,63,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,6,1.0,1.0,1.0,1.0,3194,1.0,1.0,1.0,1.0,8012,1.0,16428.79475736618
0,10,1,88,1.0,1.0,1.0,4484,1.0,1.0,1.0,1.0,133,1.0,1.0,1.0,1.0,113,1.0,1.0,1.0,1.0,63,1.0,1.0,1.0,1.0,20,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,3193,1.0,1.0,1.0,1.0,8013,1.0,9539.321409463882
0,1,2,91,1.0,1.0,1.0,4484,1.0,1.0,1.0,1.0,133,1.0,1.0,1.0,1.0,112,1.0,1.0,1.0,1.0,63,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,6,1.0,1.0,1.0,1.0,3194,1.0,1.0,1.0,1.0,8011,1.0,16248.333735227583
0,3,3,91,1.0,1.0,1.0,4484,1.0,1.0,1.0,1.0,133,1.0,1.0,1.0,1.0,113,1.0,1.0,1.0,1.0,63,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,3194,1.0,1.0,1.0,1.0,8013,1.0,16620.03677630424
0,7,4,90,1.0,1.0,1.0,4484,1.0,1.0,1.0,1.0,133,1.0,1.0,1.0,1.0,113,1.0,1.0,1.0,1.0,63,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,6,1.0,1.0,1.0,1.0,3194,1.0,1.0,1.0,1.0,8012,1.0,10247.991775035858
0,3,4,70,1.0,1.0,1.0,4484,1.0,1.0,1.0,1.0,133,1.0,1.0,1.0,1.0,113,1.0,1.0,1.0,1.0,63,1.0,1.0,1.0,1.0,19,1.0,1.0,1.0,1.0,6,1.0,1.0,1.0,1.0,3194,1.0,1.0,1.0,1.0,8012,1.0,9955.215312480928
