split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params
0.40793869607525135,0.237395607794618,0.23738780563293096,0.237453531598513,0.237453531598513,0.27157806182448796,0.06824558872520055,14,19.328402042388916,2.9860361423048998,1.9206543922424317,0.2196300292138178,1.1532629231795404,"OrderedDict([('C', 1.1532629231795404)])"
0.40793869607525135,0.237395607794618,0.23738780563293096,0.237453531598513,0.237453531598513,0.27157806182448796,0.06824558872520055,14,23.895802783966065,2.47156975724171,2.1952343463897703,0.16405786013198612,2.2498782522548937,"OrderedDict([('C', 2.2498782522548937)])"
0.40793869607525135,0.237395607794618,0.23738780563293096,0.237453531598513,0.237453531598513,0.27157806182448796,0.06824558872520055,14,22.755908918380737,2.6648731634376452,2.120071601867676,0.13291037288753207,1.7596224946003123,"OrderedDict([('C', 1.7596224946003123)])"
0.21005923532579426,0.237395607794618,0.23738780563293096,0.3165066584081759,0.23737999380613192,0.24772443860064355,0.03596774890891472,29,11.161103343963623,0.5929893655885069,1.5189404010772705,0.04810348087233273,0.32865733091566424,"OrderedDict([('C', 0.32865733091566424)])"
0.40836677285344364,0.237395607794618,0.23738780563293096,0.237453531598513,0.237453531598513,0.2716638083218282,0.06841691770019999,1,3913.0246846675873,7252.807979440783,1.5719686985015868,0.6902869833826608,9.074178473759838,"OrderedDict([('C', 9.074178473759838)])"
0.40793869607525135,0.237395607794618,0.23738780563293096,0.237453531598513,0.237453531598513,0.27157806182448796,0.06824558872520055,14,37.73650884628296,1.8074630715025297,2.2408254623413084,0.12962556715055545,6.55959078869654,"OrderedDict([('C', 6.55959078869654)])"
0.40793869607525135,0.237395607794618,0.23738780563293096,0.237453531598513,0.237453531598513,0.27157806182448796,0.06824558872520055,14,6.643604469299317,0.7518735606036833,0.7121196746826172,0.09660199061460195,1.1412570783544689,"OrderedDict([('C', 1.1412570783544689)])"
0.20998672615704367,0.237395607794618,0.23738780563293096,0.3165066584081759,0.31661506707946335,0.2635438587355197,0.04440199396628313,28,4.565896463394165,0.09958304029951309,0.7008837223052978,0.17873099871559686,0.130555654824358,"OrderedDict([('C', 0.130555654824358)])"
0.2095998110471588,0.237395607794618,0.23738780563293096,0.3165066584081759,0.23737999380613192,0.24763241299987998,0.03606445753893001,30,5.438278579711914,0.2764578544409048,0.7383440971374512,0.036779347729147024,0.48368976569809263,"OrderedDict([('C', 0.48368976569809263)])"
0.21285985233353655,0.237395607794618,0.23738780563293096,0.3165066584081759,0.31661506707946335,0.26411936415557835,0.04371743955467868,26,3.863326072692871,0.32087110016065584,0.5769317626953125,0.06992325296792153,0.1971694495083239,"OrderedDict([('C', 0.1971694495083239)])"
