Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
8.0,5.0,58.0,0.9773791995716772,0.9967239967239967,0.9869568155707238,7326.0,0.9887059590522053,0.9879952727498912,0.9172720881181158,0.9926451940147096,0.9534713763702801,7886.0,0.9532265159427717,0.9524786962741805,0.9710144927536232,0.07745664739884393,0.14346895074946467,865.0,0.5386625861238238,0.9502394725384089,0.9475533519433633,0.9452634197922498,0.9251490668237505,16077.0,0.9470888410610351,0.9685424837177095,0.0,208.1563000679016,0.004029989242553711,219.82447409629822
