Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
5.0,5.0,23.0,0.9704904958128406,0.9964514808243483,0.9832996632996633,7327.0,0.9855458226602893,0.9845780735028916,0.9162839985870717,0.9866869532141499,0.9501831501831501,7887.0,0.9499580726529623,0.9492568870095144,0.9827586206896551,0.0657439446366782,0.12324324324324325,867.0,0.5328391078514008,0.949567812946956,0.9445661018478234,0.9414837385734718,0.920687956618558,16081.0,0.943684165670855,0.9653670733303115,0.0,214.60743832588196,0.0039081573486328125,228.77188992500305
