Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
13.0,1.0,50.0,0.9785494034052822,0.9963144963144963,0.9873520459925601,7326.0,0.9890175246338848,0.9883699235027054,0.9168228678537957,0.9923915800152169,0.9531116794543906,7886.0,0.9528661183366698,0.9521114497170222,0.9710144927536232,0.07727797001153403,0.14316239316239315,867.0,0.5385732474301688,0.9501212761987686,0.9478691231083726,0.9448348777909074,0.9250389693383055,16079.0,0.9469984203117591,0.9685244168489079,0.0,1.7342529296875,0.002499818801879883,2.9361469745635986
