,Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
0,13.0,5.0,32.0,0.9713829362438442,0.9961779961779962,0.9836242334389108,7326.0,0.9858074946044784,0.9848871198457616,0.9163623512781246,0.9864316510271368,0.9501068702290076,7886.0,0.9498861538426298,0.9491883823620872,0.9833333333333332,0.06805074971164937,0.12729234088457392,867.0,0.5339925060680255,0.9496859257416506,0.9450422845389448,0.9413520741339636,0.92101103130458,16079.0,0.9438273162159564,0.9654804602845624,0.0,1.7913613319396973,0.003262758255004883,2.819220304489136
0,9.0,5.0,50.0,0.9788090128755365,0.9961779961779962,0.9874171289406034,7326.0,0.9890614583792506,0.98843067736518,0.9160888471030674,0.98858592263792,0.9509576674393072,7885.0,0.95071385975646,0.9499906699011008,0.9705882352941176,0.07621247113163973,0.14132762312633831,866.0,0.5380404936685086,0.9501150712197548,0.9476049511412932,0.9428997947378244,0.9239602423340928,16077.0,0.9459592023252476,0.9675137915173104,0.0,2.045306205749512,0.022308826446533203,3.300137042999268
0,14.0,4.0,65.0,0.9769868878779768,0.9967239967239968,0.9867567567567568,7326.0,0.9885356729506638,0.987809429033462,0.9168326109874664,0.9923925446938,0.953117389186556,7887.0,0.952856020851356,0.952108471202886,0.9705882352941176,0.07630057803468207,0.1414790996784566,865.0,0.5380845557628876,0.9501803706928722,0.9471341937418596,0.9450802338599328,0.9247789693827736,16078.0,0.946798788233991,0.9682720120739916,0.0,1.7801125049591064,0.003042697906494141,2.950426816940308
0,13.0,2.0,36.0,0.9708737864077671,0.9963149993175924,0.9834298801023844,7327.0,0.9856475030861926,0.9847014925373134,0.9162938544855193,0.9868137441359198,0.9502472376533788,7887.0,0.9500161726904426,0.94931592039801,1.0,0.07505773672055427,0.13963480128893666,866.0,0.5375288683602771,0.9501865671641792,0.9456717576702114,0.9420398009950248,0.9217110965670764,16080.0,0.9440371149951524,0.9654865713410558,0.0,1.8433327674865725,0.02738857269287109,2.834313154220581
0,10.0,1.0,40.0,0.9746430001334581,0.99672444383786,0.9855600539811068,7327.0,0.9875075601273396,0.9866907145966788,0.9163533834586466,0.9890945980218108,0.9513355287230151,7886.0,0.9510955719268092,0.9503700478885504,0.9850746268656716,0.07621247113163973,0.1414790996784566,866.0,0.5380733689385929,0.9501834691212141,0.9466164979661924,0.9434044405746626,0.9233131037596124,16079.0,0.9454430692685276,0.9669108742930496,0.0,2.0508127212524414,0.016269207000732422,3.6358602046966553
0,17.0,5.0,53.0,0.9751602564102564,0.9967239967239968,0.9858242203321184,7326.0,0.9877370697660884,0.9869394862864606,0.9161578205730391,0.98922277164955,0.9512893982808024,7887.0,0.9510322842622748,0.9503078549661048,1.0,0.07505773672055427,0.13963480128893666,866.0,0.5375288683602771,0.9501834691212141,0.9475564879234464,0.9434044405746626,0.9233093762242679,16079.0,0.9454850052293629,0.9669914554954444,0.0,1.9380006790161133,0.007395029067993164,3.2898170948028564
0,18.0,4.0,47.0,0.9741022560405821,0.9960414960414959,0.9849497199163124,7326.0,0.9869375670335452,0.9861301156860306,0.9159999999999999,0.9873193000253614,0.9503234468448676,7886.0,0.9500805484501806,0.9493718124144794,0.984375,0.07274826789838337,0.13548387096774195,866.0,0.5363412651613926,0.9499937803209354,0.9461573502769812,0.9420325911182984,0.9222118038427414,16078.0,0.9445895855700736,0.9661543695717364,0.0,1.9335737228393557,0.002543926239013672,2.750803709030152
0,19.0,3.0,64.0,0.9781559903511124,0.9963144963144964,0.9871517446578308,7326.0,0.98884721845654,0.98818407960199,0.9171148000935236,0.9948009130103982,0.9543795620437956,7886.0,0.954137093068538,0.9533582089552238,0.9701492537313432,0.0748847926267281,0.1390374331550802,868.0,0.5373766587377659,0.9499378109452736,0.9477877892468024,0.9458333333333332,0.9252982213693562,16080.0,0.947454152869122,0.9690401382391524,0.0,1.750028371810913,0.002484560012817383,2.511302709579468
0,1.0,2.0,30.0,0.9720261089649659,0.9960414960414959,0.9838872783658059,7326.0,0.9860234902510954,0.9851349670357008,0.9163037080635668,0.9870656860258686,0.9503693303217142,7886.0,0.9501368469191844,0.949434009205125,0.9830508474576272,0.06697459584295612,0.1254054054054054,866.0,0.533454429133679,0.9496827963677076,0.945288988056035,0.9415972135837792,0.9212073529858199,16078.0,0.9440452046283104,0.965714682594203,0.0,122.08985471725464,0.00992441177368164,135.30541205406192
0,16.0,4.0,46.0,0.9746226793108054,0.9960414960414959,0.9852156889218928,7326.0,0.987167326336754,0.9863797499844518,0.9159427095562338,0.98922277164955,0.9511734227369704,7887.0,0.9509102139497748,0.9501834691212141,0.9692307692307692,0.07274826789838337,0.13533834586466165,866.0,0.5363084006947382,0.9499346974314324,0.9455488366847952,0.9429690901175446,0.9227438229794808,16079.0,0.945099805035548,0.9666620136401972,0.0,1.8258037567138672,0.002419471740722656,3.046170711517334
0,5.0,1.0,45.0,0.9735859124866596,0.9961779961779962,0.984752395088382,7326.0,0.986778590228836,0.9859443995273338,0.9159505591524426,0.98656016229238,0.9499450616530338,7887.0,0.94970097958369,0.949001803594751,0.984375,0.07274826789838337,0.13548387096774195,866.0,0.5363412673219649,0.9499968903538776,0.9458959639848612,0.941725231668636,0.9219380421626364,16079.0,0.944331308880766,0.9658873812386036,0.0,214.79589223861691,0.005323648452758789,229.61596727371216
0,8.0,3.0,41.0,0.9738562091503268,0.9964514808243484,0.9850242849433349,7327.0,0.9870295790960542,0.9861940298507462,0.9164214243672748,0.98706732597946,0.9504334025149556,7887.0,0.9502039913187914,0.9495024875621891,0.9682539682539684,0.07043879907621248,0.1313240043057051,866.0,0.5351536706042296,0.9498134328358208,0.9453835917249428,0.9419776119402984,0.9220813289268665,16080.0,0.944631074894985,0.9662380726962204,0.0,207.80223178863525,0.0075225830078125,217.8268935680389
0,5.0,3.0,81.0,0.9790968779311268,0.9974064974064974,0.9881668807897762,7326.0,0.989791000074364,0.9891155616370196,0.9170571696344892,0.9926451940147096,0.9533552551455364,7886.0,0.9531097063823548,0.9523572583654684,0.9848484848484848,0.07505773672055427,0.13948497854077255,866.0,0.537495999572478,0.9501181739022266,0.9489771958788286,0.9453912178131608,0.9253802775320258,16078.0,0.9474377128191196,0.9689857123163464,0.0,214.27404069900516,0.0036008358001708984,227.3356714248657
0,20.0,5.0,45.0,0.976336898395722,0.99672444383786,0.986425339366516,7327.0,0.9882514027712092,0.9875,0.9163440103250028,0.99023709902371,0.9518586227909812,7887.0,0.95160579472118,0.9508706467661692,1.0,0.07736720554272518,0.14362272240085744,866.0,0.5386836027713626,0.9503109452736318,0.9481856756205692,0.9440298507462688,0.9240811378787356,16080.0,0.9460654807879724,0.9675310055753571,0.0,1.8105661869049072,0.00228118896484375,2.8188438415527344
0,4.0,1.0,61.0,0.9772453486815688,0.9965874965874966,0.986821653037778,7326.0,0.9885839013666292,0.9878731343283582,0.9166081049426096,0.9922657537720301,0.952937595129376,7887.0,0.9526811498019188,0.9519278606965174,0.9710144927536232,0.07727797001153403,0.14316239316239315,867.0,0.5385732517513137,0.9501243781094528,0.947167730929162,0.9449004975124378,0.9247136839435288,16080.0,0.9467105036796052,0.9682071800512364,0.0,214.89338946342468,0.0032846927642822266,229.7693612575531
0,9.0,2.0,62.0,0.9785609004421816,0.99672444383786,0.9875591615956728,7327.0,0.9892224983955666,0.9885572139303482,0.916744730679157,0.99264612653734,0.9531868265660194,7887.0,0.9529323638911524,0.9521766169154228,0.9850746268656716,0.07621247113163973,0.1414790996784566,866.0,0.5380733710988815,0.9501865671641792,0.9485917932383112,0.9451492537313432,0.9251337921927384,16080.0,0.9471257673585488,0.9686465952266032,0.0,199.01914238929749,0.003948688507080078,212.92546701431274
0,10.0,5.0,30.0,0.9698298777246146,0.9960414960414959,0.9827609427609428,7326.0,0.9850537652719762,0.9840786118539708,0.91632292280495,0.9859244230281512,0.9498503451224728,7886.0,0.9496325398431371,0.9489396106723056,0.9824561403508772,0.06459054209919261,0.12121212121212123,867.0,0.5322624022617972,0.9494993469743144,0.9442680345254414,0.9408545307544002,0.9201640274515454,16079.0,0.9432662227965952,0.9649800120673376,0.0,2.172548532485962,0.0021352767944335933,3.0212528705596924
0,6.0,3.0,57.0,0.97514365896031,0.9960414960414959,0.9854818016071308,7326.0,0.987395819424838,0.9866285216742334,0.9157388960506271,0.9908698960182604,0.9518241062184056,7886.0,0.9515560269789824,0.9508053983456682,0.9848484848484848,0.07497116493656286,0.13933547695605578,867.0,0.5374527136804822,0.9500590832763232,0.9465316882991551,0.9438397910317806,0.923348991773934,16079.0,0.9455565709698116,0.9670870791927324,0.0,203.03146362304688,0.005771398544311523,216.9276432991028
0,17.0,4.0,33.0,0.9715084542670749,0.9960414960414959,0.9836220260160409,7326.0,0.9857949710554832,0.9848861798731186,0.9161761243230516,0.986812072026376,0.95018315018315,7886.0,0.9499490047631879,0.9492474188331882,0.9838709677419356,0.07043879907621248,0.13146551724137934,866.0,0.5351865307503072,0.9498693867396444,0.945034712677988,0.9416594103744248,0.9213215837087244,16078.0,0.9439422406483852,0.9655198524434332,0.0,1.535027027130127,0.002275943756103516,2.4203810691833496
0,5.0,2.0,28.0,0.9715008656279132,0.9957684957684958,0.983485001685204,7326.0,0.985661264105404,0.9847636815920398,0.9162352941176469,0.98744769874477,0.9505095502532496,7887.0,0.9502721222882888,0.9495646766169156,0.9846153846153848,0.07381776239907728,0.13733905579399144,867.0,0.5368760145723119,0.95,0.9451010351217358,0.9419776119402984,0.9216886135924488,16080.0,0.9441058553456542,0.9656247099391104,0.0,213.15728497505188,0.0023992061614990234,222.15802121162412
0,2.0,2.0,44.0,0.97255163224517,0.9963144963144964,0.9842896635425796,7326.0,0.9863911983514452,0.9855099502487562,0.9159515692958741,0.98795486243185,0.9505916798828841,7887.0,0.9503426210120924,0.9496268656716418,0.984126984126984,0.07151095732410613,0.13333333333333336,867.0,0.5357226120348263,0.9498756218905472,0.9454142649317644,0.9423507462686568,0.9218795183053012,16080.0,0.9444108007263221,0.965988504306824,0.0,121.48526906967165,0.006484508514404297,134.109943151474
0,20.0,3.0,37.0,0.9731964261901588,0.9961779961779962,0.9845531197301854,7326.0,0.9866059085094734,0.985756934942157,0.9157845212891084,0.9873193000253614,0.950207468879668,7886.0,0.9499584781376806,0.9492474188331882,0.9846153846153848,0.07390300230946882,0.13748657357679914,866.0,0.5369186323669353,0.9500559771115812,0.945651864425422,0.9421569846995896,0.9220820765919834,16078.0,0.9444096890138024,0.965926665411332,0.0,1.887047529220581,0.010883092880249023,2.8363404273986816
0,8.0,1.0,42.0,0.974766355140187,0.9965874965874966,0.9855561555075594,7326.0,0.9874999161978032,0.9866923698774952,0.9157944254968836,0.987320907823,0.9502135448444172,7887.0,0.9499699486637576,0.9492568870095144,1.0,0.07373271889400923,0.13733905579399142,868.0,0.5368663594470046,0.9500031092593744,0.9472053324824904,0.942229960823332,0.9224382142817912,16081.0,0.9447694404064524,0.9663515993037564,0.0,209.22571682929996,0.005377292633056641,222.8105895519257
0,11.0,2.0,55.0,0.9756879508415708,0.9968609253446158,0.9861608046985756,7327.0,0.988034027164482,0.9872512437810944,0.9169404035664008,0.9911235100177529,0.9525898842169408,7886.0,0.9523594118309412,0.9516169154228856,0.9850746268656716,0.07612456747404844,0.14132762312633834,867.0,0.5380294171097975,0.9501243781094528,0.947382919143866,0.9444029850746268,0.9241452171773504,16080.0,0.9462750711049228,0.9677735506237468,0.0,1.943284273147583,0.002626895904541016,3.2131288051605225
0,13.0,1.0,50.0,0.9785494034052822,0.9963144963144964,0.98735204599256,7326.0,0.9890175246338848,0.9883699235027054,0.9168228678537956,0.9923915800152168,0.9531116794543906,7886.0,0.9528661183366698,0.9521114497170222,0.9710144927536232,0.07727797001153403,0.14316239316239315,867.0,0.5385732474301688,0.9501212761987686,0.9478691231083726,0.9448348777909074,0.9250389693383056,16079.0,0.9469984203117592,0.968524416848908,0.0,1.7342529296875,0.002499818801879883,2.936146974563598
0,19.0,2.0,45.0,0.9747764580274924,0.9968609253446158,0.9856950067476384,7327.0,0.9876329306796204,0.9868151004415696,0.9165980472885544,0.9880801420238398,0.9509977421126502,7886.0,0.95077142704756,0.9500590832763232,0.984375,0.07274826789838337,0.13548387096774195,866.0,0.5363412673219649,0.9499968903538776,0.9467596280169772,0.9427825113502084,0.9228860340194271,16079.0,0.9452479317300492,0.966804992766896,0.0,1.7641117572784424,0.0256195068359375,3.2403392791748047
0,18.0,5.0,38.0,0.9716642277504324,0.9968609253446158,0.9841013203988144,7327.0,0.9862632057318304,0.9853233830845772,0.9163918982571831,0.98668695321415,0.9502411624641308,7887.0,0.9500138049361364,0.94931592039801,0.9696969696969696,0.07390300230946882,0.13733905579399142,866.0,0.5368857722208578,0.95,0.9444480269925,0.9421641791044776,0.9218904256986509,16080.0,0.9442818698178914,0.9657598937835696,0.0,1.8011314868927002,0.002251625061035156,2.642350435256958
0,19.0,1.0,29.0,0.9711167309996008,0.995904995904996,0.9833546734955184,7326.0,0.9855581639337636,0.9846393034825872,0.9160287363090333,0.98617978952707,0.9498107216998412,7887.0,0.94957713997286,0.9488805970149252,0.9833333333333332,0.06805074971164937,0.12729234088457392,867.0,0.5339925082285979,0.949689054726368,0.9447555854833594,0.9411069651741294,0.9207447736083172,16080.0,0.9435625321255532,0.9652157472896709,0.0,1.8146023750305176,0.0027060508728027344,3.065370321273804
0,11.0,3.0,30.0,0.9712460063897764,0.9957690732905692,0.9833546734955184,7327.0,0.9855445000822132,0.9846383481559798,0.9162544169611307,0.9864316510271368,0.9500488519785052,7886.0,0.9498251261360512,0.9491261894396418,0.9838709677419356,0.07043879907621248,0.13146551724137934,866.0,0.5351865329108796,0.9498725045089867,0.944955163818514,0.9413520741339636,0.921137762132918,16079.0,0.943769950513844,0.9653488336192959,0.0,1.3852508068084717,0.002321481704711914,2.1479172706604004
0,12.0,2.0,40.0,0.9711282597126132,0.9963144963144964,0.9835601670933836,7326.0,0.9857614981286864,0.984824926923316,0.9163135593220338,0.98706732597946,0.9503753891228712,7887.0,0.9501376668959799,0.9494371540518688,1.0,0.07390300230946882,0.13763440860215054,866.0,0.5369515011547344,0.9501212761987686,0.9457958003002354,0.9420983892033088,0.9217217411522904,16079.0,0.9441149644940202,0.9655975666294816,0.0,1.565234899520874,0.002498626708984375,2.49932599067688
0,18.0,2.0,37.0,0.9711205749268031,0.995905554797325,0.9833569166498214,7327.0,0.9855570273701008,0.9846393034825872,0.9155974102413184,0.9863048440273904,0.9496367743117026,7886.0,0.9494008965072268,0.9486940298507462,1.0,0.07151095732410613,0.13347685683530675,867.0,0.5357554786620531,0.9499378109452736,0.94544786254053,0.9413557213930348,0.9209960301860408,16080.0,0.9435728737187016,0.9651398866983492,0.0,1.4510240554809568,0.0021817684173583984,2.5820648670196533
0,3.0,2.0,34.0,0.9708737864077671,0.9964509964509964,0.983496126641967,7326.0,0.9857169307135036,0.9847636815920398,0.9163430991881398,0.98744769874477,0.9505675576711828,7887.0,0.9503331499948676,0.9496268656716418,0.9836065573770492,0.06920415224913495,0.12931034482758622,867.0,0.5345692094973407,0.9497512437810944,0.9448138226222674,0.9420398009950248,0.9212892425433572,16080.0,0.944036771955898,0.9656418003267244,0.0,123.28447484970093,0.0028357505798339844,138.94077610969543
0,19.0,5.0,39.0,0.9722962173681406,0.9964509964509964,0.9842254280706484,7326.0,0.9863425000536518,0.9854459509889292,0.9164115846479868,0.9870656860258686,0.9504273504273504,7886.0,0.9501978820754344,0.9494962059957708,1.0,0.07621247113163973,0.14163090128755365,866.0,0.5381062355658198,0.950242567483518,0.9463778980577822,0.9422813782808808,0.922263834558445,16078.0,0.9444710569374256,0.9659170407307044,0.0,1.674002170562744,0.0020978450775146484,2.8179204463958736
0,4.0,4.0,27.0,0.9706195160861472,0.9964514808243484,0.9833658832244596,7327.0,0.9856014972955284,0.9846393034825872,0.916696123482974,0.9865584580268832,0.9503450803151527,7886.0,0.9501379060942324,0.9494402985074628,0.9666666666666668,0.06689734717416378,0.12513484358144553,867.0,0.5333829403326286,0.9495646766169156,0.9439611209048466,0.9414800995024876,0.9208977014388072,16080.0,0.9438266609086966,0.9654857553030866,0.0,214.4572560787201,0.0027768611907958984,228.23718547821045
0,16.0,2.0,37.0,0.9709990687774378,0.9963144963144964,0.9834939028498284,7326.0,0.9857043748566656,0.9847627340008708,0.9162938544855193,0.9868137441359198,0.9502472376533788,7887.0,0.95001087597421,0.949312768206978,0.9850746268656716,0.07621247113163973,0.1414790996784566,866.0,0.5380733689385929,0.9501834691212141,0.9449234053769806,0.9420983892033088,0.9218357606798672,16079.0,0.944087167517218,0.965511566415684,0.0,1.9165487289428709,0.002336025238037109,2.8622705936431885
0,15.0,1.0,36.0,0.9721407624633432,0.9953596287703016,0.9836131903702204,7327.0,0.9857410505327574,0.9848880597014924,0.9156172766858892,0.9864333713706098,0.94970703125,7887.0,0.9494598200683148,0.9487562189054728,0.967741935483871,0.06928406466512703,0.12931034482758622,866.0,0.5345763033986868,0.9497512437810944,0.9441799343233556,0.9411069651741294,0.9209736293490076,16080.0,0.9436478455768392,0.9652736125034034,0.0,1.6857185363769531,0.002360343933105469,3.1338894367218018
