Rep,Kfold,Num_Vars_,Precision_background,Recall_background,F1_score_background,Num_Obs_background,AUC_background,Accuracy_background,Precision_dos,Recall_dos,F1_score_dos,Num_Obs_dos,AUC_dos,Accuracy_dos,Precision_scan,Recall_scan,F1_score_scan,Num_Obs_scan,AUC_scan,Accuracy_scan,Precision_w,Recall_w,F1_score_w,Total_Obs,AUC_w,Accuracy_w,Hyper_time,Training_time,Testing_time,Total_time
3.0,1.0,60.0,1.0,0.9995905554797325,0.9997952358200806,7327.0,0.9997952777398662,0.9998134212326637,0.9288915094339623,0.9988587370022826,0.9626054014420139,7886.0,0.9626296614341329,0.9619379314633995,0.9776119402985075,0.302540415704388,0.4620811287477954,866.0,0.6510730080888337,0.9620623173082903,0.9639187999063831,0.9616891597736178,0.952594573426273,16079.0,0.9627854179410724,0.9792040196331286,1911.5396807193756,28.29550290107727,2.7628629207611084,1961.309092760086
